city,enrollment,vaccinated,school_year,year,vac_pct,geoid,male_pct,female_pct,under_5_pct,5_9_pct,10_14_pct,15_19_pct,20_24_pct,25_34_pct,35_44_pct,45_54_pct,55_59_pct,60_64_pct,65_74_pct,75_84_pct,85_over_pct,median_age,hispanic_latino_pct,white_pct,black_pct,aian_pct,asian_pct,nhopi_pct,other_pct,median_income,insurance_pct,private_insure_pct,public_insure_pct,no_insurance_pct
Boron,352.0,328.0,2011-2012,2012,93.18181818181817,1600000US0607568,45.1,54.9,5.0,8.2,7.3,9.0,6.1,7.0,9.9,13.3,3.2,13.8,9.6,5.6,1.9,42.0,12.9,71.8,13.0,0.0,1.2,0.0,1.8,35417.0,89.5,52.8,52.9,10.5
Borrego Springs,398.0,371.0,2011-2012,2012,93.21608040201005,1600000US0607596,61.4,38.6,3.0,3.3,3.5,5.1,2.0,12.7,4.4,15.0,9.6,6.8,20.0,7.9,6.7,55.7,37.8,55.9,0.0,0.8,5.5,0.0,0.0,42143.0,80.8,59.6,46.1,19.2
Boulder Creek,263.0,169.0,2011-2012,2012,64.25855513307985,1600000US0607652,51.8,48.2,4.1,4.8,5.1,5.6,3.2,8.7,16.8,18.8,12.0,6.9,11.3,2.4,0.3,46.2,5.5,90.2,0.0,0.0,1.4,0.0,5.8,84297.0,89.3,74.9,24.7,10.7
Boulevard,64.0,57.0,2011-2012,2012,89.0625,1600000US0607694,51.8,48.2,27.7,0.0,12.4,0.0,0.0,28.9,0.0,12.0,10.8,0.0,8.0,0.0,0.0,32.7,1.6,29.3,0.0,69.1,0.0,0.0,0.0,48906.0,26.9,13.3,13.7,73.1
Boyes Hot Springs,38.0,38.0,2011-2012,2012,100.0,1600000US0607848,47.9,52.1,9.6,9.7,6.4,5.1,5.7,20.2,12.4,12.2,4.8,4.3,4.8,3.9,0.9,30.2,58.4,36.6,0.1,0.9,3.2,0.0,1.6,49589.0,73.8,48.0,33.6,26.2
Bradley,11.0,11.0,2011-2012,2012,100.0,1600000US0607974,47.8,52.2,1.1,10.9,4.3,0.0,2.2,17.4,19.6,12.0,10.9,0.0,18.5,0.0,3.3,43.2,4.3,70.7,5.4,0.0,0.0,0.0,39.2,59375.0,92.0,67.0,47.7,8.0
Brawley,3615.0,3560.0,2011-2012,2012,98.47856154910097,1600000US0608058,49.8,50.2,9.5,7.8,9.0,10.3,7.6,12.0,11.6,14.8,4.6,2.5,5.5,4.1,0.8,29.3,81.6,14.8,2.4,0.0,0.6,0.0,0.8999999999999999,40075.0,84.8,48.7,44.7,15.2
Brea,4011.0,3887.0,2011-2012,2012,96.9085016205435,1600000US0608100,47.8,52.2,5.1,6.8,5.9,7.1,7.2,12.8,15.0,14.6,6.3,6.5,6.9,4.0,1.7,38.9,24.9,54.2,0.9,0.2,18.0,0.1,3.4000000000000004,82055.0,88.3,77.0,20.2,11.7
Brentwood,8760.0,8603.0,2011-2012,2012,98.20776255707763,1600000US0608142,49.8,50.2,7.2,9.1,8.4,8.8,4.4,9.8,16.6,14.7,4.5,4.6,6.7,4.1,1.2,36.3,26.3,55.5,5.7,0.1,7.7,0.1,9.1,88306.0,92.6,81.7,20.9,7.4
Bridgeport,20.0,19.0,2011-2012,2012,95.0,1600000US0608240,51.1,48.9,1.9,0.0,0.0,0.0,4.2,9.4,4.4,22.8,8.3,15.3,12.2,6.4,15.0,57.9,6.4,47.8,3.3,10.0,9.4,0.6,45.0,71250.0,94.2,83.6,52.6,5.8
Brisbane,206.0,196.0,2011-2012,2012,95.14563106796116,1600000US0608310,48.4,51.6,5.6,2.8,4.8,4.8,6.0,14.2,14.0,18.2,12.7,6.0,7.6,1.9,1.5,43.1,25.4,47.6,0.2,0.3,22.3,0.0,8.2,79171.0,88.8,78.8,18.1,11.2
Buellton,292.0,280.0,2011-2012,2012,95.8904109589041,1600000US0608758,54.7,45.3,5.2,7.7,4.7,4.8,8.8,11.4,15.6,15.5,8.1,8.6,4.4,4.2,0.9,40.2,38.1,52.5,0.5,2.5,4.2,0.0,4.3,68480.0,82.1,70.6,19.4,17.9
Buena Park,5460.0,5289.0,2011-2012,2012,96.86813186813187,1600000US0608786,48.4,51.6,6.5,6.4,7.4,8.4,8.0,13.3,14.3,14.8,5.5,4.3,6.0,3.6,1.5,35.0,37.6,27.2,4.4,0.3,27.6,0.8,3.9,64205.0,79.8,58.8,27.8,20.2
Burbank,25422.0,24762.0,2011-2012,2012,97.40382345999528,1600000US0608954,48.5,51.5,5.2,5.3,6.1,6.0,5.5,16.2,16.2,15.3,5.6,5.0,6.8,4.7,2.1,38.7,25.8,57.9,1.5,0.1,11.6,0.0,5.7,67693.0,85.8,71.0,21.7,14.2
Burbank,25422.0,24762.0,2011-2012,2012,97.40382345999528,1600000US0608968,55.5,44.5,4.7,2.2,6.9,5.3,6.3,22.5,19.7,13.9,7.2,5.5,4.9,0.9,0.1,36.4,48.5,34.3,2.3,0.0,12.6,0.0,4.6,59560.0,81.4,69.0,17.0,18.6
Burlingame,3728.0,3630.0,2011-2012,2012,97.37124463519314,1600000US0609066,48.8,51.2,7.1,6.4,5.5,4.2,4.3,13.0,17.4,17.2,5.9,5.0,6.1,5.2,2.7,40.6,14.0,61.0,1.2,0.2,19.7,0.3,7.0,77661.0,91.9,84.3,17.8,8.1
Burney,356.0,329.0,2011-2012,2012,92.41573033707866,1600000US0609122,48.9,51.1,4.2,6.7,4.2,6.3,5.9,6.0,11.3,18.1,8.2,8.5,15.1,3.8,1.7,49.5,2.8,89.2,0.0,3.7,0.4,0.3,7.0,38337.0,83.4,45.0,56.9,16.6
Burnt Ranch,24.0,12.0,2011-2012,2012,50.0,1600000US0609150,49.1,50.9,9.9,0.0,9.9,6.5,3.8,2.4,6.5,16.4,15.7,7.5,10.6,8.5,2.4,50.8,3.8,92.8,0.0,0.3,0.0,0.0,6.2,50938.0,88.7,51.2,59.0,11.3
Buttonwillow,160.0,158.0,2011-2012,2012,98.75,1600000US0609332,51.3,48.7,7.4,12.0,14.2,9.3,4.7,13.2,14.5,12.0,1.9,4.6,3.9,1.6,0.4,27.4,73.2,18.4,5.2,0.0,0.0,0.0,6.4,37500.0,73.6,43.4,35.7,26.4
Byron,658.0,633.0,2011-2012,2012,96.20060790273556,1600000US0609346,50.3,49.7,5.6,14.2,3.0,15.8,0.0,9.7,9.7,14.2,9.2,2.1,7.3,9.2,0.0,35.5,18.5,69.8,4.6,0.0,0.4,0.0,6.9,66542.0,89.6,83.0,24.4,10.4
Cabazon,42.0,40.0,2011-2012,2012,95.23809523809523,1600000US0609360,51.6,48.4,10.3,3.1,14.9,8.3,0.6,16.5,8.0,16.8,9.9,5.8,2.6,2.8,0.6,32.6,43.0,50.1,1.4,2.9,0.0,1.7,1.8,33986.0,66.5,24.1,44.7,33.5
Calabasas,4606.0,4363.0,2011-2012,2012,94.72427268779853,1600000US0609598,47.9,52.1,4.2,8.0,8.5,8.4,3.4,7.9,13.5,18.9,8.1,5.7,8.0,4.0,1.2,42.6,6.9,76.4,3.7,0.2,8.3,0.0,8.8,119624.0,94.0,87.1,16.6,6.0
Calexico,6421.0,6378.0,2011-2012,2012,99.33032237969164,1600000US0609710,46.6,53.4,8.0,8.6,9.0,9.2,8.1,11.3,12.5,11.4,6.3,4.7,5.4,3.8,1.8,30.8,96.6,2.0,0.1,0.0,1.3,0.1,0.0,37431.0,73.1,39.6,38.0,26.9
California City,1076.0,1016.0,2011-2012,2012,94.42379182156134,1600000US0609780,49.2,50.8,7.6,7.7,6.9,7.2,7.3,13.9,10.5,16.3,5.6,5.6,7.5,3.4,0.4,34.4,24.9,54.4,14.9,0.0,2.8,0.0,5.4,50344.0,86.2,55.6,45.1,13.8
Calimesa,886.0,865.0,2011-2012,2012,97.62979683972912,1600000US0609864,49.3,50.7,3.6,3.5,7.9,7.1,4.5,7.9,9.5,12.4,9.5,5.8,13.2,12.6,2.6,52.0,21.6,75.2,0.3,0.0,0.6,0.0,4.6,44817.0,83.6,58.6,41.3,16.4
Calipatria,666.0,660.0,2011-2012,2012,99.09909909909909,1600000US0609878,57.9,42.1,7.2,5.4,7.7,8.0,10.3,15.2,16.6,9.9,7.3,3.1,4.6,2.7,2.0,31.9,80.1,9.6,7.5,1.1,0.8,0.1,1.5,34961.0,84.9,47.6,40.7,15.1
Calistoga,515.0,499.0,2011-2012,2012,96.89320388349515,1600000US0609892,51.9,48.1,9.0,3.6,4.7,2.4,4.8,12.3,13.4,14.7,6.4,7.8,12.1,5.3,3.5,44.9,43.1,54.9,0.9,0.0,0.3,0.2,0.7,51967.0,74.3,59.8,28.5,25.7
Calpella,85.0,23.0,2011-2012,2012,27.058823529411764,1600000US0609990,42.6,57.4,9.3,6.7,9.1,15.0,8.3,8.6,3.6,15.2,7.9,12.1,4.1,0.0,0.0,30.0,21.0,67.9,7.8,0.0,3.3,0.0,0.0,51776.0,94.7,70.5,25.9,5.3
Camarillo,7273.0,6940.0,2011-2012,2012,95.42142169668637,1600000US0610046,48.7,51.3,5.9,6.6,7.0,6.4,5.8,11.5,13.3,14.8,6.5,5.1,8.0,6.0,3.2,40.4,25.4,60.1,1.8,0.1,9.3,0.2,5.8,83892.0,89.8,78.9,25.2,10.2
Cambria,437.0,413.0,2011-2012,2012,94.50800915331807,1600000US0610074,48.0,52.0,2.9,6.0,3.8,4.4,2.1,4.5,9.6,9.6,6.7,14.8,20.8,10.0,4.8,60.1,19.1,78.5,0.0,0.0,1.3,0.0,2.0,69500.0,91.2,74.1,46.4,8.8
Cameron Park,758.0,691.0,2011-2012,2012,91.16094986807389,1600000US0610256,48.8,51.2,5.5,6.9,9.0,6.0,3.3,10.7,13.0,16.9,6.3,6.1,8.9,4.8,2.6,41.2,15.2,79.6,0.4,0.1,2.2,0.0,5.0,76570.0,92.2,81.5,25.8,7.8
Camino,199.0,182.0,2011-2012,2012,91.4572864321608,1600000US0610270,53.4,46.6,3.8,7.1,4.4,6.0,6.9,9.5,10.9,15.9,8.4,8.3,8.9,9.5,0.6,46.9,1.3,96.9,0.4,0.0,0.4,0.0,2.0,64219.0,91.9,77.5,33.6,8.1
Camp Pendleton North,218.0,213.0,2011-2012,2012,97.70642201834863,1600000US0610559,63.3,36.7,17.6,6.7,4.1,9.0,42.3,15.1,4.0,0.6,0.2,0.0,0.4,0.1,0.0,21.3,23.0,54.9,11.1,1.4,3.6,1.8,8.5,40516.0,100.0,96.2,4.8,0.0
Campbell,4014.0,3856.0,2011-2012,2012,96.06377678126557,1600000US0610345,49.1,50.9,6.4,5.8,4.6,5.3,6.2,17.9,15.8,16.6,5.9,4.3,5.7,3.7,1.8,37.4,17.4,60.3,1.2,0.1,15.7,0.2,9.9,84692.0,89.1,78.3,20.1,10.9
Campo,339.0,327.0,2011-2012,2012,96.46017699115043,1600000US0610508,55.6,44.4,10.1,4.5,2.7,13.0,8.3,17.5,5.2,10.7,11.7,6.3,7.4,2.6,0.1,31.5,28.3,64.3,2.8,1.8,2.4,0.0,0.8,53942.0,81.3,56.8,34.2,18.7
Cantua Creek,125.0,125.0,2011-2012,2012,100.0,1600000US0610816,45.5,54.5,18.6,13.0,0.0,9.0,8.1,17.1,2.3,12.2,9.3,2.3,8.1,0.0,0.0,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18542.0,62.6,3.2,59.4,37.4
Capitola,456.0,429.0,2011-2012,2012,94.07894736842105,1600000US0611040,50.9,49.1,8.3,3.4,5.0,5.0,7.8,13.3,13.0,13.9,9.2,7.1,5.3,6.2,2.6,40.9,20.5,69.0,2.8,1.0,2.9,0.0,7.6,54129.0,83.5,68.8,25.2,16.5
Carlsbad,8869.0,8414.0,2011-2012,2012,94.86977111286504,1600000US0611194,49.7,50.3,5.9,6.7,6.4,5.7,4.9,12.4,15.2,16.3,7.0,5.5,7.0,4.9,2.1,40.3,13.6,75.2,1.0,0.1,7.4,0.0,5.2,83875.0,89.7,80.9,19.8,10.3
Carmel Valley Village,1777.0,1636.0,2011-2012,2012,92.06527855936972,1600000US0611324,47.2,52.8,4.0,2.3,7.9,10.0,3.9,4.8,9.8,18.4,11.0,11.4,8.2,5.7,2.5,48.6,6.0,86.8,0.0,0.0,2.3,0.0,9.8,82097.0,89.2,79.9,25.0,10.8
Carmichael,9111.0,8149.0,2011-2012,2012,89.44133465042256,1600000US0611390,48.7,51.3,6.1,5.1,5.1,6.7,5.9,11.8,13.0,15.6,7.0,6.7,8.2,5.4,3.4,42.0,11.4,74.3,5.3,0.8,4.4,0.4,6.9,53947.0,87.0,69.0,32.7,13.0
Carpinteria,1802.0,1731.0,2011-2012,2012,96.05993340732519,1600000US0611446,49.6,50.4,5.4,5.1,5.7,7.1,7.6,13.0,13.2,15.2,6.6,6.1,6.7,5.5,2.6,40.2,46.8,48.4,0.1,0.3,2.5,0.0,3.9,70113.0,77.2,61.8,26.3,22.8
Carson,8720.0,8351.0,2011-2012,2012,95.7683486238532,1600000US0611530,48.5,51.5,5.5,5.6,7.3,7.5,8.1,13.0,13.3,15.2,5.5,5.4,8.1,4.4,1.2,37.1,39.5,7.1,19.3,0.3,25.6,2.8,10.9,71653.0,83.5,64.0,27.9,16.5
Caruthers,980.0,970.0,2011-2012,2012,98.9795918367347,1600000US0611614,48.7,51.3,10.1,11.2,6.9,14.3,14.5,7.3,10.7,13.1,5.6,1.5,4.3,0.3,0.3,22.6,76.9,14.3,1.7,2.4,1.7,0.0,6.0,46094.0,74.2,39.7,39.8,25.8
Caspar,32.0,22.0,2011-2012,2012,68.75,1600000US0611768,52.1,47.9,0.0,11.5,2.2,2.7,2.4,25.7,14.9,8.5,12.8,4.3,2.0,9.5,3.6,37.9,0.3,89.4,0.0,8.5,0.0,0.0,3.8,72885.0,87.4,72.5,30.0,12.6
Castaic,1278.0,1216.0,2011-2012,2012,95.14866979655712,1600000US0611796,50.7,49.3,3.4,7.7,10.6,11.7,6.6,8.3,17.2,19.7,5.5,3.7,3.7,1.1,0.7,36.4,25.7,57.9,4.5,0.1,8.2,0.2,6.9,106538.0,90.7,85.8,9.8,9.3
Castro Valley,6081.0,5957.0,2011-2012,2012,97.96086170037823,1600000US0611964,48.8,51.2,6.2,5.3,6.9,7.4,5.5,11.4,12.8,17.6,7.1,6.7,6.2,4.4,2.6,41.3,16.1,50.0,5.6,0.3,23.3,0.7,7.800000000000002,82656.0,90.8,80.7,21.1,9.2
Castroville,2295.0,2291.0,2011-2012,2012,99.82570806100219,1600000US0611978,51.2,48.8,9.5,6.3,8.3,11.2,11.6,15.0,12.0,13.4,2.7,3.3,4.8,1.1,0.8,26.8,92.8,3.0,0.0,0.4,2.8,0.4,1.2,52771.0,72.2,41.7,37.4,27.8
Cathedral City,5850.0,5767.0,2011-2012,2012,98.58119658119658,1600000US0612048,49.8,50.2,7.5,7.2,7.8,8.4,7.0,12.1,12.5,14.2,4.8,4.3,7.9,4.8,1.4,35.0,59.8,32.4,1.9,0.3,4.5,0.1,1.9,44763.0,72.5,47.3,35.1,27.5
Cayucos,76.0,72.0,2011-2012,2012,94.73684210526315,1600000US0612132,47.9,52.1,5.4,3.9,0.4,1.4,6.0,4.0,7.3,15.8,11.4,15.6,13.5,10.4,4.8,57.2,7.4,87.5,0.0,0.7,3.3,0.0,2.0,62961.0,87.9,73.1,36.7,12.1
Cedarville,86.0,65.0,2011-2012,2012,75.5813953488372,1600000US0612328,54.1,45.9,5.1,7.1,3.0,5.9,0.4,8.9,6.1,15.4,10.2,11.8,12.4,9.1,4.7,53.7,20.9,77.8,0.0,1.0,0.4,0.0,0.0,37000.0,87.3,59.6,49.0,12.7
Ceres,6754.0,6574.0,2011-2012,2012,97.3349126443589,1600000US0612524,48.8,51.2,8.5,8.0,8.6,8.5,7.4,15.4,12.6,13.2,4.6,4.5,4.9,2.7,1.0,30.7,55.2,32.9,1.6,0.7,6.4,0.6,5.1,47510.0,81.3,52.4,36.1,18.7
Cerritos,9476.0,9379.0,2011-2012,2012,98.97636133389615,1600000US0612552,47.8,52.2,3.8,5.2,7.3,7.9,6.2,9.8,12.6,15.5,7.6,7.5,10.4,4.3,2.0,43.3,11.7,16.0,7.4,0.4,60.8,0.3,6.1,87788.0,87.1,74.9,22.5,12.9
Cherry Valley,97.0,97.0,2011-2012,2012,100.0,1600000US0612916,48.8,51.2,1.5,1.6,3.5,5.8,3.6,7.4,7.7,13.4,10.8,9.8,18.9,11.5,4.5,57.7,18.8,76.8,0.6,0.3,2.3,0.0,2.2,52000.0,83.1,60.9,44.8,16.9
Chester,242.0,229.0,2011-2012,2012,94.62809917355372,1600000US0612930,50.0,50.0,4.0,4.4,27.0,3.9,0.0,6.8,16.7,7.4,8.0,2.0,12.7,5.6,1.6,35.5,2.9,96.8,0.3,0.0,0.0,0.0,0.0,29904.0,75.6,56.0,40.8,24.4
Chico,9329.0,8670.0,2011-2012,2012,92.93600600278701,1600000US0613014,49.0,51.0,6.0,5.1,4.8,9.8,17.6,15.1,10.3,11.1,5.5,4.4,4.8,3.7,1.7,28.8,15.8,72.9,1.7,0.6,4.6,0.2,8.5,42896.0,82.6,64.6,27.4,17.4
Chino,10027.0,9846.0,2011-2012,2012,98.19487384063031,1600000US0613210,51.3,48.7,6.5,6.5,6.7,7.7,7.8,16.5,15.7,14.8,5.5,4.4,5.0,2.2,0.8,34.1,52.5,27.7,4.9,0.5,11.0,0.2,5.800000000000002,71671.0,82.9,68.2,19.6,17.1
Chino Hills,9682.0,9535.0,2011-2012,2012,98.48171865317083,1600000US0613214,49.6,50.4,6.1,6.3,8.6,8.3,7.7,11.3,14.5,18.1,7.2,5.0,4.1,2.1,0.7,36.1,30.1,33.7,4.1,0.3,28.0,0.1,6.800000000000002,97065.0,87.1,78.2,13.8,12.9
Chowchilla,2090.0,2070.0,2011-2012,2012,99.04306220095694,1600000US0613294,30.9,69.1,4.5,4.5,6.1,5.1,7.7,19.2,16.8,17.8,5.1,3.8,5.6,2.8,0.9,36.3,38.2,42.9,11.5,1.4,2.0,2.2,3.5,41373.0,82.7,48.9,40.8,17.3
Chualar,159.0,155.0,2011-2012,2012,97.48427672955975,1600000US0613364,51.9,48.1,4.6,12.4,9.1,9.1,9.0,17.5,11.1,16.2,2.3,3.0,2.8,2.4,0.7,28.3,92.0,5.0,0.9,0.7,1.2,0.0,0.6,58214.0,76.7,51.3,28.0,23.3
Chula Vista,34284.0,33746.0,2011-2012,2012,98.43075487107689,1600000US0613392,48.3,51.7,7.2,7.8,7.8,8.2,7.5,13.5,14.3,14.4,5.2,4.0,5.5,3.2,1.4,33.8,57.0,21.2,4.5,0.3,14.0,0.4,5.300000000000002,65364.0,82.3,65.7,24.5,17.7
Citrus Heights,4349.0,4075.0,2011-2012,2012,93.69970108070821,1600000US0613588,48.0,52.0,5.7,6.4,6.5,6.6,7.6,14.4,13.1,14.6,6.4,5.0,7.3,4.4,1.9,37.0,16.9,74.0,2.7,0.7,2.3,0.6,5.4,54236.0,85.4,68.1,30.5,14.6
Claremont,5089.0,4940.0,2011-2012,2012,97.07211632933779,1600000US0613756,47.5,52.5,4.1,5.5,5.9,13.2,9.7,8.3,11.1,13.2,6.3,6.8,7.9,5.3,2.8,38.7,20.3,57.6,5.2,0.2,13.5,0.1,6.1,80754.0,92.4,79.0,22.7,7.6
Clarksburg,488.0,488.0,2011-2012,2012,100.0,1600000US0613784,48.1,51.9,1.4,6.9,1.4,1.7,0.0,16.8,5.5,9.5,19.4,7.3,10.9,11.8,7.3,57.3,14.5,71.6,0.0,0.0,0.0,14.0,0.0,42474.0,82.2,82.2,26.8,17.8
Clayton,678.0,666.0,2011-2012,2012,98.23008849557522,1600000US0613882,50.4,49.6,4.4,6.1,7.3,7.6,4.6,7.9,12.1,19.7,6.7,7.8,10.0,3.9,1.9,45.0,9.9,78.7,2.0,0.3,6.0,0.0,5.9,123686.0,96.3,89.6,19.4,3.7
Clearlake,640.0,601.0,2011-2012,2012,93.90625,1600000US0613945,50.3,49.7,6.6,6.2,5.5,8.0,7.1,11.5,12.0,15.4,6.3,8.1,7.3,4.3,1.9,38.3,23.2,63.9,5.6,1.5,0.9,0.2,8.899999999999997,25916.0,77.0,31.9,55.8,23.0
Clearlake Oaks,105.0,89.0,2011-2012,2012,84.76190476190476,1600000US0613966,48.4,51.6,4.9,0.0,1.0,3.5,3.4,3.6,8.3,24.6,11.1,5.5,17.8,13.5,2.8,56.0,1.4,88.9,5.5,0.0,0.0,0.0,7.1,29057.0,87.7,65.1,55.3,12.3
Cloverdale,865.0,857.0,2011-2012,2012,99.07514450867052,1600000US0614190,48.7,51.3,8.6,6.0,7.9,4.2,4.1,15.1,12.1,15.4,7.8,4.9,7.2,4.5,2.3,37.5,32.2,60.7,0.5,0.2,4.5,0.0,3.8,56978.0,87.9,69.7,30.5,12.1
Clovis,15692.0,15257.0,2011-2012,2012,97.22788682131022,1600000US0614218,47.9,52.1,6.8,7.7,8.3,8.4,7.5,12.9,13.1,14.0,5.6,5.1,5.7,3.4,1.5,33.5,25.9,57.5,2.9,0.9,9.9,0.2,5.1,63983.0,87.1,71.5,25.7,12.9
Coachella,2727.0,2711.0,2011-2012,2012,99.41327466079942,1600000US0614260,50.7,49.3,9.7,10.4,12.5,10.2,7.1,16.2,14.2,9.8,3.3,2.3,2.7,1.2,0.4,25.0,97.2,1.4,1.1,0.1,0.1,0.0,0.4,41611.0,63.9,33.0,32.7,36.1
Coalinga,2006.0,1984.0,2011-2012,2012,98.90329012961116,1600000US0614274,56.1,43.9,7.8,9.0,6.3,7.6,10.7,14.3,14.8,13.4,4.4,4.4,4.2,2.2,0.8,31.0,55.1,33.2,6.8,1.4,2.1,0.1,2.4,46712.0,86.3,58.3,35.2,13.7
Coarsegold,408.0,386.0,2011-2012,2012,94.6078431372549,1600000US0614288,50.9,49.1,5.1,0.7,3.2,8.4,3.4,12.3,5.7,17.8,5.9,10.5,11.5,14.6,0.7,52.6,3.4,94.4,0.0,0.0,0.0,0.0,4.4,36696.0,89.3,58.5,47.3,10.7
Cobb,42.0,29.0,2011-2012,2012,69.04761904761905,1600000US0614302,49.4,50.6,7.4,4.0,12.6,2.8,5.0,12.0,8.1,15.4,8.8,13.7,9.1,0.8,0.4,39.9,9.4,84.6,0.0,0.0,4.3,0.0,3.4,62379.0,87.3,69.2,28.6,12.7
Coleville,131.0,129.0,2011-2012,2012,98.47328244274809,1600000US0614484,61.1,38.9,23.9,0.0,8.9,0.0,5.8,41.0,11.8,4.9,0.0,2.4,1.4,0.0,0.0,27.2,41.8,58.2,0.0,0.0,0.0,0.0,0.0,39559.0,94.7,94.7,1.6,5.3
Colfax,1148.0,987.0,2011-2012,2012,85.97560975609755,1600000US0614498,45.2,54.8,4.8,3.0,6.6,6.1,11.3,9.7,12.5,21.2,10.0,5.0,4.0,4.7,1.2,42.5,4.4,93.7,0.1,0.2,0.5,0.0,2.4,58015.0,81.9,65.2,26.5,18.1
Colma,631.0,623.0,2011-2012,2012,98.73217115689383,1600000US0614736,47.2,52.8,8.4,3.5,7.0,6.1,10.6,24.4,10.5,15.4,3.2,3.4,4.8,2.3,0.4,32.1,50.0,11.6,1.2,0.0,35.2,0.0,3.8,86184.0,89.5,64.1,30.6,10.5
Colton,8428.0,8329.0,2011-2012,2012,98.82534409112482,1600000US0614890,49.9,50.1,9.2,9.2,8.8,8.6,9.7,16.4,12.0,11.4,4.4,3.4,4.1,1.5,1.3,28.1,72.1,13.0,9.2,0.6,3.9,0.0,2.3000000000000003,41496.0,73.7,44.2,34.2,26.3
Columbia,173.0,154.0,2011-2012,2012,89.01734104046243,1600000US0614904,48.6,51.4,6.0,3.6,4.4,11.5,5.9,6.8,9.6,10.3,11.4,8.0,13.5,5.8,3.3,47.6,11.2,70.5,0.0,3.8,0.1,1.3,26.2,35349.0,90.0,66.6,45.3,10.0
Colusa,865.0,841.0,2011-2012,2012,97.22543352601156,1600000US0614946,52.9,47.1,9.1,8.2,6.6,7.0,6.2,15.5,10.9,13.9,3.3,6.0,7.3,4.8,1.4,34.0,54.5,41.6,0.8,0.4,1.5,0.1,2.0,53367.0,82.6,55.4,39.3,17.4
Commerce,881.0,825.0,2011-2012,2012,93.64358683314416,1600000US0614974,50.0,50.0,7.0,8.3,7.6,10.7,7.4,13.1,13.6,12.1,5.9,3.4,6.1,3.1,1.8,31.6,95.2,2.1,0.6,0.1,1.5,0.1,0.5,51022.0,70.4,40.8,35.1,29.6
Compton,14689.0,14485.0,2011-2012,2012,98.61120566410239,1600000US0615044,48.2,51.8,10.2,9.3,9.3,9.4,8.7,14.4,12.9,11.2,4.3,3.2,3.9,2.3,0.9,26.9,65.5,1.2,30.6,0.2,0.3,0.4,3.2,42335.0,74.0,36.1,42.7,26.0
Concord,13773.0,13524.0,2011-2012,2012,98.19211500762361,1600000US0616000,49.8,50.2,7.0,6.2,5.7,5.9,6.4,15.5,14.8,15.6,6.1,5.1,6.1,3.9,1.6,37.3,28.3,51.4,3.7,0.3,11.6,0.8,7.6,65850.0,85.3,70.5,24.5,14.7
Copperopolis,64.0,43.0,2011-2012,2012,67.1875,1600000US0616210,53.8,46.2,7.8,8.5,7.4,4.9,6.9,12.7,10.6,10.8,6.9,9.2,8.8,5.3,0.2,36.4,6.3,88.4,2.1,0.0,1.1,0.0,4.2,62805.0,93.8,86.2,23.0,6.2
Corcoran,1856.0,1834.0,2011-2012,2012,98.8146551724138,1600000US0616224,74.1,25.9,5.4,4.8,3.6,5.3,8.0,19.2,20.2,18.9,5.0,3.9,3.6,1.5,0.6,36.6,62.6,19.3,12.4,1.1,1.7,0.1,5.4,34594.0,78.0,34.8,46.9,22.0
Corning,2031.0,2000.0,2011-2012,2012,98.4736582964057,1600000US0616322,49.2,50.8,10.9,7.7,9.6,11.3,8.7,13.1,11.2,10.3,4.1,2.4,5.3,3.9,1.3,25.5,48.8,47.5,0.3,1.2,0.9,0.2,2.2,39805.0,80.8,37.2,56.7,19.2
Corona,27133.0,26361.0,2011-2012,2012,97.15475620093613,1600000US0616350,50.1,49.9,7.5,8.1,8.8,8.7,7.3,12.9,15.8,14.4,5.3,3.7,4.6,2.1,0.8,32.2,43.4,38.4,4.8,0.3,9.6,0.9,4.9,78982.0,82.9,67.5,20.6,17.1
Coronado,2154.0,2050.0,2011-2012,2012,95.17177344475395,1600000US0616378,53.2,46.8,4.9,5.4,6.5,6.7,10.1,10.6,13.3,13.0,6.7,5.7,7.4,6.3,3.4,39.7,15.4,77.2,1.6,0.2,2.7,0.3,5.2,89277.0,93.9,87.8,25.2,6.1
Corralitos,46.0,43.0,2011-2012,2012,93.47826086956522,1600000US0616434,52.9,47.1,6.7,6.2,8.2,6.7,3.5,13.7,6.1,22.2,8.3,5.6,4.4,3.5,4.7,44.0,30.7,69.3,0.0,0.0,0.0,0.0,0.0,75977.0,83.9,71.8,22.2,16.1
Corte Madera,990.0,872.0,2011-2012,2012,88.08080808080808,1600000US0616462,45.4,54.6,5.4,6.9,6.5,4.8,3.2,7.1,16.3,17.7,7.8,7.7,7.4,6.9,2.3,44.8,5.6,79.6,1.3,0.0,11.3,0.0,4.4,107723.0,93.9,86.6,23.3,6.1
Costa Mesa,13408.0,12673.0,2011-2012,2012,94.51819809069212,1600000US0616532,50.3,49.7,7.1,6.1,5.4,6.1,7.8,19.3,15.4,14.1,5.7,4.5,4.5,2.6,1.4,33.7,35.6,51.9,1.2,0.2,8.4,0.5,4.3,65373.0,78.0,63.0,20.6,22.0
Cotati,194.0,187.0,2011-2012,2012,96.3917525773196,1600000US0616560,46.1,53.9,6.2,5.0,6.5,5.9,11.5,14.8,12.0,18.5,6.6,3.8,4.9,3.5,0.6,35.1,12.4,77.5,1.0,0.0,5.0,0.0,8.2,63750.0,87.2,71.3,23.6,12.8
