city,enrollment,vaccinated,s_year,vac_pct,geoid
Los Gatos,2583.0,2490.0,2017,96.39953542392567,1600000US0644112
Los Molinos,174.0,166.0,2017,95.40229885057471,1600000US0644140
Los Olivos,82.0,75.0,2017,91.46341463414635,1600000US0644168
Los Osos,451.0,436.0,2017,96.67405764966742,1600000US0644182
Lost Hills,178.0,172.0,2017,96.62921348314607,1600000US0644280
Lower Lake,207.0,200.0,2017,96.61835748792271,1600000US0644350
Loyalton,51.0,47.0,2017,92.15686274509804,1600000US0644364
Lucerne,77.0,71.0,2017,92.20779220779221,1600000US0644406
Lucerne Valley,115.0,109.0,2017,94.78260869565217,1600000US0644420
Lynwood,3343.0,3209.0,2017,95.99162428956028,1600000US0644574
Madera,5158.0,5002.0,2017,96.97557192710353,1600000US0645022
Madison,53.0,51.0,2017,96.22641509433963,1600000US0645064
Magalia,236.0,224.0,2017,94.91525423728814,1600000US0645120
Malibu,248.0,223.0,2017,89.91935483870968,1600000US0645246
Mammoth Lakes,269.0,257.0,2017,95.53903345724906,1600000US0645358
Manhattan Beach,2689.0,2613.0,2017,97.17367050948307,1600000US0645400
Manteca,3225.0,3087.0,2017,95.72093023255815,1600000US0645484
Maricopa,448.0,214.0,2017,47.767857142857146,1600000US0645736
Marin City,27.0,25.0,2017,92.5925925925926,1600000US0645820
Marina,643.0,629.0,2017,97.82270606531883,1600000US0645778
Marina del Rey,57.0,55.0,2017,96.49122807017544,1600000US0645806
Mariposa,30.0,28.0,2017,93.33333333333333,1600000US0645932
Martinez,1469.0,1426.0,2017,97.07283866575902,1600000US0646114
Marysville,978.0,937.0,2017,95.8077709611452,1600000US0646170
Mather,218.0,186.0,2017,85.3211009174312,1600000US0646226
Maxwell,53.0,49.0,2017,92.45283018867924,1600000US0646338
Maywood,1018.0,972.0,2017,95.48133595284872,1600000US0646492
McArthur,32.0,30.0,2017,93.75,1600000US0644700
McFarland,734.0,717.0,2017,97.68392370572208,1600000US0644826
McKinleyville,458.0,441.0,2017,96.2882096069869,1600000US0644910
Meadow Vista,197.0,162.0,2017,82.23350253807106,1600000US0646632
Mecca,400.0,390.0,2017,97.5,1600000US0646660
Mendocino,91.0,71.0,2017,78.02197802197803,1600000US0646814
Mendota,780.0,765.0,2017,98.07692307692307,1600000US0646828
Menifee,3135.0,3067.0,2017,97.83094098883572,1600000US0646842
Menlo Park,2452.0,2359.0,2017,96.20717781402936,1600000US0646870
Mentone,120.0,116.0,2017,96.66666666666667,1600000US0646884
Merced,4909.0,4725.0,2017,96.25178244041557,1600000US0646898
Meridian,191.0,47.0,2017,24.60732984293194,1600000US0646926
Middletown,286.0,273.0,2017,95.45454545454545,1600000US0647332
Midway City,382.0,371.0,2017,97.12041884816755,1600000US0647430
Mill Valley,1383.0,1323.0,2017,95.66160520607376,1600000US0647710
Millbrae,846.0,810.0,2017,95.74468085106383,1600000US0647486
Millville,50.0,46.0,2017,92.0,1600000US0647724
Milpitas,3991.0,3881.0,2017,97.24379854673015,1600000US0647766
Miranda,71.0,56.0,2017,78.87323943661971,1600000US0648060
Mission Hills,222.0,218.0,2017,98.1981981981982,1600000US0648186
Mission Viejo,4491.0,4318.0,2017,96.14785125807171,1600000US0648256
Modesto,11081.0,10728.0,2017,96.81436693439221,1600000US0648354
Mojave,167.0,155.0,2017,92.81437125748504,1600000US0648452
Monrovia,1571.0,1525.0,2017,97.07192870782941,1600000US0648648
Montague,46.0,42.0,2017,91.30434782608695,1600000US0648690
Montara,69.0,66.0,2017,95.65217391304348,1600000US0648760
Montclair,2276.0,2191.0,2017,96.26537785588752,1600000US0648788
Monte Rio,20.0,19.0,2017,95.0,1600000US0648928
Montebello,2416.0,2300.0,2017,95.19867549668875,1600000US0648816
Monterey,1033.0,993.0,2017,96.12778315585673,1600000US0648872
Monterey Park,2100.0,2037.0,2017,97.0,1600000US0648914
Moorpark,1422.0,1389.0,2017,97.67932489451476,1600000US0649138
Moraga,915.0,888.0,2017,97.04918032786885,1600000US0649187
Moreno Valley,8283.0,8087.0,2017,97.63370759386696,1600000US0649270
Morgan Hill,1941.0,1851.0,2017,95.36321483771252,1600000US0649278
Morongo Valley,36.0,30.0,2017,83.33333333333334,1600000US0649348
Morro Bay,172.0,163.0,2017,94.76744186046511,1600000US0649362
Mount Hermon,39.0,37.0,2017,94.87179487179486,1600000US0649796
Mount Shasta,248.0,206.0,2017,83.06451612903226,1600000US0649852
Mountain House,884.0,864.0,2017,97.73755656108597,1600000US0649582
Mountain View,5974.0,5758.0,2017,96.38433210579176,1600000US0649651
Mountain View,5974.0,5758.0,2017,96.38433210579176,1600000US0649670
Murphys,70.0,63.0,2017,90.0,1600000US0650034
Murrieta,5353.0,5225.0,2017,97.60881748552214,1600000US0650076
Napa,3578.0,3397.0,2017,94.94130799329234,1600000US0650258
National City,2564.0,2495.0,2017,97.30889235569423,1600000US0650398
Needles,234.0,223.0,2017,95.2991452991453,1600000US0650734
Nevada City,729.0,553.0,2017,75.85733882030178,1600000US0650874
New Cuyama,27.0,25.0,2017,92.5925925925926,1600000US0651028
Newark,2211.0,2145.0,2017,97.01492537313433,1600000US0650916
Newcastle,244.0,220.0,2017,90.1639344262295,1600000US0651000
Newman,616.0,599.0,2017,97.24025974025975,1600000US0651140
Newport Beach,3219.0,3089.0,2017,95.96147872009941,1600000US0651182
Nipomo,377.0,360.0,2017,95.49071618037135,1600000US0651476
Norco,1255.0,1216.0,2017,96.89243027888446,1600000US0651560
North Highlands,1799.0,1699.0,2017,94.44135630906058,1600000US0651924
North Shore,29.0,27.0,2017,93.10344827586206,1600000US0652302
North Tustin,108.0,102.0,2017,94.44444444444444,1600000US0652379
Norwalk,3327.0,3221.0,2017,96.81394649834687,1600000US0652526
Novato,2257.0,2172.0,2017,96.23393885688968,1600000US0652582
Nuevo,523.0,512.0,2017,97.89674952198853,1600000US0652624
Oak Park,692.0,672.0,2017,97.10982658959537,1600000US0653116
Oak View,84.0,79.0,2017,94.04761904761905,1600000US0653182
Oakdale,1214.0,1184.0,2017,97.52883031301482,1600000US0652694
Oakhurst,324.0,277.0,2017,85.49382716049382,1600000US0652764
Oakland,13857.0,13193.0,2017,95.20819802266003,1600000US0653000
Oakley,1749.0,1711.0,2017,97.8273299028016,1600000US0653070
Occidental,71.0,57.0,2017,80.28169014084507,1600000US0653266
Oceano,222.0,213.0,2017,95.94594594594594,1600000US0653294
Oceanside,7538.0,7265.0,2017,96.37834969487928,1600000US0653322
Ojai,839.0,736.0,2017,87.72348033373063,1600000US0653476
Olivehurst,945.0,923.0,2017,97.67195767195767,1600000US0653714
Ontario,6521.0,6352.0,2017,97.40837294893421,1600000US0653896
Orange,5037.0,4828.0,2017,95.85070478459401,1600000US0653980
Orange Cove,682.0,662.0,2017,97.0674486803519,1600000US0654008
Orangevale,1439.0,1369.0,2017,95.135510771369,1600000US0654092
Orcutt,157.0,148.0,2017,94.26751592356688,1600000US0654120
Orinda,973.0,950.0,2017,97.63617677286743,1600000US0654232
Orland,524.0,504.0,2017,96.18320610687023,1600000US0654274
Orosi,711.0,700.0,2017,98.45288326300985,1600000US0654372
Oroville,1800.0,1729.0,2017,96.05555555555556,1600000US0654386
Oxnard,10141.0,9902.0,2017,97.64323045064589,1600000US0654652
Pacific Grove,552.0,528.0,2017,95.65217391304348,1600000US0654848
Pacifica,1265.0,1217.0,2017,96.20553359683794,1600000US0654806
Palermo,185.0,181.0,2017,97.83783783783784,1600000US0655086
Palm Desert,1792.0,1735.0,2017,96.81919642857143,1600000US0655184
Palm Springs,1370.0,1330.0,2017,97.08029197080292,1600000US0655254
Palmdale,7634.0,7480.0,2017,97.98270893371757,1600000US0655156
Palo Alto,4378.0,4219.0,2017,96.36820465966196,1600000US0655282
Palo Cedro,312.0,288.0,2017,92.3076923076923,1600000US0655296
Palos Verdes Estates,787.0,762.0,2017,96.82337992376112,1600000US0655380
Paradise,1646.0,1588.0,2017,96.47630619684082,1600000US0655520
Paradise,1646.0,1588.0,2017,96.47630619684082,1600000US0655528
Paramount,1788.0,1706.0,2017,95.41387024608501,1600000US0655618
Parlier,955.0,928.0,2017,97.17277486910994,1600000US0655856
Pasadena,6490.0,6177.0,2017,95.17719568567026,1600000US0656000
Patterson,1269.0,1241.0,2017,97.79353821907013,1600000US0656112
Penn Valley,118.0,108.0,2017,91.52542372881356,1600000US0656518
Penngrove,140.0,133.0,2017,95.0,1600000US0656476
Penryn,29.0,27.0,2017,93.10344827586206,1600000US0656546
Perris,4705.0,4590.0,2017,97.55579171094581,1600000US0656700
Pescadero,43.0,39.0,2017,90.69767441860465,1600000US0656756
Petaluma,3154.0,2954.0,2017,93.65884590995562,1600000US0656784
Phelan,1097.0,1064.0,2017,96.99179580674567,1600000US0656826
Pico Rivera,2389.0,2322.0,2017,97.1954792800335,1600000US0656924
Piedmont,592.0,571.0,2017,96.4527027027027,1600000US0656938
Pine Grove,20.0,19.0,2017,95.0,1600000US0657148
Pine Valley,46.0,32.0,2017,69.56521739130434,1600000US0657260
Pinole,673.0,650.0,2017,96.58246656760772,1600000US0657288
Pinon Hills,109.0,105.0,2017,96.3302752293578,1600000US0657302
Pioneer,42.0,39.0,2017,92.85714285714286,1600000US0657330
Piru,56.0,54.0,2017,96.42857142857143,1600000US0657372
Pismo Beach,441.0,427.0,2017,96.82539682539682,1600000US0657414
Pittsburg,2898.0,2816.0,2017,97.17046238785369,1600000US0657456
Pixley,295.0,289.0,2017,97.96610169491525,1600000US0657512
Placentia,2470.0,2408.0,2017,97.48987854251013,1600000US0657526
Placerville,1558.0,1266.0,2017,81.25802310654684,1600000US0657540
Planada,275.0,266.0,2017,96.72727272727273,1600000US0657582
Pleasant Hill,2190.0,2133.0,2017,97.3972602739726,1600000US0657764
Pleasanton,4140.0,4046.0,2017,97.72946859903382,1600000US0657792
Plumas Lake,377.0,367.0,2017,97.34748010610079,1600000US0657829
Plymouth,114.0,106.0,2017,92.98245614035088,1600000US0657834
Point Arena,86.0,80.0,2017,93.02325581395348,1600000US0657876
Point Reyes Station,26.0,24.0,2017,92.3076923076923,1600000US0657960
Pollock Pines,199.0,190.0,2017,95.47738693467338,1600000US0658030
Pomona,5060.0,4883.0,2017,96.50197628458498,1600000US0658072
Port Hueneme,652.0,635.0,2017,97.39263803680981,1600000US0658296
Porterville,3921.0,3827.0,2017,97.60265238459577,1600000US0658240
Portola,87.0,78.0,2017,89.65517241379311,1600000US0658352
Portola Valley,391.0,373.0,2017,95.39641943734016,1600000US0658380
Potrero,78.0,73.0,2017,93.58974358974359,1600000US0658478
Potter Valley,105.0,99.0,2017,94.28571428571428,1600000US0658506
Poway,3432.0,3331.0,2017,97.05710955710956,1600000US0658520
Quartz Hill,406.0,397.0,2017,97.78325123152709,1600000US0659052
Quincy,193.0,170.0,2017,88.08290155440415,1600000US0659080
Rainbow,80.0,74.0,2017,92.5,1600000US0659248
Raisin City,90.0,84.0,2017,93.33333333333333,1600000US0659290
Ramona,1326.0,1281.0,2017,96.60633484162896,1600000US0659346
Rancho Cordova,2533.0,2425.0,2017,95.73628108961707,1600000US0659444
Rancho Cucamonga,7347.0,7176.0,2017,97.6725193956717,1600000US0659451
Rancho Mirage,115.0,108.0,2017,93.91304347826087,1600000US0659500
Rancho Palos Verdes,2316.0,2260.0,2017,97.58203799654576,1600000US0659514
Rancho Santa Fe,596.0,560.0,2017,93.95973154362416,1600000US0659584
Rancho Santa Margarita,2786.0,2690.0,2017,96.55419956927494,1600000US0659587
Red Bluff,1086.0,1045.0,2017,96.22467771639043,1600000US0659892
Redding,4122.0,3866.0,2017,93.78942261038331,1600000US0659920
Redlands,4506.0,4236.0,2017,94.00798934753661,1600000US0659962
Redondo Beach,2964.0,2868.0,2017,96.76113360323887,1600000US0660018
Redway,80.0,61.0,2017,76.25,1600000US0660088
Redwood City,3636.0,3490.0,2017,95.98459845984598,1600000US0660102
Redwood Valley,110.0,107.0,2017,97.27272727272728,1600000US0660214
Reedley,1625.0,1570.0,2017,96.61538461538461,1600000US0660242
Rialto,4732.0,4621.0,2017,97.65426880811496,1600000US0660466
Richgrove,218.0,212.0,2017,97.24770642201835,1600000US0660606
Richmond,3696.0,3562.0,2017,96.37445887445888,1600000US0660620
Ridgecrest,1402.0,1361.0,2017,97.07560627674751,1600000US0660704
Rio Dell,92.0,83.0,2017,90.21739130434783,1600000US0660900
Rio Linda,925.0,863.0,2017,93.2972972972973,1600000US0660942
Rio Vista,181.0,174.0,2017,96.13259668508287,1600000US0660984
Ripon,888.0,814.0,2017,91.66666666666666,1600000US0661026
Riverbank,713.0,694.0,2017,97.3352033660589,1600000US0661068
Riverdale,343.0,325.0,2017,94.75218658892129,1600000US0661096
Riverside,15031.0,14569.0,2017,96.92635220544209,1600000US0662000
Rocklin,3359.0,3214.0,2017,95.68323905924382,1600000US0662364
Rodeo,382.0,370.0,2017,96.8586387434555,1600000US0662490
Rohnert Park,1355.0,1277.0,2017,94.24354243542436,1600000US0662546
Rolling Hills Estates,775.0,735.0,2017,94.83870967741936,1600000US0662644
Romoland,546.0,536.0,2017,98.16849816849816,1600000US0662756
Rosamond,824.0,794.0,2017,96.35922330097088,1600000US0662826
Rosemead,2540.0,2462.0,2017,96.92913385826772,1600000US0662896
Roseville,6138.0,5885.0,2017,95.87813620071685,1600000US0662938
Ross,124.0,116.0,2017,93.54838709677419,1600000US0662980
Rossmoor,27.0,25.0,2017,92.5925925925926,1600000US0663050
Rowland Heights,1408.0,1324.0,2017,94.0340909090909,1600000US0663218
Running Springs,96.0,89.0,2017,92.70833333333334,1600000US0663316
Rutherford,57.0,52.0,2017,91.22807017543859,1600000US0663400
Sacramento,29494.0,28274.0,2017,95.86356547094324,1600000US0664000
Salida,338.0,323.0,2017,95.56213017751479,1600000US0664210
Salinas,6734.0,6516.0,2017,96.76269676269676,1600000US0664224
Salton City,137.0,133.0,2017,97.08029197080292,1600000US0664294
San Andreas,133.0,92.0,2017,69.17293233082707,1600000US0664420
San Anselmo,687.0,651.0,2017,94.75982532751091,1600000US0664434
San Bernardino,11095.0,10749.0,2017,96.8814781433078,1600000US0665000
San Bruno,1859.0,1791.0,2017,96.34211941904249,1600000US0665028
San Buenaventura (Ventura),5095.0,4882.0,2017,95.81943081452404,1600000US0665042
San Carlos,1517.0,1466.0,2017,96.6381015161503,1600000US0665070
San Clemente,2577.0,2447.0,2017,94.95537446643384,1600000US0665084
San Diego,51875.0,50076.0,2017,96.53204819277109,1600000US0666000
San Dimas,1642.0,1604.0,2017,97.6857490864799,1600000US0666070
San Fernando,2226.0,2123.0,2017,95.37286612758311,1600000US0666140
San Francisco,24397.0,23156.0,2017,94.91330901340329,1600000US0667000
San Gabriel,1972.0,1909.0,2017,96.80527383367141,1600000US0667042
San Geronimo,32.0,30.0,2017,93.75,1600000US0667070
San Jacinto,2279.0,2214.0,2017,97.14787187362879,1600000US0667112
San Joaquin,307.0,294.0,2017,95.76547231270358,1600000US0667126
San Jose,39803.0,38529.0,2017,96.79923623847448,1600000US0668000
San Juan Bautista,110.0,102.0,2017,92.72727272727272,1600000US0668014
San Juan Capistrano,2367.0,2145.0,2017,90.62103929024082,1600000US0668028
San Leandro,3061.0,2964.0,2017,96.83110094740282,1600000US0668084
San Lorenzo,1337.0,1294.0,2017,96.78384442782348,1600000US0668112
San Luis Obispo,1790.0,1707.0,2017,95.3631284916201,1600000US0668154
San Marcos,4388.0,4261.0,2017,97.10574293527803,1600000US0668196
San Marino,651.0,638.0,2017,98.0030721966206,1600000US0668224
San Martin,99.0,97.0,2017,97.97979797979798,1600000US0668238
San Mateo,4375.0,4219.0,2017,96.43428571428572,1600000US0668252
San Pablo,1304.0,1266.0,2017,97.08588957055214,1600000US0668294
San Rafael,3173.0,3027.0,2017,95.39867633154742,1600000US0668364
San Ramon,4131.0,4039.0,2017,97.77293633502784,1600000US0668378
Sanger,2029.0,1979.0,2017,97.53573188762937,1600000US0667056
Santa Ana,16204.0,15814.0,2017,97.59318686744014,1600000US0669000
Santa Barbara,4795.0,4581.0,2017,95.53701772679875,1600000US0669070
Santa Clara,4598.0,4445.0,2017,96.67246628969117,1600000US0669084
Santa Clarita,9018.0,8732.0,2017,96.82856509203815,1600000US0669088
Santa Cruz,2459.0,2312.0,2017,94.02196014640097,1600000US0669112
Santa Fe Springs,975.0,938.0,2017,96.2051282051282,1600000US0669154
Santa Margarita,50.0,49.0,2017,98.0,1600000US0669182
Santa Maria,7044.0,6810.0,2017,96.67802385008518,1600000US0669196
Santa Monica,3947.0,3714.0,2017,94.09678236635419,1600000US0670000
Santa Nella,267.0,264.0,2017,98.87640449438202,1600000US0670028
Santa Paula,1420.0,1369.0,2017,96.40845070422536,1600000US0670042
Santa Rosa,8588.0,8273.0,2017,96.33209129017233,1600000US0670098
Santa Ynez,92.0,84.0,2017,91.30434782608695,1600000US0670182
Santee,2047.0,1904.0,2017,93.01416707376649,1600000US0670224
Saratoga,1665.0,1611.0,2017,96.75675675675676,1600000US0670280
Sausalito,283.0,260.0,2017,91.87279151943463,1600000US0670364
Scotia,53.0,49.0,2017,92.45283018867924,1600000US0670518
Scotts Valley,692.0,660.0,2017,95.37572254335261,1600000US0670588
Seal Beach,305.0,293.0,2017,96.06557377049181,1600000US0670686
Seaside,1391.0,1351.0,2017,97.12437095614665,1600000US0670742
Sebastopol,902.0,794.0,2017,88.02660753880266,1600000US0670770
Seeley,72.0,68.0,2017,94.44444444444444,1600000US0670798
Selma,1580.0,1534.0,2017,97.0886075949367,1600000US0670882
Shafter,1186.0,1157.0,2017,97.5548060708263,1600000US0671106
Shandon,52.0,49.0,2017,94.23076923076923,1600000US0671134
Shasta,24.0,22.0,2017,91.66666666666666,1600000US0671218
Shasta Lake,231.0,220.0,2017,95.23809523809523,1600000US0671225
Shingle Springs,356.0,330.0,2017,92.69662921348315,1600000US0671554
Shingletown,48.0,44.0,2017,91.66666666666666,1600000US0671568
Sierra Madre,613.0,574.0,2017,93.6378466557912,1600000US0671806
Signal Hill,718.0,702.0,2017,97.7715877437326,1600000US0671876
Simi Valley,5922.0,5308.0,2017,89.63188112124281,1600000US0672016
Smith River,57.0,53.0,2017,92.98245614035088,1600000US0672380
Solana Beach,1176.0,1124.0,2017,95.578231292517,1600000US0672506
Soledad,1068.0,1037.0,2017,97.09737827715355,1600000US0672520
Solvang,272.0,264.0,2017,97.05882352941177,1600000US0672576
Sonoma,1182.0,1128.0,2017,95.43147208121827,1600000US0672646
Sonora,719.0,656.0,2017,91.23783031988873,1600000US0672674
Soquel,356.0,313.0,2017,87.92134831460675,1600000US0672688
Soulsbyville,96.0,92.0,2017,95.83333333333334,1600000US0672772
South El Monte,367.0,354.0,2017,96.45776566757493,1600000US0672996
South Gate,4063.0,3931.0,2017,96.75116908688162,1600000US0673080
South Lake Tahoe,1020.0,973.0,2017,95.3921568627451,1600000US0673108
South Pasadena,1178.0,1155.0,2017,98.04753820033956,1600000US0673220
South San Francisco,2723.0,2643.0,2017,97.06206390011018,1600000US0673262
South San Gabriel,77.0,75.0,2017,97.40259740259741,1600000US0673276
South Whittier,162.0,150.0,2017,92.5925925925926,1600000US0673430
Spreckels,148.0,135.0,2017,91.21621621621621,1600000US0673612
Springville,27.0,25.0,2017,92.5925925925926,1600000US0673710
St. Helena,308.0,292.0,2017,94.8051948051948,1600000US0664140
Stanford,999.0,943.0,2017,94.3943943943944,1600000US0673906
Stanton,409.0,387.0,2017,94.62102689486552,1600000US0673962
Stevenson Ranch,907.0,870.0,2017,95.92061742006615,1600000US0674130
Stevinson,39.0,37.0,2017,94.87179487179486,1600000US0674144
Stockton,17746.0,17088.0,2017,96.29212216837597,1600000US0675000
Stratford,66.0,61.0,2017,92.42424242424242,1600000US0675252
Strathmore,356.0,341.0,2017,95.78651685393258,1600000US0675280
Suisun City,804.0,784.0,2017,97.51243781094527,1600000US0675630
Sunnyside-Tahoe City,292.0,279.0,2017,95.54794520547945,1600000US0676015
Sunnyvale,7518.0,7318.0,2017,97.33971801010907,1600000US0677000
Sunol,79.0,65.0,2017,82.27848101265823,1600000US0677042
Susanville,512.0,486.0,2017,94.921875,1600000US0677364
Sutter,134.0,127.0,2017,94.77611940298507,1600000US0677378
Sutter Creek,42.0,38.0,2017,90.47619047619048,1600000US0677392
Taft,804.0,782.0,2017,97.2636815920398,1600000US0677574
Tehachapi,962.0,922.0,2017,95.84199584199584,1600000US0678092
Tehama,42.0,39.0,2017,92.85714285714286,1600000US0678106
Temecula,6571.0,6190.0,2017,94.2017957692893,1600000US0678120
Temple City,541.0,527.0,2017,97.41219963031423,1600000US0678148
Templeton,417.0,406.0,2017,97.3621103117506,1600000US0678162
Terra Bella,256.0,252.0,2017,98.4375,1600000US0678288
Thermal,1077.0,1059.0,2017,98.32869080779945,1600000US0678456
Thornton,51.0,48.0,2017,94.11764705882352,1600000US0678568
Thousand Oaks,5027.0,4772.0,2017,94.92739208275313,1600000US0678582
Thousand Palms,248.0,241.0,2017,97.17741935483872,1600000US0678596
Tiburon,669.0,649.0,2017,97.01046337817638,1600000US0678666
Tipton,174.0,166.0,2017,95.40229885057471,1600000US0678750
Tomales,47.0,43.0,2017,91.48936170212765,1600000US0678890
Topanga,93.0,88.0,2017,94.6236559139785,1600000US0678960
Torrance,6824.0,6525.0,2017,95.61840562719811,1600000US0680000
Tracy,4215.0,4052.0,2017,96.13285883748517,1600000US0680238
Tranquillity,52.0,48.0,2017,92.3076923076923,1600000US0680266
Traver,54.0,50.0,2017,92.5925925925926,1600000US0680280
Trinidad,81.0,71.0,2017,87.65432098765432,1600000US0680448
Trona,163.0,129.0,2017,79.14110429447852,1600000US0680515
Truckee,621.0,589.0,2017,94.84702093397746,1600000US0680588
Tulare,3691.0,3603.0,2017,97.61582227038743,1600000US0680644
Tulelake,109.0,103.0,2017,94.4954128440367,1600000US0680686
Tuolumne City,120.0,110.0,2017,91.66666666666666,1600000US0680763
Turlock,2956.0,2874.0,2017,97.22598105548037,1600000US0680812
Tustin,4231.0,4082.0,2017,96.4783739068778,1600000US0680854
Twain Harte,52.0,48.0,2017,92.3076923076923,1600000US0680966
Twentynine Palms,818.0,790.0,2017,96.57701711491443,1600000US0680994
Ukiah,1571.0,1489.0,2017,94.78039465308721,1600000US0681134
Union City,2416.0,2358.0,2017,97.59933774834437,1600000US0681204
Upland,2954.0,2863.0,2017,96.91943127962085,1600000US0681344
Upper Lake,145.0,137.0,2017,94.48275862068965,1600000US0681358
Vacaville,3227.0,3099.0,2017,96.03346761698171,1600000US0681554
Valinda,489.0,472.0,2017,96.52351738241309,1600000US0681638
Vallejo,3106.0,3006.0,2017,96.78042498390212,1600000US0681666
Valley Center,726.0,712.0,2017,98.07162534435263,1600000US0681736
Valley Home,23.0,21.0,2017,91.30434782608695,1600000US0681792
Valley Springs,393.0,384.0,2017,97.70992366412213,1600000US0681890
Vandenberg AFB,637.0,627.0,2017,98.43014128728414,1600000US0682072
Victorville,4521.0,4385.0,2017,96.99181596991816,1600000US0682590
Villa Park,730.0,714.0,2017,97.80821917808218,1600000US0682744
Visalia,6651.0,6446.0,2017,96.91775672831153,1600000US0682954
Vista,4822.0,4590.0,2017,95.18871837411862,1600000US0682996
Walnut,2366.0,2294.0,2017,96.95688926458158,1600000US0683332
Walnut Creek,3914.0,3748.0,2017,95.75881451200817,1600000US0683346
Walnut Grove,46.0,43.0,2017,93.47826086956522,1600000US0683374
Walnut Park,532.0,524.0,2017,98.49624060150376,1600000US0683402
Wasco,1197.0,1165.0,2017,97.3266499582289,1600000US0683542
Waterford,713.0,599.0,2017,84.01122019635343,1600000US0683612
Watsonville,3760.0,3653.0,2017,97.15425531914894,1600000US0683668
Weaverville,122.0,112.0,2017,91.80327868852459,1600000US0683794
Weed,144.0,134.0,2017,93.05555555555556,1600000US0683850
Weldon,56.0,51.0,2017,91.07142857142857,1600000US0683948
West Covina,4075.0,3958.0,2017,97.12883435582822,1600000US0684200
West Hollywood,218.0,209.0,2017,95.87155963302753,1600000US0684410
West Sacramento,1859.0,1786.0,2017,96.07315761161915,1600000US0684816
West Whittier-Los Nietos,154.0,152.0,2017,98.7012987012987,1600000US0684921
Westlake Village,1139.0,1080.0,2017,94.82001755926251,1600000US0684438
Westley,71.0,66.0,2017,92.95774647887323,1600000US0684480
Westminster,3080.0,2982.0,2017,96.81818181818181,1600000US0684550
Westmorland,112.0,105.0,2017,93.75,1600000US0684606
Westwood,20.0,19.0,2017,95.0,1600000US0684928
Wheatland,322.0,314.0,2017,97.51552795031056,1600000US0685012
Whittier,6473.0,6296.0,2017,97.26556465317474,1600000US0685292
Wildomar,1393.0,1345.0,2017,96.55419956927494,1600000US0685446
Williams,235.0,225.0,2017,95.74468085106383,1600000US0685586
Willits,442.0,412.0,2017,93.21266968325791,1600000US0685600
Willow Creek,58.0,54.0,2017,93.10344827586206,1600000US0685642
Willows,360.0,344.0,2017,95.55555555555556,1600000US0685684
Wilton,53.0,51.0,2017,96.22641509433963,1600000US0685880
Winchester,1029.0,1002.0,2017,97.37609329446065,1600000US0685894
Windsor,807.0,789.0,2017,97.76951672862454,1600000US0685922
Winterhaven,124.0,119.0,2017,95.96774193548387,1600000US0686020
Winters,447.0,434.0,2017,97.0917225950783,1600000US0686034
Winton,652.0,627.0,2017,96.16564417177914,1600000US0686076
Woodlake,524.0,511.0,2017,97.51908396946564,1600000US0686300
Woodland,2691.0,2615.0,2017,97.17577108881457,1600000US0686328
Woodside,175.0,165.0,2017,94.28571428571428,1600000US0686440
Woodville,55.0,53.0,2017,96.36363636363636,1600000US0686482
Wrightwood,100.0,94.0,2017,94.0,1600000US0686594
Yorba Linda,4051.0,3941.0,2017,97.28462108121451,1600000US0686832
Yountville,56.0,52.0,2017,92.85714285714286,1600000US0686930
Yreka,389.0,374.0,2017,96.1439588688946,1600000US0686944
Yuba City,3617.0,3464.0,2017,95.76997511750069,1600000US0686972
Yucaipa,1840.0,1786.0,2017,97.06521739130434,1600000US0687042
Yucca Valley,910.0,854.0,2017,93.84615384615384,1600000US0687056
Acampo,145.0,136.0,2018,93.79310344827586,1600000US0600156
Acton,2412.0,1017.0,2018,42.16417910447761,1600000US0600212
Adelanto,1363.0,1282.0,2018,94.05722670579604,1600000US0600296
Agoura Hills,1146.0,1081.0,2018,94.3280977312391,1600000US0600394
Aguanga,51.0,47.0,2018,92.15686274509804,1600000US0600464
Ahwahnee,69.0,59.0,2018,85.5072463768116,1600000US0600478
Alameda,3283.0,3148.0,2018,95.88790740176668,1600000US0600562
Alamo,672.0,651.0,2018,96.875,1600000US0600618
Albany,839.0,811.0,2018,96.6626936829559,1600000US0600674
Alhambra,2998.0,2887.0,2018,96.29753168779186,1600000US0600884
Aliso Viejo,2122.0,1998.0,2018,94.1564561734213,1600000US0600947
Alpaugh,135.0,112.0,2018,82.96296296296296,1600000US0601164
Alpine,935.0,910.0,2018,97.32620320855615,1600000US0601192
Altadena,1391.0,1245.0,2018,89.5039539899353,1600000US0601290
Alturas,135.0,130.0,2018,96.29629629629629,1600000US0601444
American Canyon,824.0,807.0,2018,97.93689320388349,1600000US0601640
Anaheim,13610.0,13127.0,2018,96.45113886847906,1600000US0602000
Anderson,635.0,610.0,2018,96.06299212598425,1600000US0602042
Angels,177.0,170.0,2018,96.045197740113,1600000US0602112
Antelope,1367.0,1278.0,2018,93.48939283101683,1600000US0602210
Antioch,3378.0,3144.0,2018,93.07282415630551,1600000US0602252
Anza,90.0,84.0,2018,93.33333333333333,1600000US0602294
Apple Valley,3497.0,3376.0,2018,96.53989133543037,1600000US0602364
Aptos,979.0,928.0,2018,94.7906026557712,1600000US0602378
Arbuckle,318.0,307.0,2018,96.54088050314465,1600000US0602420
Arcadia,2758.0,2688.0,2018,97.46192893401016,1600000US0602462
