county,city,vac_info_type,enrollment,vaccinated,year
Contra Costa,Richmond,KindergartenData,1430.0,1385.0,2016-2017
Contra Costa,Rodeo,7thGradeData,37.0,35.0,2016-2017
Contra Costa,Rodeo,ChildCareData,169.0,163.0,2016-2017
Contra Costa,Rodeo,KindergartenData,176.0,172.0,2016-2017
Contra Costa,San Pablo,7thGradeData,521.0,515.0,2016-2017
Contra Costa,San Pablo,ChildCareData,301.0,283.0,2016-2017
Contra Costa,San Pablo,KindergartenData,482.0,468.0,2016-2017
Contra Costa,San Ramon,7thGradeData,1539.0,1519.0,2016-2017
Contra Costa,San Ramon,ChildCareData,1079.0,1046.0,2016-2017
Contra Costa,San Ramon,KindergartenData,1513.0,1474.0,2016-2017
Contra Costa,Walnut Creek,7thGradeData,1070.0,1036.0,2016-2017
Contra Costa,Walnut Creek,ChildCareData,1788.0,1702.0,2016-2017
Contra Costa,Walnut Creek,KindergartenData,1056.0,1010.0,2016-2017
Del Norte,Crescent City,7thGradeData,268.0,258.0,2016-2017
Del Norte,Crescent City,ChildCareData,213.0,174.0,2016-2017
Del Norte,Crescent City,KindergartenData,314.0,289.0,2016-2017
Del Norte,Klamath,KindergartenData,42.0,39.0,2016-2017
Del Norte,Smith River,7thGradeData,31.0,29.0,2016-2017
Del Norte,Smith River,KindergartenData,26.0,24.0,2016-2017
El Dorado,Cameron Park,7thGradeData,253.0,250.0,2016-2017
El Dorado,Cameron Park,ChildCareData,206.0,191.0,2016-2017
El Dorado,Cameron Park,KindergartenData,130.0,123.0,2016-2017
El Dorado,Camino,7thGradeData,63.0,59.0,2016-2017
El Dorado,Camino,ChildCareData,24.0,22.0,2016-2017
El Dorado,Camino,KindergartenData,43.0,38.0,2016-2017
El Dorado,Cool,ChildCareData,33.0,31.0,2016-2017
El Dorado,Cool,KindergartenData,35.0,33.0,2016-2017
El Dorado,Diamond Springs,ChildCareData,127.0,120.0,2016-2017
El Dorado,El Dorado,7thGradeData,35.0,33.0,2016-2017
El Dorado,El Dorado Hills,7thGradeData,635.0,624.0,2016-2017
El Dorado,El Dorado Hills,ChildCareData,664.0,645.0,2016-2017
El Dorado,El Dorado Hills,KindergartenData,601.0,583.0,2016-2017
El Dorado,Garden Valley,7thGradeData,86.0,83.0,2016-2017
El Dorado,Georgetown,ChildCareData,22.0,20.0,2016-2017
El Dorado,Georgetown,KindergartenData,39.0,33.0,2016-2017
El Dorado,Placerville,7thGradeData,382.0,373.0,2016-2017
El Dorado,Placerville,ChildCareData,349.0,326.0,2016-2017
El Dorado,Placerville,KindergartenData,482.0,467.0,2016-2017
El Dorado,Pollock Pines,7thGradeData,75.0,72.0,2016-2017
El Dorado,Pollock Pines,ChildCareData,34.0,32.0,2016-2017
El Dorado,Pollock Pines,KindergartenData,90.0,86.0,2016-2017
El Dorado,Rescue,7thGradeData,210.0,207.0,2016-2017
El Dorado,Rescue,ChildCareData,21.0,19.0,2016-2017
El Dorado,Rescue,KindergartenData,168.0,163.0,2016-2017
El Dorado,Shingle Springs,7thGradeData,62.0,57.0,2016-2017
El Dorado,Shingle Springs,ChildCareData,171.0,159.0,2016-2017
El Dorado,Shingle Springs,KindergartenData,123.0,114.0,2016-2017
El Dorado,Somerset,7thGradeData,45.0,42.0,2016-2017
El Dorado,Somerset,KindergartenData,24.0,22.0,2016-2017
El Dorado,South Lake Tahoe,7thGradeData,302.0,292.0,2016-2017
El Dorado,South Lake Tahoe,ChildCareData,365.0,342.0,2016-2017
El Dorado,South Lake Tahoe,KindergartenData,353.0,339.0,2016-2017
Fresno,Auberry,ChildCareData,20.0,18.0,2016-2017
Fresno,Cantua Creek,ChildCareData,20.0,19.0,2016-2017
Fresno,Caruthers,7thGradeData,87.0,85.0,2016-2017
Fresno,Caruthers,ChildCareData,101.0,97.0,2016-2017
Fresno,Caruthers,KindergartenData,135.0,131.0,2016-2017
Fresno,Clovis,7thGradeData,2314.0,2284.0,2016-2017
Fresno,Clovis,ChildCareData,2317.0,2201.0,2016-2017
Fresno,Clovis,KindergartenData,2039.0,1989.0,2016-2017
Fresno,Coalinga,7thGradeData,220.0,217.0,2016-2017
Fresno,Coalinga,ChildCareData,230.0,225.0,2016-2017
Fresno,Coalinga,KindergartenData,266.0,257.0,2016-2017
Fresno,Del Rey,KindergartenData,28.0,26.0,2016-2017
Fresno,Dunlap,7thGradeData,33.0,31.0,2016-2017
Fresno,Dunlap,KindergartenData,54.0,52.0,2016-2017
Fresno,Firebaugh,7thGradeData,193.0,191.0,2016-2017
Fresno,Firebaugh,ChildCareData,265.0,254.0,2016-2017
Fresno,Firebaugh,KindergartenData,178.0,176.0,2016-2017
Fresno,Five Points,7thGradeData,29.0,27.0,2016-2017
Fresno,Five Points,ChildCareData,21.0,19.0,2016-2017
Fresno,Five Points,KindergartenData,41.0,38.0,2016-2017
Fresno,Fowler,7thGradeData,211.0,208.0,2016-2017
Fresno,Fowler,ChildCareData,117.0,113.0,2016-2017
Fresno,Fowler,KindergartenData,181.0,179.0,2016-2017
Fresno,Fresno,7thGradeData,8978.0,8842.0,2016-2017
Fresno,Fresno,ChildCareData,8332.0,7896.0,2016-2017
Fresno,Fresno,KindergartenData,11186.0,10810.0,2016-2017
Fresno,Huron,7thGradeData,129.0,127.0,2016-2017
Fresno,Huron,ChildCareData,102.0,97.0,2016-2017
Fresno,Huron,KindergartenData,147.0,145.0,2016-2017
Fresno,Kerman,7thGradeData,407.0,402.0,2016-2017
Fresno,Kerman,ChildCareData,230.0,223.0,2016-2017
Fresno,Kerman,KindergartenData,459.0,451.0,2016-2017
Fresno,Kingsburg,7thGradeData,278.0,273.0,2016-2017
Fresno,Kingsburg,ChildCareData,215.0,200.0,2016-2017
Fresno,Kingsburg,KindergartenData,307.0,302.0,2016-2017
Fresno,Laton,7thGradeData,48.0,45.0,2016-2017
Fresno,Laton,ChildCareData,49.0,46.0,2016-2017
Fresno,Laton,KindergartenData,85.0,83.0,2016-2017
Fresno,Mendota,7thGradeData,223.0,220.0,2016-2017
Fresno,Mendota,ChildCareData,186.0,180.0,2016-2017
Fresno,Mendota,KindergartenData,371.0,365.0,2016-2017
Fresno,Orange Cove,7thGradeData,209.0,206.0,2016-2017
Fresno,Orange Cove,ChildCareData,257.0,246.0,2016-2017
Fresno,Orange Cove,KindergartenData,216.0,210.0,2016-2017
Fresno,Parlier,7thGradeData,313.0,307.0,2016-2017
Fresno,Parlier,ChildCareData,261.0,250.0,2016-2017
Fresno,Parlier,KindergartenData,381.0,371.0,2016-2017
Fresno,Pinedale,ChildCareData,145.0,133.0,2016-2017
Fresno,Pinedale,KindergartenData,189.0,184.0,2016-2017
Fresno,Prather,KindergartenData,118.0,116.0,2016-2017
Fresno,Raisin City,7thGradeData,27.0,25.0,2016-2017
Fresno,Raisin City,ChildCareData,33.0,31.0,2016-2017
Fresno,Raisin City,KindergartenData,30.0,28.0,2016-2017
Fresno,Reedley,7thGradeData,523.0,506.0,2016-2017
Fresno,Reedley,ChildCareData,482.0,463.0,2016-2017
Fresno,Reedley,KindergartenData,620.0,601.0,2016-2017
Fresno,Riverdale,7thGradeData,114.0,112.0,2016-2017
Fresno,Riverdale,ChildCareData,86.0,83.0,2016-2017
Fresno,Riverdale,KindergartenData,143.0,130.0,2016-2017
Fresno,San Joaquin,7thGradeData,97.0,95.0,2016-2017
Fresno,San Joaquin,ChildCareData,118.0,112.0,2016-2017
Fresno,San Joaquin,KindergartenData,92.0,87.0,2016-2017
Fresno,Sanger,7thGradeData,852.0,838.0,2016-2017
Fresno,Sanger,ChildCareData,523.0,505.0,2016-2017
Fresno,Sanger,KindergartenData,654.0,636.0,2016-2017
Fresno,Selma,7thGradeData,498.0,493.0,2016-2017
Fresno,Selma,ChildCareData,563.0,537.0,2016-2017
Fresno,Selma,KindergartenData,519.0,504.0,2016-2017
Fresno,Simi Valley,7thGradeData,62.0,42.0,2016-2017
Fresno,Simi Valley,KindergartenData,31.0,22.0,2016-2017
Fresno,Tollhouse,7thGradeData,93.0,91.0,2016-2017
Fresno,Tollhouse,ChildCareData,25.0,17.0,2016-2017
Fresno,Tranquillity,7thGradeData,31.0,29.0,2016-2017
Fresno,Tranquillity,KindergartenData,21.0,19.0,2016-2017
Glenn,Hamilton City,7thGradeData,46.0,43.0,2016-2017
Glenn,Hamilton City,ChildCareData,62.0,58.0,2016-2017
Glenn,Hamilton City,KindergartenData,53.0,51.0,2016-2017
Glenn,Orland,7thGradeData,184.0,179.0,2016-2017
Glenn,Orland,ChildCareData,83.0,78.0,2016-2017
Glenn,Orland,KindergartenData,233.0,226.0,2016-2017
Glenn,Willows,7thGradeData,104.0,102.0,2016-2017
Glenn,Willows,ChildCareData,107.0,99.0,2016-2017
Glenn,Willows,KindergartenData,149.0,143.0,2016-2017
Humboldt,Arcata,7thGradeData,155.0,135.0,2016-2017
Humboldt,Arcata,ChildCareData,348.0,311.0,2016-2017
Humboldt,Arcata,KindergartenData,203.0,173.0,2016-2017
Humboldt,Bayside,7thGradeData,51.0,49.0,2016-2017
Humboldt,Bayside,KindergartenData,62.0,57.0,2016-2017
Humboldt,Blue Lake,7thGradeData,22.0,20.0,2016-2017
Humboldt,Blue Lake,ChildCareData,21.0,19.0,2016-2017
Humboldt,Blue Lake,KindergartenData,26.0,24.0,2016-2017
Humboldt,Briceland,ChildCareData,25.0,10.0,2016-2017
Humboldt,Carlotta,ChildCareData,27.0,25.0,2016-2017
Humboldt,Carlotta,KindergartenData,25.0,21.0,2016-2017
Humboldt,Eureka,7thGradeData,447.0,428.0,2016-2017
Humboldt,Eureka,ChildCareData,595.0,549.0,2016-2017
Humboldt,Eureka,KindergartenData,534.0,502.0,2016-2017
Humboldt,Ferndale,7thGradeData,42.0,39.0,2016-2017
Humboldt,Ferndale,ChildCareData,36.0,34.0,2016-2017
Humboldt,Ferndale,KindergartenData,34.0,32.0,2016-2017
Humboldt,Fortuna,7thGradeData,130.0,123.0,2016-2017
Humboldt,Fortuna,ChildCareData,159.0,142.0,2016-2017
Humboldt,Fortuna,KindergartenData,197.0,191.0,2016-2017
Humboldt,Hoopa,7thGradeData,43.0,40.0,2016-2017
Humboldt,Hoopa,KindergartenData,44.0,41.0,2016-2017
Humboldt,Hydesville,7thGradeData,20.0,19.0,2016-2017
Humboldt,McKinleyville,7thGradeData,137.0,135.0,2016-2017
Humboldt,McKinleyville,ChildCareData,139.0,127.0,2016-2017
Humboldt,McKinleyville,KindergartenData,182.0,179.0,2016-2017
Humboldt,Miranda,7thGradeData,71.0,56.0,2016-2017
Humboldt,Orleans,KindergartenData,22.0,20.0,2016-2017
Humboldt,Petrolia,7thGradeData,36.0,21.0,2016-2017
Humboldt,Petrolia,KindergartenData,86.0,36.0,2016-2017
Humboldt,Redway,ChildCareData,43.0,30.0,2016-2017
Humboldt,Redway,KindergartenData,37.0,31.0,2016-2017
Humboldt,Rio Dell,7thGradeData,47.0,44.0,2016-2017
Humboldt,Rio Dell,KindergartenData,45.0,39.0,2016-2017
Humboldt,Scotia,7thGradeData,28.0,26.0,2016-2017
Humboldt,Scotia,KindergartenData,25.0,23.0,2016-2017
Humboldt,Trinidad,7thGradeData,24.0,20.0,2016-2017
Humboldt,Trinidad,ChildCareData,21.0,19.0,2016-2017
Humboldt,Trinidad,KindergartenData,36.0,32.0,2016-2017
Humboldt,Willow Creek,7thGradeData,21.0,19.0,2016-2017
Humboldt,Willow Creek,KindergartenData,37.0,35.0,2016-2017
Imperial,Brawley,7thGradeData,441.0,436.0,2016-2017
Imperial,Brawley,ChildCareData,443.0,423.0,2016-2017
Imperial,Brawley,KindergartenData,509.0,490.0,2016-2017
Imperial,Calexico,7thGradeData,768.0,743.0,2016-2017
Imperial,Calexico,ChildCareData,599.0,581.0,2016-2017
Imperial,Calexico,KindergartenData,746.0,729.0,2016-2017
Imperial,Calipatria,7thGradeData,88.0,86.0,2016-2017
Imperial,Calipatria,ChildCareData,41.0,38.0,2016-2017
Imperial,Calipatria,KindergartenData,82.0,80.0,2016-2017
Imperial,El Centro,7thGradeData,891.0,872.0,2016-2017
Imperial,El Centro,ChildCareData,860.0,822.0,2016-2017
Imperial,El Centro,KindergartenData,1057.0,1022.0,2016-2017
Imperial,Heber,7thGradeData,119.0,117.0,2016-2017
Imperial,Heber,ChildCareData,61.0,57.0,2016-2017
Imperial,Heber,KindergartenData,176.0,174.0,2016-2017
Imperial,Holtville,7thGradeData,116.0,112.0,2016-2017
Imperial,Holtville,ChildCareData,48.0,43.0,2016-2017
Imperial,Holtville,KindergartenData,96.0,92.0,2016-2017
Imperial,Imperial,7thGradeData,313.0,309.0,2016-2017
Imperial,Imperial,ChildCareData,176.0,169.0,2016-2017
Imperial,Imperial,KindergartenData,360.0,355.0,2016-2017
Imperial,Seeley,7thGradeData,32.0,30.0,2016-2017
Imperial,Seeley,KindergartenData,40.0,38.0,2016-2017
Imperial,Westmorland,7thGradeData,48.0,45.0,2016-2017
Imperial,Westmorland,ChildCareData,27.0,25.0,2016-2017
Imperial,Westmorland,KindergartenData,37.0,35.0,2016-2017
Imperial,Winterhaven,7thGradeData,63.0,61.0,2016-2017
Imperial,Winterhaven,KindergartenData,61.0,58.0,2016-2017
Inyo,Big Pine,KindergartenData,20.0,19.0,2016-2017
Inyo,Bishop,7thGradeData,175.0,173.0,2016-2017
Inyo,Bishop,ChildCareData,97.0,89.0,2016-2017
Inyo,Bishop,KindergartenData,138.0,135.0,2016-2017
Inyo,Lone Pine,7thGradeData,27.0,25.0,2016-2017
Inyo,Lone Pine,KindergartenData,27.0,25.0,2016-2017
Kern,Arvin,7thGradeData,391.0,384.0,2016-2017
Kern,Arvin,ChildCareData,248.0,234.0,2016-2017
Kern,Arvin,KindergartenData,545.0,535.0,2016-2017
Kern,Bakersfield,7thGradeData,9273.0,9030.0,2016-2017
Kern,Bakersfield,ChildCareData,6684.0,6366.0,2016-2017
Kern,Bakersfield,KindergartenData,10467.0,10091.0,2016-2017
Kern,Boron,7thGradeData,45.0,42.0,2016-2017
Kern,Boron,ChildCareData,29.0,26.0,2016-2017
Kern,Boron,KindergartenData,43.0,39.0,2016-2017
Kern,Buttonwillow,ChildCareData,20.0,19.0,2016-2017
Kern,California City,7thGradeData,119.0,117.0,2016-2017
Kern,California City,ChildCareData,65.0,61.0,2016-2017
Kern,California City,KindergartenData,165.0,152.0,2016-2017
Kern,Delano,7thGradeData,754.0,744.0,2016-2017
Kern,Delano,ChildCareData,808.0,783.0,2016-2017
Kern,Delano,KindergartenData,915.0,897.0,2016-2017
Kern,Edwards AFB,7thGradeData,103.0,101.0,2016-2017
Kern,Edwards AFB,KindergartenData,153.0,151.0,2016-2017
Kern,Frazier Park,ChildCareData,27.0,25.0,2016-2017
Kern,Frazier Park,KindergartenData,60.0,58.0,2016-2017
Kern,Inyokern,KindergartenData,31.0,29.0,2016-2017
Kern,Kernville,KindergartenData,26.0,24.0,2016-2017
Kern,Lake Isabella,7thGradeData,107.0,102.0,2016-2017
Kern,Lake Isabella,ChildCareData,114.0,106.0,2016-2017
Kern,Lake Isabella,KindergartenData,82.0,80.0,2016-2017
Kern,Lamont,ChildCareData,312.0,301.0,2016-2017
Kern,Lamont,KindergartenData,397.0,390.0,2016-2017
Kern,Lebec,7thGradeData,56.0,54.0,2016-2017
Kern,Lost Hills,7thGradeData,61.0,59.0,2016-2017
Kern,Lost Hills,ChildCareData,37.0,35.0,2016-2017
Kern,Lost Hills,KindergartenData,80.0,78.0,2016-2017
Kern,Maricopa,7thGradeData,168.0,87.0,2016-2017
Kern,Maricopa,KindergartenData,280.0,127.0,2016-2017
Kern,McFarland,7thGradeData,261.0,258.0,2016-2017
Kern,McFarland,ChildCareData,129.0,124.0,2016-2017
Kern,McFarland,KindergartenData,344.0,335.0,2016-2017
Kern,Mojave,7thGradeData,54.0,52.0,2016-2017
Kern,Mojave,ChildCareData,31.0,29.0,2016-2017
Kern,Mojave,KindergartenData,82.0,74.0,2016-2017
Kern,Ridgecrest,7thGradeData,431.0,424.0,2016-2017
Kern,Ridgecrest,ChildCareData,494.0,473.0,2016-2017
Kern,Ridgecrest,KindergartenData,477.0,464.0,2016-2017
Kern,Rosamond,7thGradeData,239.0,236.0,2016-2017
Kern,Rosamond,ChildCareData,249.0,238.0,2016-2017
Kern,Rosamond,KindergartenData,336.0,320.0,2016-2017
Kern,Shafter,7thGradeData,410.0,404.0,2016-2017
Kern,Shafter,ChildCareData,275.0,261.0,2016-2017
Kern,Shafter,KindergartenData,501.0,492.0,2016-2017
Kern,Simi Valley,7thGradeData,167.0,116.0,2016-2017
Kern,Simi Valley,KindergartenData,104.0,64.0,2016-2017
Kern,Taft,7thGradeData,246.0,243.0,2016-2017
Kern,Taft,ChildCareData,254.0,246.0,2016-2017
Kern,Taft,KindergartenData,304.0,293.0,2016-2017
Kern,Tehachapi,7thGradeData,322.0,311.0,2016-2017
Kern,Tehachapi,ChildCareData,256.0,241.0,2016-2017
Kern,Tehachapi,KindergartenData,384.0,370.0,2016-2017
Kern,Wasco,7thGradeData,408.0,402.0,2016-2017
Kern,Wasco,ChildCareData,273.0,259.0,2016-2017
Kern,Wasco,KindergartenData,516.0,504.0,2016-2017
Kern,Weldon,ChildCareData,24.0,22.0,2016-2017
Kern,Weldon,KindergartenData,32.0,29.0,2016-2017
Kings,Armona,7thGradeData,106.0,104.0,2016-2017
Kings,Armona,ChildCareData,91.0,87.0,2016-2017
Kings,Armona,KindergartenData,109.0,107.0,2016-2017
Kings,Avenal,7thGradeData,161.0,159.0,2016-2017
Kings,Avenal,ChildCareData,239.0,232.0,2016-2017
Kings,Avenal,KindergartenData,193.0,189.0,2016-2017
Kings,Corcoran,7thGradeData,246.0,243.0,2016-2017
Kings,Corcoran,ChildCareData,187.0,179.0,2016-2017
Kings,Corcoran,KindergartenData,329.0,321.0,2016-2017
Kings,Hanford,7thGradeData,965.0,948.0,2016-2017
Kings,Hanford,ChildCareData,929.0,890.0,2016-2017
Kings,Hanford,KindergartenData,1205.0,1166.0,2016-2017
Kings,Kettleman City,7thGradeData,32.0,30.0,2016-2017
Kings,Kettleman City,ChildCareData,24.0,22.0,2016-2017
Kings,Kettleman City,KindergartenData,36.0,34.0,2016-2017
Kings,Lemoore,7thGradeData,440.0,429.0,2016-2017
Kings,Lemoore,ChildCareData,370.0,352.0,2016-2017
Kings,Lemoore,KindergartenData,494.0,477.0,2016-2017
Kings,Lemoore Station,7thGradeData,93.0,91.0,2016-2017
Kings,Lemoore Station,ChildCareData,48.0,45.0,2016-2017
Kings,Lemoore Station,KindergartenData,223.0,219.0,2016-2017
Kings,Simi Valley,KindergartenData,20.0,15.0,2016-2017
Kings,Stratford,7thGradeData,24.0,22.0,2016-2017
Kings,Stratford,KindergartenData,42.0,39.0,2016-2017
Lake,Clearlake,7thGradeData,94.0,90.0,2016-2017
Lake,Clearlake,ChildCareData,248.0,235.0,2016-2017
Lake,Clearlake,KindergartenData,166.0,162.0,2016-2017
Lake,Clearlake Oaks,KindergartenData,26.0,24.0,2016-2017
Lake,Kelseyville,7thGradeData,117.0,115.0,2016-2017
Lake,Kelseyville,ChildCareData,61.0,57.0,2016-2017
Lake,Kelseyville,KindergartenData,166.0,162.0,2016-2017
Lake,Lakeport,7thGradeData,117.0,115.0,2016-2017
Lake,Lakeport,ChildCareData,96.0,89.0,2016-2017
Lake,Lakeport,KindergartenData,139.0,136.0,2016-2017
Lake,Lower Lake,7thGradeData,63.0,61.0,2016-2017
Lake,Lower Lake,ChildCareData,47.0,44.0,2016-2017
Lake,Lower Lake,KindergartenData,97.0,95.0,2016-2017
Lake,Lucerne,7thGradeData,24.0,22.0,2016-2017
Lake,Lucerne,ChildCareData,21.0,19.0,2016-2017
Lake,Lucerne,KindergartenData,32.0,30.0,2016-2017
Lake,Middletown,7thGradeData,119.0,117.0,2016-2017
Lake,Middletown,ChildCareData,81.0,74.0,2016-2017
Lake,Middletown,KindergartenData,86.0,82.0,2016-2017
Lake,Upper Lake,7thGradeData,49.0,46.0,2016-2017
Lake,Upper Lake,ChildCareData,20.0,19.0,2016-2017
Lake,Upper Lake,KindergartenData,76.0,72.0,2016-2017
Lassen,Doyle,7thGradeData,25.0,22.0,2016-2017
Lassen,Doyle,KindergartenData,25.0,23.0,2016-2017
Lassen,Janesville,7thGradeData,42.0,39.0,2016-2017
Lassen,Janesville,KindergartenData,34.0,31.0,2016-2017
Lassen,Litchfield,7thGradeData,21.0,19.0,2016-2017
Lassen,Litchfield,KindergartenData,20.0,19.0,2016-2017
Lassen,Susanville,7thGradeData,161.0,154.0,2016-2017
Lassen,Susanville,ChildCareData,143.0,131.0,2016-2017
Lassen,Susanville,KindergartenData,208.0,201.0,2016-2017
Lassen,Termo,7thGradeData,23.0,10.0,2016-2017
Lassen,Termo,KindergartenData,22.0,7.0,2016-2017
Lassen,Westwood,KindergartenData,20.0,19.0,2016-2017
Los Angeles,Acton,7thGradeData,384.0,234.0,2016-2017
Los Angeles,Acton,KindergartenData,591.0,277.0,2016-2017
Los Angeles,Agoura Hills,7thGradeData,355.0,348.0,2016-2017
Los Angeles,Agoura Hills,ChildCareData,261.0,241.0,2016-2017
Los Angeles,Agoura Hills,KindergartenData,338.0,318.0,2016-2017
Los Angeles,Alhambra,7thGradeData,782.0,760.0,2016-2017
Los Angeles,Alhambra,ChildCareData,1026.0,976.0,2016-2017
Los Angeles,Alhambra,KindergartenData,949.0,920.0,2016-2017
Los Angeles,Altadena,7thGradeData,269.0,257.0,2016-2017
Los Angeles,Altadena,ChildCareData,388.0,367.0,2016-2017
Los Angeles,Altadena,KindergartenData,481.0,442.0,2016-2017
Los Angeles,Arcadia,7thGradeData,953.0,936.0,2016-2017
Los Angeles,Arcadia,ChildCareData,797.0,765.0,2016-2017
Los Angeles,Arcadia,KindergartenData,727.0,709.0,2016-2017
Los Angeles,Artesia,7thGradeData,332.0,326.0,2016-2017
Los Angeles,Artesia,ChildCareData,468.0,453.0,2016-2017
Los Angeles,Artesia,KindergartenData,329.0,320.0,2016-2017
Los Angeles,Avalon,7thGradeData,45.0,42.0,2016-2017
Los Angeles,Avalon,ChildCareData,45.0,42.0,2016-2017
Los Angeles,Avalon,KindergartenData,47.0,44.0,2016-2017
Los Angeles,Azusa,7thGradeData,624.0,616.0,2016-2017
Los Angeles,Azusa,ChildCareData,607.0,585.0,2016-2017
Los Angeles,Azusa,KindergartenData,807.0,781.0,2016-2017
Los Angeles,Baldwin Park,7thGradeData,1087.0,1072.0,2016-2017
Los Angeles,Baldwin Park,ChildCareData,738.0,711.0,2016-2017
Los Angeles,Baldwin Park,KindergartenData,1159.0,1131.0,2016-2017
Los Angeles,Bell,7thGradeData,530.0,523.0,2016-2017
Los Angeles,Bell,KindergartenData,586.0,577.0,2016-2017
Los Angeles,Bell Gardens,7thGradeData,676.0,669.0,2016-2017
Los Angeles,Bell Gardens,ChildCareData,569.0,550.0,2016-2017
Los Angeles,Bell Gardens,KindergartenData,685.0,676.0,2016-2017
Los Angeles,Bellflower,7thGradeData,459.0,452.0,2016-2017
Los Angeles,Bellflower,ChildCareData,815.0,784.0,2016-2017
Los Angeles,Bellflower,KindergartenData,611.0,593.0,2016-2017
Los Angeles,Beverly Hills,7thGradeData,347.0,316.0,2016-2017
Los Angeles,Beverly Hills,ChildCareData,377.0,364.0,2016-2017
Los Angeles,Beverly Hills,KindergartenData,302.0,285.0,2016-2017
Los Angeles,Burbank,7thGradeData,1668.0,1636.0,2016-2017
Los Angeles,Burbank,ChildCareData,2480.0,2364.0,2016-2017
Los Angeles,Burbank,KindergartenData,2414.0,2342.0,2016-2017
Los Angeles,Calabasas,7thGradeData,673.0,666.0,2016-2017
Los Angeles,Calabasas,ChildCareData,246.0,230.0,2016-2017
Los Angeles,Calabasas,KindergartenData,408.0,392.0,2016-2017
Los Angeles,Carson,7thGradeData,1258.0,1241.0,2016-2017
Los Angeles,Carson,ChildCareData,408.0,376.0,2016-2017
Los Angeles,Carson,KindergartenData,1429.0,1360.0,2016-2017
Los Angeles,Castaic,7thGradeData,511.0,492.0,2016-2017
Los Angeles,Castaic,ChildCareData,158.0,149.0,2016-2017
Los Angeles,Castaic,KindergartenData,532.0,509.0,2016-2017
Los Angeles,Cerritos,7thGradeData,1167.0,1152.0,2016-2017
Los Angeles,Cerritos,ChildCareData,289.0,278.0,2016-2017
Los Angeles,Cerritos,KindergartenData,790.0,770.0,2016-2017
Los Angeles,Claremont,7thGradeData,1229.0,1213.0,2016-2017
Los Angeles,Claremont,ChildCareData,777.0,740.0,2016-2017
Los Angeles,Claremont,KindergartenData,590.0,554.0,2016-2017
Los Angeles,Commerce,7thGradeData,112.0,110.0,2016-2017
Los Angeles,Commerce,ChildCareData,100.0,94.0,2016-2017
Los Angeles,Commerce,KindergartenData,175.0,171.0,2016-2017
Los Angeles,Compton,7thGradeData,1530.0,1494.0,2016-2017
Los Angeles,Compton,ChildCareData,1505.0,1450.0,2016-2017
Los Angeles,Compton,KindergartenData,1774.0,1724.0,2016-2017
Los Angeles,Covina,7thGradeData,1120.0,1088.0,2016-2017
Los Angeles,Covina,ChildCareData,552.0,523.0,2016-2017
Los Angeles,Covina,KindergartenData,992.0,935.0,2016-2017
Los Angeles,Cudahy,7thGradeData,363.0,357.0,2016-2017
Los Angeles,Cudahy,ChildCareData,529.0,518.0,2016-2017
Los Angeles,Cudahy,KindergartenData,627.0,607.0,2016-2017
Los Angeles,Culver City,7thGradeData,665.0,652.0,2016-2017
Los Angeles,Culver City,ChildCareData,1279.0,1221.0,2016-2017
Los Angeles,Culver City,KindergartenData,965.0,937.0,2016-2017
Los Angeles,Diamond Bar,7thGradeData,789.0,778.0,2016-2017
Los Angeles,Diamond Bar,ChildCareData,681.0,658.0,2016-2017
Los Angeles,Diamond Bar,KindergartenData,635.0,617.0,2016-2017
Los Angeles,Downey,7thGradeData,1747.0,1723.0,2016-2017
Los Angeles,Downey,ChildCareData,818.0,732.0,2016-2017
Los Angeles,Downey,KindergartenData,1354.0,1296.0,2016-2017
Los Angeles,Duarte,7thGradeData,247.0,244.0,2016-2017
Los Angeles,Duarte,ChildCareData,538.0,517.0,2016-2017
Los Angeles,Duarte,KindergartenData,327.0,316.0,2016-2017
Los Angeles,East Rancho Dominguez,ChildCareData,85.0,45.0,2016-2017
Los Angeles,East Whittier,ChildCareData,44.0,38.0,2016-2017
Los Angeles,El Monte,7thGradeData,1617.0,1592.0,2016-2017
Los Angeles,El Monte,ChildCareData,1333.0,1289.0,2016-2017
Los Angeles,El Monte,KindergartenData,1749.0,1700.0,2016-2017
Los Angeles,El Segundo,7thGradeData,276.0,273.0,2016-2017
Los Angeles,El Segundo,ChildCareData,490.0,475.0,2016-2017
Los Angeles,El Segundo,KindergartenData,276.0,271.0,2016-2017
Los Angeles,Gardena,7thGradeData,589.0,580.0,2016-2017
Los Angeles,Gardena,ChildCareData,739.0,710.0,2016-2017
Los Angeles,Gardena,KindergartenData,1296.0,1254.0,2016-2017
Los Angeles,Glendale,7thGradeData,1487.0,1460.0,2016-2017
Los Angeles,Glendale,ChildCareData,1826.0,1766.0,2016-2017
Los Angeles,Glendale,KindergartenData,1847.0,1798.0,2016-2017
Los Angeles,Glendora,7thGradeData,679.0,661.0,2016-2017
Los Angeles,Glendora,ChildCareData,806.0,787.0,2016-2017
Los Angeles,Glendora,KindergartenData,767.0,749.0,2016-2017
Los Angeles,Hacienda Heights,7thGradeData,803.0,791.0,2016-2017
Los Angeles,Hacienda Heights,ChildCareData,401.0,388.0,2016-2017
Los Angeles,Hacienda Heights,KindergartenData,781.0,753.0,2016-2017
Los Angeles,Hawaiian Gardens,7thGradeData,208.0,205.0,2016-2017
Los Angeles,Hawaiian Gardens,ChildCareData,182.0,173.0,2016-2017
