facility_num,county,is_public,city,facility_name,enrollment,n,pct,vac_info_type,reported
6047674,Santa Clara,PUBLIC,Milpitas,ROBERT RANDALL ELEMENTARY,59,57,97,KindergartenData,Y
6047690,Santa Clara,PUBLIC,Milpitas,WILLIAM BURNETT ELEMENTARY,74,72,98,KindergartenData,Y
6047740,Santa Clara,PUBLIC,San Jose,COUNTRY LANE ELEMENTARY,115,113,99,KindergartenData,Y
6047765,Santa Clara,PUBLIC,San Jose,EASTERBROOK DISCOVERY,80,78,98,KindergartenData,Y
6047799,Santa Clara,PUBLIC,San Jose,GEORGE C. PAYNE ELEMENTARY,120,118,99,KindergartenData,Y
6047807,Santa Clara,PUBLIC,San Jose,GUSSIE M. BAKER ELEMENTARY,93,91,98,KindergartenData,Y
129940,Santa Clara,PUBLIC,San Jose,LATIMER ELEMENTARY,95,93,98,KindergartenData,Y
6047831,Santa Clara,PUBLIC,San Jose,LEROY ANDERSON ELEMENTARY,79,77,97,KindergartenData,Y
6118376,Santa Clara,PUBLIC,Morgan Hill,BARRETT ELEMENTARY,54,52,96,KindergartenData,Y
6118541,Santa Clara,PUBLIC,Morgan Hill,CHARTER SCHOOL OF MORGAN HILL,72,70,98,KindergartenData,Y
6109375,Santa Clara,PUBLIC,Morgan Hill,EL TORO ELEMENTARY,52,50,96,KindergartenData,Y
6098263,Santa Clara,PUBLIC,Morgan Hill,JACKSON ACADEMY OF MUSIC AND MATH (JAMM),51,47,92,KindergartenData,Y
6047914,Santa Clara,PUBLIC,Morgan Hill,NORDSTROM ELEMENTARY,106,95,90,KindergartenData,Y
6047922,Santa Clara,PUBLIC,Morgan Hill,P. A. WALSH STEAM ACADEMY,104,100,96,KindergartenData,Y
6098271,Santa Clara,PUBLIC,Morgan Hill,PARADISE VALLEY ENGINEERING ACADEMY,80,73,91,KindergartenData,Y
6095392,Santa Clara,PUBLIC,San Jose,LOS PASEOS ELEMENTARY,104,100,96,KindergartenData,Y
6047948,Santa Clara,PUBLIC,San Martin,SAN MARTIN GWINN ENVIRONMENTAL SCIENCE ACADEMY,99,97,98,KindergartenData,Y
6047955,Santa Clara,PUBLIC,Mountain View,BENJAMIN BUBB ELEMENTARY,100,99,99,KindergartenData,Y
6047963,Santa Clara,PUBLIC,Mountain View,EDITH LANDELS ELEMENTARY,140,138,99,KindergartenData,Y
6047971,Santa Clara,PUBLIC,Mountain View,FRANK L. HUFF ELEMENTARY,93,91,98,KindergartenData,Y
132373,Santa Clara,PUBLIC,Mountain View,GABRIELA MISTRAL ELEMENTARY,77,74,96,KindergartenData,Y
6048003,Santa Clara,PUBLIC,Mountain View,MARIANO CASTRO ELEMENTARY,45,42,95,KindergartenData,Y
6049480,Santa Clara,PUBLIC,Mountain View,MONTA LOMA ELEMENTARY,75,73,98,KindergartenData,Y
6049464,Santa Clara,PUBLIC,Mountain View,STEVENSON ELEMENTARY,74,72,98,KindergartenData,Y
6049514,Santa Clara,PUBLIC,Mountain View,THEUERKAUF ELEMENTARY,100,98,98,KindergartenData,Y
6048045,Santa Clara,PUBLIC,San Jose,IDA JEW ACADEMIES,88,86,98,KindergartenData,Y
6048060,Santa Clara,PUBLIC,San Jose,MT. PLEASANT ELEMENTARY,60,58,98,KindergartenData,Y
6048078,Santa Clara,PUBLIC,San Jose,ROBERT SANDERS ELEMENTARY,85,82,96,KindergartenData,Y
6067227,Santa Clara,PUBLIC,San Jose,VALLE VISTA ELEMENTARY,43,40,95,KindergartenData,Y
6048086,Santa Clara,PUBLIC,San Jose,ANDERSON (ALEX) ELEMENTARY,113,111,99,KindergartenData,Y
6095400,Santa Clara,PUBLIC,San Jose,BALDWIN (JULIA) ELEMENTARY,77,75,98,KindergartenData,Y
6048102,Santa Clara,PUBLIC,San Jose,CHRISTOPHER ELEMENTARY,46,43,95,KindergartenData,Y
6072151,Santa Clara,PUBLIC,San Jose,DEL ROBLE ELEMENTARY,52,50,98,KindergartenData,Y
6048128,Santa Clara,PUBLIC,San Jose,EDENVALE ELEMENTARY,104,102,99,KindergartenData,Y
6048110,Santa Clara,PUBLIC,San Jose,FROST (EARL) ELEMENTARY,101,93,92,KindergartenData,Y
6048144,Santa Clara,PUBLIC,San Jose,GLIDER ELEMENTARY,79,75,95,KindergartenData,Y
6099451,Santa Clara,PUBLIC,San Jose,HAYES ELEMENTARY,55,53,96,KindergartenData,Y
6116081,Santa Clara,PUBLIC,San Jose,LEDESMA (RITA) ELEMENTARY,54,52,98,KindergartenData,Y
6048136,Santa Clara,PUBLIC,San Jose,MINER (GEORGE) ELEMENTARY,76,74,98,KindergartenData,Y
6088306,Santa Clara,PUBLIC,San Jose,OAK RIDGE ELEMENTARY,39,37,95,KindergartenData,Y
6093066,Santa Clara,PUBLIC,San Jose,PARKVIEW ELEMENTARY,101,97,96,KindergartenData,Y
6072144,Santa Clara,PUBLIC,San Jose,SAKAMOTO ELEMENTARY,69,65,94,KindergartenData,Y
6067243,Santa Clara,PUBLIC,San Jose,SANTA TERESA ELEMENTARY,105,103,99,KindergartenData,Y
6048177,Santa Clara,PUBLIC,San Jose,STIPE (SAMUEL) ELEMENTARY,49,46,95,KindergartenData,Y
6097430,Santa Clara,PUBLIC,San Jose,TAYLOR (BERTHA) ELEMENTARY,107,105,99,KindergartenData,Y
6048185,Santa Clara,PUBLIC,San Jose,ORCHARD ELEMENTARY,110,108,99,KindergartenData,Y
6048193,Santa Clara,PUBLIC,Palo Alto,ADDISON ELEMENTARY,65,63,98,KindergartenData,Y
6115562,Santa Clara,PUBLIC,Palo Alto,BARRON PARK ELEMENTARY,43,40,95,KindergartenData,Y
6048292,Santa Clara,PUBLIC,Palo Alto,DUVENECK ELEMENTARY,53,51,98,KindergartenData,Y
6048235,Santa Clara,PUBLIC,Palo Alto,EL CARMELO ELEMENTARY,34,32,94,KindergartenData,Y
6048268,Santa Clara,PUBLIC,Palo Alto,FAIRMEADOW ELEMENTARY,66,64,98,KindergartenData,Y
6048300,Santa Clara,PUBLIC,Palo Alto,GREENDELL,100,99,99,KindergartenData,Y
6048201,Santa Clara,PUBLIC,Palo Alto,HERBERT HOOVER ELEMENTARY,58,56,98,KindergartenData,Y
6048326,Santa Clara,PUBLIC,Palo Alto,JUANA BRIONES ELEMENTARY,40,38,95,KindergartenData,Y
6048243,Santa Clara,PUBLIC,Palo Alto,OHLONE ELEMENTARY,98,96,98,KindergartenData,Y
6048359,Santa Clara,PUBLIC,Palo Alto,PALO VERDE ELEMENTARY,47,44,95,KindergartenData,Y
6048409,Santa Clara,PUBLIC,Palo Alto,WALTER HAYS ELEMENTARY,43,40,95,KindergartenData,Y
6048250,Santa Clara,PUBLIC,Stanford,ESCONDIDO ELEMENTARY,99,97,98,KindergartenData,Y
6068241,Santa Clara,PUBLIC,Stanford,LUCILLE M. NIXON ELEMENTARY,62,60,98,KindergartenData,Y
6048417,Santa Clara,PUBLIC,San Jose,ALLEN AT STEINBECK,108,106,99,KindergartenData,Y
6048425,Santa Clara,PUBLIC,San Jose,ALMADEN ELEMENTARY,50,49,98,KindergartenData,Y
6048433,Santa Clara,PUBLIC,San Jose,ANNE DARLING ELEMENTARY,57,55,98,KindergartenData,Y
6048730,Santa Clara,PUBLIC,San Jose,BACHRODT CHARTER ACADEMY,132,129,98,KindergartenData,Y
6048474,Santa Clara,PUBLIC,San Jose,BOOKSIN ELEMENTARY,162,160,99,KindergartenData,Y
6048490,Santa Clara,PUBLIC,San Jose,CANOAS ELEMENTARY,71,69,97,KindergartenData,Y
6048516,Santa Clara,PUBLIC,San Jose,EMPIRE GARDENS ELEMENTARY,68,66,98,KindergartenData,Y
6119010,Santa Clara,PUBLIC,San Jose,ERNESTO GALARZA ELEMENTARY,105,103,99,KindergartenData,Y
6048532,Santa Clara,PUBLIC,San Jose,GARDNER ELEMENTARY,68,66,98,KindergartenData,Y
6048540,Santa Clara,PUBLIC,San Jose,GRANT ELEMENTARY,108,106,99,KindergartenData,Y
6093082,Santa Clara,PUBLIC,San Jose,GRAYSTONE ELEMENTARY,101,98,97,KindergartenData,Y
6048722,Santa Clara,PUBLIC,San Jose,HACIENDA SCIENCE/ENVIRONMENTAL MAGNET,122,120,99,KindergartenData,Y
6048565,Santa Clara,PUBLIC,San Jose,HAMMER MONTESSORI AT GALARZA ELEMENTARY,59,57,98,KindergartenData,Y
6048599,Santa Clara,PUBLIC,San Jose,HORACE MANN ELEMENTARY,90,88,98,KindergartenData,Y
6093074,Santa Clara,PUBLIC,San Jose,LOS ALAMITOS ELEMENTARY,135,132,98,KindergartenData,Y
6048649,Santa Clara,PUBLIC,San Jose,LOWELL ELEMENTARY,44,41,95,KindergartenData,Y
6048656,Santa Clara,PUBLIC,San Jose,MERRITT TRACE ELEMENTARY,145,142,98,KindergartenData,Y
6093090,Santa Clara,PUBLIC,San Jose,RACHEL CARSON ELEMENTARY,58,56,98,KindergartenData,Y
6048664,Santa Clara,PUBLIC,San Jose,REED ELEMENTARY,94,92,98,KindergartenData,Y
6048672,Santa Clara,PUBLIC,San Jose,RIVER GLEN,59,57,98,KindergartenData,Y
6048680,Santa Clara,PUBLIC,San Jose,SCHALLENBERGER ELEMENTARY,109,107,99,KindergartenData,Y
6048698,Santa Clara,PUBLIC,San Jose,SELMA OLINDER ELEMENTARY,91,89,98,KindergartenData,Y
6048706,Santa Clara,PUBLIC,San Jose,SIMONDS ELEMENTARY,101,98,97,KindergartenData,Y
6048714,Santa Clara,PUBLIC,San Jose,TERRELL ELEMENTARY,81,79,98,KindergartenData,Y
6048748,Santa Clara,PUBLIC,San Jose,WASHINGTON ELEMENTARY,97,95,98,KindergartenData,Y
6048755,Santa Clara,PUBLIC,San Jose,WILLIAMS ELEMENTARY,109,106,97,KindergartenData,Y
6048763,Santa Clara,PUBLIC,San Jose,WILLOW GLEN ELEMENTARY,149,144,97,KindergartenData,Y
106534,Santa Clara,PUBLIC,Los Altos,BULLIS CHARTER,104,102,99,KindergartenData,Y
131748,Santa Clara,PUBLIC,Morgan Hill,VOICES COLLEGE-BOUND LANGUAGE ACADEMY AT MORGAN HILL,68,66,98,KindergartenData,Y
111880,Santa Clara,PUBLIC,San Jose,DISCOVERY CHARTER,54,52,98,KindergartenData,Y
127969,Santa Clara,PUBLIC,San Jose,DISCOVERY CHARTER II,98,96,98,KindergartenData,Y
125781,Santa Clara,PUBLIC,San Jose,ROCKETSHIP ACADEMY BRILLIANT MINDS,153,151,99,KindergartenData,Y
125799,Santa Clara,PUBLIC,San Jose,ROCKETSHIP ALMA ACADEMY,106,104,99,KindergartenData,Y
123281,Santa Clara,PUBLIC,San Jose,ROCKETSHIP DISCOVERY PREP,128,126,99,KindergartenData,Y
131110,Santa Clara,PUBLIC,San Jose,ROCKETSHIP FUERZA COMMUNITY PREP,158,150,95,KindergartenData,Y
120642,Santa Clara,PUBLIC,San Jose,ROCKETSHIP LOS SUENOS ACADEMY,84,82,98,KindergartenData,Y
113704,Santa Clara,PUBLIC,San Jose,ROCKETSHIP MATEO SHEEDY ELEMENTARY,94,92,98,KindergartenData,Y
133496,Santa Clara,PUBLIC,San Jose,ROCKETSHIP RISING STARS,221,210,95,KindergartenData,Y
119024,Santa Clara,PUBLIC,San Jose,ROCKETSHIP SI SE PUEDE ACADEMY,94,92,98,KindergartenData,Y
6069371,Santa Clara,PUBLIC,San Jose,SANTA CLARA COUNTY SPECIAL EDUCATION,71,64,90,KindergartenData,Y
132530,Santa Clara,PUBLIC,San Jose,VOICES COLLEGE-BOUND LANGUAGE ACADEMY AT MT. PLEASANT,87,85,98,KindergartenData,Y
132001,Santa Clara,PUBLIC,Sunnyvale,SPARK CHARTER,40,38,95,KindergartenData,Y
6048870,Santa Clara,PUBLIC,San Jose,GEORGE MAYNE ELEMENTARY,76,74,98,KindergartenData,Y
6048797,Santa Clara,PUBLIC,Santa Clara,BOWERS ELEMENTARY,52,49,94,KindergartenData,Y
6048805,Santa Clara,PUBLIC,Santa Clara,BRACHER ELEMENTARY,65,63,97,KindergartenData,Y
6048821,Santa Clara,PUBLIC,Santa Clara,BRIARWOOD ELEMENTARY,78,76,98,KindergartenData,Y
6048847,Santa Clara,PUBLIC,Santa Clara,C. W. HAMAN ELEMENTARY,86,84,98,KindergartenData,Y
133363,Santa Clara,PUBLIC,Santa Clara,CENTRAL PARK ELEMENTARY,69,67,98,KindergartenData,Y
110700,Santa Clara,PUBLIC,Santa Clara,DON CALLEJON,117,115,99,KindergartenData,Y
6048896,Santa Clara,PUBLIC,Santa Clara,KATHRYN HUGHES ELEMENTARY,65,63,98,KindergartenData,Y
6048904,Santa Clara,PUBLIC,Santa Clara,LAURELWOOD ELEMENTARY,125,123,99,KindergartenData,Y
6048920,Santa Clara,PUBLIC,Santa Clara,MILLIKIN ELEMENTARY,88,86,98,KindergartenData,Y
6048938,Santa Clara,PUBLIC,Santa Clara,MONTAGUE ELEMENTARY,80,78,98,KindergartenData,Y
6048987,Santa Clara,PUBLIC,Santa Clara,POMEROY ELEMENTARY,88,86,98,KindergartenData,Y
6049019,Santa Clara,PUBLIC,Santa Clara,SCOTT LANE ELEMENTARY,64,62,98,KindergartenData,Y
6049027,Santa Clara,PUBLIC,Santa Clara,SUTTER ELEMENTARY,94,92,98,KindergartenData,Y
6049035,Santa Clara,PUBLIC,Santa Clara,WASHINGTON ELEMENTARY,50,46,92,KindergartenData,Y
6049043,Santa Clara,PUBLIC,Santa Clara,WESTWOOD ELEMENTARY,84,82,98,KindergartenData,Y
6048813,Santa Clara,PUBLIC,Sunnyvale,BRALY ELEMENTARY,103,101,99,KindergartenData,Y
6048995,Santa Clara,PUBLIC,Sunnyvale,PONDEROSA ELEMENTARY,104,102,99,KindergartenData,Y
6049068,Santa Clara,PUBLIC,Saratoga,ARGONAUT ELEMENTARY,53,51,98,KindergartenData,Y
6049084,Santa Clara,PUBLIC,Saratoga,FOOTHILL ELEMENTARY,52,50,98,KindergartenData,Y
6049100,Santa Clara,PUBLIC,Saratoga,SARATOGA ELEMENTARY,39,37,95,KindergartenData,Y
6049142,Santa Clara,PUBLIC,Sunnyvale,BISHOP ELEMENTARY,105,103,99,KindergartenData,Y
6049167,Santa Clara,PUBLIC,Sunnyvale,CHERRY CHASE ELEMENTARY,138,136,99,KindergartenData,Y
6049175,Santa Clara,PUBLIC,Sunnyvale,CUMBERLAND ELEMENTARY,121,119,99,KindergartenData,Y
6049191,Santa Clara,PUBLIC,Sunnyvale,ELLIS ELEMENTARY,180,178,99,KindergartenData,Y
6049217,Santa Clara,PUBLIC,Sunnyvale,FAIRWOOD ELEMENTARY,72,70,98,KindergartenData,Y
6049233,Santa Clara,PUBLIC,Sunnyvale,LAKEWOOD ELEMENTARY,91,89,98,KindergartenData,Y
6049282,Santa Clara,PUBLIC,Sunnyvale,SAN MIGUEL ELEMENTARY,82,79,96,KindergartenData,Y
6049159,Santa Clara,PUBLIC,Sunnyvale,VARGAS ELEMENTARY,116,114,99,KindergartenData,Y
6049290,Santa Clara,PUBLIC,Los Gatos,ALTA VISTA ELEMENTARY,81,79,98,KindergartenData,Y
117341,Santa Clara,PUBLIC,San Jose,ATHENOUR EARLY CHILDHOOD EDUCATION CENTER,85,65,76,KindergartenData,Y
6049316,Santa Clara,PUBLIC,San Jose,CARLTON ELEMENTARY,93,91,98,KindergartenData,Y
6049357,Santa Clara,PUBLIC,San Jose,GUADALUPE ELEMENTARY,105,100,95,KindergartenData,Y
6049373,Santa Clara,PUBLIC,San Jose,LIETZ ELEMENTARY,94,92,98,KindergartenData,Y
6049407,Santa Clara,PUBLIC,San Jose,NODDIN ELEMENTARY,84,79,94,KindergartenData,Y
6049415,Santa Clara,PUBLIC,San Jose,OSTER ELEMENTARY,90,88,98,KindergartenData,Y
6908099,Santa Clara,PRIVATE,Campbell,CAMPBELL CHRISTIAN SCHOOLS,38,34,89,KindergartenData,Y
7104037,Santa Clara,PRIVATE,Campbell,CANYON HEIGHTS ACADEMY,20,19,95,KindergartenData,Y
7061401,Santa Clara,PRIVATE,Campbell,DELPHI ACADEMY OF CAMPBELL,20,19,95,KindergartenData,Y
6914956,Santa Clara,PRIVATE,Campbell,SAN JOSE CHRISTIAN SCHOOL,21,16,76,KindergartenData,Y
6144349,Santa Clara,PRIVATE,Campbell,SPRINGBRIDGE INTERNATIONAL SCHOOL,29,27,95,KindergartenData,Y
6980528,Santa Clara,PRIVATE,Campbell,ST. LUCY PARISH SCHOOL,34,32,95,KindergartenData,Y
6137400,Santa Clara,PRIVATE,Campbell,STARBRIGHT SCHOOL - CAMPBELL CAMPUS,22,17,77,KindergartenData,Y
6903793,Santa Clara,PRIVATE,Cupertino,BETHEL LUTHERAN SCHOOL,25,23,95,KindergartenData,Y
6980460,Santa Clara,PRIVATE,Cupertino,ST. JOSEPH OF CUPERTINO ELEMENTARY,24,22,95,KindergartenData,Y
7090301,Santa Clara,PRIVATE,Gilroy,PACIFIC POINT CHRISTIAN SCHOOLS,39,37,95,KindergartenData,Y
6966147,Santa Clara,PRIVATE,Gilroy,"ST. MARY, GILROY",34,32,95,KindergartenData,Y
6913610,Santa Clara,PRIVATE,Los Altos,PINEWOOD PRIVATELOWER CAMPUS,114,112,99,KindergartenData,Y
6980239,Santa Clara,PRIVATE,Los Altos,ST. SIMON PARISH SCHOOL,40,38,95,KindergartenData,Y
6955967,Santa Clara,PRIVATE,Los Altos,WALDORF SCHOOL OF THE PENINSULA,40,27,68,KindergartenData,Y
6979322,Santa Clara,PRIVATE,Los Gatos,HILLBROOK SCHOOL,48,45,95,KindergartenData,Y
6904932,Santa Clara,PRIVATE,Los Gatos,LOS GATOS CHRISTIAN SCHOOL,21,19,90,KindergartenData,Y
6980551,Santa Clara,PRIVATE,Los Gatos,ST. MARY'S ELEMENTARY,41,38,95,KindergartenData,Y
6203152,Santa Clara,PRIVATE,Los Gatos,STRATFORD SCHOOL,74,69,93,KindergartenData,Y
6916977,Santa Clara,PRIVATE,Los Gatos,YAVNEH DAY,31,28,90,KindergartenData,Y
6133409,Santa Clara,PRIVATE,Milpitas,MERRYHILL SCHOOL,50,46,92,KindergartenData,Y
6152201,Santa Clara,PRIVATE,Milpitas,STRATFORD SCHOOL,92,87,95,KindergartenData,Y
4344003,Santa Clara,PRIVATE,Morgan Hill,LITTLE SONSHINE SCHOOL,20,17,85,KindergartenData,Y
7099948,Santa Clara,PRIVATE,Morgan Hill,OAKWOOD,34,32,95,KindergartenData,Y
6980403,Santa Clara,PRIVATE,Morgan Hill,ST. CATHERINE ELEMENTARY,35,33,95,KindergartenData,Y
7102436,Santa Clara,PRIVATE,Mountain View,GERMAN INT'L SCHOOL OF SILICON VALLEY,33,31,95,KindergartenData,Y
6204135,Santa Clara,PRIVATE,Mountain View,YEW CHUNG INTERNATIONAL SCHOOL - SILICON VALLEY,21,19,95,KindergartenData,Y
7089956,Santa Clara,PRIVATE,Palo Alto,BOWMAN SCHOOL,34,32,95,KindergartenData,Y
7099344,Santa Clara,PRIVATE,Palo Alto,CHALLENGER - MIDDLEFIELD,54,52,98,KindergartenData,Y
7072002,Santa Clara,PRIVATE,Palo Alto,GIDEON HAUSNER JEWISH DAY SCHOOL,35,33,95,KindergartenData,Y
6144661,Santa Clara,PRIVATE,Palo Alto,INTERNATIONAL SCHOOL OF THE PENINSULA,67,65,98,KindergartenData,Y
6141899,Santa Clara,PRIVATE,Palo Alto,KEYS FAMILY DAY SCHOOL,36,34,95,KindergartenData,Y
6979470,Santa Clara,PRIVATE,Palo Alto,ST. ELIZABETH SETON,29,27,95,KindergartenData,Y
6131981,Santa Clara,PRIVATE,Palo Alto,STRATFORD SCHOOL,67,63,94,KindergartenData,Y
7027733,Santa Clara,PRIVATE,San Jose,APOSTLES LUTHERAN,41,38,95,KindergartenData,Y
6141881,Santa Clara,PRIVATE,San Jose,CALVARY CHRISTIAN ACADEMY,20,19,95,KindergartenData,Y
7098288,Santa Clara,PRIVATE,San Jose,CHALLENGER - BERRYESSA,137,135,99,KindergartenData,Y
6132054,Santa Clara,PRIVATE,San Jose,CHALLENGER - HARWOOD,36,34,95,KindergartenData,Y
6131973,Santa Clara,PRIVATE,San Jose,CHALLENGER - SHAWNEE,59,57,98,KindergartenData,Y
7103385,Santa Clara,PRIVATE,San Jose,CHALLENGER - STRAWBERRY PARK,90,88,98,KindergartenData,Y
7098270,Santa Clara,PRIVATE,San Jose,CHALLENGER-ALMADEN,26,24,95,KindergartenData,Y
7034259,Santa Clara,PRIVATE,San Jose,EAST VALLY CHRISTIAN SCHOOL,41,37,90,KindergartenData,Y
6983522,Santa Clara,PRIVATE,San Jose,"HARKER SCHOOL, THE",81,79,98,KindergartenData,Y
7019169,Santa Clara,PRIVATE,San Jose,HOLY FAMILY SCHOOL,27,25,95,KindergartenData,Y
7101579,Santa Clara,PRIVATE,San Jose,HOLY SPIRIT,41,38,95,KindergartenData,Y
6146724,Santa Clara,PRIVATE,San Jose,LEARNING PATHWAYS KINDERGARTEN,32,30,95,KindergartenData,Y
6137574,Santa Clara,PRIVATE,San Jose,LEGACY CHRISTIAN SCHOOL,28,26,95,KindergartenData,Y
6133417,Santa Clara,PRIVATE,San Jose,MERRYHILL ELEMENTARY SCHOOL,36,34,95,KindergartenData,Y
6999544,Santa Clara,PRIVATE,San Jose,MILPITAS CHRISTIAN SCHOOL,29,27,95,KindergartenData,Y
6916274,Santa Clara,PRIVATE,San Jose,ONE WORLD MONTESSORI SCHOOL,24,22,95,KindergartenData,Y
6998058,Santa Clara,PRIVATE,San Jose,PRIMARY PLUS ELEMENTARY SCHOOL,56,54,98,KindergartenData,Y
6979421,Santa Clara,PRIVATE,San Jose,QUEEN OF APOSTLES SCHOOL,34,32,95,KindergartenData,Y
7008956,Santa Clara,PRIVATE,San Jose,SCHOLARS ACADEMY,26,24,95,KindergartenData,Y
6980411,Santa Clara,PRIVATE,San Jose,ST. CHRISTOPHER CATHOLIC SCHOOL,69,67,98,KindergartenData,Y
6980445,Santa Clara,PRIVATE,San Jose,ST. FRANCES CABRINI ELEMENTARY SCHOOL,46,43,95,KindergartenData,Y
6980452,Santa Clara,PRIVATE,San Jose,ST. JOHN VIANNEY,41,38,95,KindergartenData,Y
6980510,Santa Clara,PRIVATE,San Jose,ST. LEO THE GREAT SCHOOL,21,19,95,KindergartenData,Y
6980544,Santa Clara,PRIVATE,San Jose,ST. MARTIN OF TOURS SCHOOL,58,56,98,KindergartenData,Y
6980221,Santa Clara,PRIVATE,San Jose,ST. PATRICK ELEMENTARY,33,31,95,KindergartenData,Y
6980247,Santa Clara,PRIVATE,San Jose,ST. VICTOR SCHOOL,22,20,95,KindergartenData,Y
6206015,Santa Clara,PRIVATE,San Jose,STRATFORD SCHOOL,79,75,95,KindergartenData,Y
6980338,Santa Clara,PRIVATE,San Jose,VALLEY CHRISTIAN ELEMENTARY,62,60,98,KindergartenData,Y
7084692,Santa Clara,PRIVATE,Santa Clara,GRANADA ISLAMIC,53,51,98,KindergartenData,Y
7090608,Santa Clara,PRIVATE,Santa Clara,MONTICELLO ACADEMY,54,52,98,KindergartenData,Y
6980429,Santa Clara,PRIVATE,Santa Clara,ST. CLARE ELEMENTARY,23,21,95,KindergartenData,Y
6980494,Santa Clara,PRIVATE,Santa Clara,ST. JUSTIN,29,27,95,KindergartenData,Y
6980502,Santa Clara,PRIVATE,Santa Clara,ST. LAWRENCE ELEMENTARY AND MIDDLE SCHOOL,30,28,95,KindergartenData,Y
6137681,Santa Clara,PRIVATE,Santa Clara,STRATFORD SCHOOL,34,32,95,KindergartenData,Y
6138861,Santa Clara,PRIVATE,Santa Clara,STRATFORD SCHOOL,135,133,99,KindergartenData,Y
6979462,Santa Clara,PRIVATE,Saratoga,SACRED HEART SCHOOL,23,21,95,KindergartenData,Y
6980387,Santa Clara,PRIVATE,Saratoga,SAINT ANDREW'S EPISCOPAL SCHOOL,20,19,95,KindergartenData,Y
7083058,Santa Clara,PRIVATE,Sunnyvale,CHALLENGER - SUNNYVALE,71,69,98,KindergartenData,Y
7082738,Santa Clara,PRIVATE,Sunnyvale,FRENCH AMERICAN SCHOOL OF SILICON VALLEY,24,22,95,KindergartenData,Y
6925929,Santa Clara,PRIVATE,Sunnyvale,RAINBOW MONTESSORI CHILD DEVELOPMENT CENTER,159,157,99,KindergartenData,Y
6987721,Santa Clara,PRIVATE,Sunnyvale,SOUTH PENINSULA HEBREW DAY SCHOOL,23,21,95,KindergartenData,Y
6202956,Santa Clara,PRIVATE,Sunnyvale,STRATFORD SCHOOL,67,65,98,KindergartenData,Y
7102759,Santa Clara,PRIVATE,Sunnyvale,STRATFORD SCHOOL,101,99,99,KindergartenData,Y
6923825,Santa Clara,PRIVATE,Sunnyvale,SUNNYVALE CHRISTIAN,39,37,95,KindergartenData,Y
6049563,Santa Cruz,PUBLIC,Santa Cruz,BONNY DOON ELEMENTARY,24,22,95,KindergartenData,Y
6114102,Santa Cruz,PUBLIC,Santa Cruz,DEL MAR ELEMENTARY,57,55,98,KindergartenData,Y
6049597,Santa Cruz,PUBLIC,Santa Cruz,GREEN ACRES ELEMENTARY,65,62,95,KindergartenData,Y
6049605,Santa Cruz,PUBLIC,Santa Cruz,LIVE OAK ELEMENTARY,48,45,95,KindergartenData,Y
6049738,Santa Cruz,PUBLIC,Aptos,MAR VISTA ELEMENTARY,91,89,98,KindergartenData,Y
6049779,Santa Cruz,PUBLIC,Aptos,RIO DEL MAR ELEMENTARY,72,68,94,KindergartenData,Y
6049811,Santa Cruz,PUBLIC,Aptos,VALENCIA ELEMENTARY,98,91,93,KindergartenData,Y
6049696,Santa Cruz,PUBLIC,Freedom,FREEDOM ELEMENTARY,172,170,99,KindergartenData,Y
6049829,Santa Cruz,PUBLIC,Watsonville,ALIANZA CHARTER,88,86,98,KindergartenData,Y
6049639,Santa Cruz,PUBLIC,Watsonville,AMESTI ELEMENTARY,96,94,98,KindergartenData,Y
6117253,Santa Cruz,PUBLIC,Watsonville,ANN SOLDO ELEMENTARY,112,110,99,KindergartenData,Y
6049662,Santa Cruz,PUBLIC,Watsonville,BRADLEY ELEMENTARY,63,61,98,KindergartenData,Y
6049670,Santa Cruz,PUBLIC,Watsonville,CALABASAS ELEMENTARY,97,95,98,KindergartenData,Y
6049704,Santa Cruz,PUBLIC,Watsonville,H. A. HYDE ELEMENTARY,89,87,98,KindergartenData,Y
6049712,Santa Cruz,PUBLIC,Watsonville,HALL DISTRICT ELEMENTARY,116,114,98,KindergartenData,Y
102673,Santa Cruz,PUBLIC,Watsonville,LANDMARK ELEMENTARY,107,105,99,KindergartenData,Y
6049720,Santa Cruz,PUBLIC,Watsonville,LINSCOTT CHARTER,22,20,95,KindergartenData,Y
6049746,Santa Cruz,PUBLIC,Watsonville,MINTIE WHITE ELEMENTARY,142,140,99,KindergartenData,Y
6108138,Santa Cruz,PUBLIC,Watsonville,OHLONE ELEMENTARY,87,85,98,KindergartenData,Y
102665,Santa Cruz,PUBLIC,Watsonville,RADCLIFF ELEMENTARY,116,114,99,KindergartenData,Y
6108146,Santa Cruz,PUBLIC,Watsonville,STARLIGHT ELEMENTARY,104,102,99,KindergartenData,Y
6049803,Santa Cruz,PUBLIC,Watsonville,T. S. MACQUIDDY ELEMENTARY,101,99,99,KindergartenData,Y
6119077,Santa Cruz,PUBLIC,Watsonville,WATSONVILLE CHARTER SCHOOL OF THE ARTS,39,37,95,KindergartenData,Y
6049837,Santa Cruz,PUBLIC,Boulder Creek,BOULDER CREEK ELEMENTARY,96,90,94,KindergartenData,Y
110007,Santa Cruz,PUBLIC,Boulder Creek,OCEAN GROVE CHARTER,229,117,51,KindergartenData,Y
6049852,Santa Cruz,PUBLIC,Felton,SAN LORENZO VALLEY ELEMENTARY,95,93,98,KindergartenData,Y
