,county,vac_info_type,pct
103,San Bernardino,7thGradeData,95.96821656050953
104,San Bernardino,ChildCareData,96.8178608247423
105,San Bernardino,KindergartenData,95.02601542416451
106,San Diego,7thGradeData,95.71740213523134
107,San Diego,ChildCareData,94.11221383647809
108,San Diego,KindergartenData,92.42466786355476
109,San Francisco,7thGradeData,98.7708219178082
110,San Francisco,ChildCareData,94.10948616600788
111,San Francisco,KindergartenData,88.09274074074072
112,San Joaquin,7thGradeData,97.78210144927534
113,San Joaquin,ChildCareData,95.12632653061226
114,San Joaquin,KindergartenData,95.81965116279076
115,San Luis Obispo,7thGradeData,93.01
116,San Luis Obispo,ChildCareData,92.86535714285715
117,San Luis Obispo,KindergartenData,88.24387755102042
118,San Mateo,7thGradeData,98.48114942528737
119,San Mateo,ChildCareData,97.2817695473251
120,San Mateo,KindergartenData,94.71445945945949
121,Santa Barbara,7thGradeData,96.41111111111111
122,Santa Barbara,ChildCareData,94.37485507246379
123,Santa Barbara,KindergartenData,92.72222222222223
124,Santa Clara,7thGradeData,97.97530120481929
125,Santa Clara,ChildCareData,93.51585603112851
126,Santa Clara,KindergartenData,94.55384615384615
127,Santa Cruz,7thGradeData,91.52
128,Santa Cruz,ChildCareData,87.3365909090909
129,Santa Cruz,KindergartenData,83.81036363636363
130,Shasta,7thGradeData,91.81666666666666
131,Shasta,ChildCareData,89.45359375000001
132,Shasta,KindergartenData,84.10214285714284
133,Sierra,7thGradeData,100.0
134,Sierra,ChildCareData,100.0
135,Sierra,KindergartenData,100.0
136,Siskiyou,7thGradeData,91.57818181818183
137,Siskiyou,ChildCareData,86.80333333333334
138,Siskiyou,KindergartenData,83.52846153846154
139,Solano,7thGradeData,97.47628571428572
140,Solano,ChildCareData,92.942
141,Solano,KindergartenData,95.45242424242421
142,Sonoma,7thGradeData,92.30431034482757
143,Sonoma,ChildCareData,92.81455882352941
144,Sonoma,KindergartenData,89.4026126126126
145,Stanislaus,7thGradeData,96.31735849056604
146,Stanislaus,ChildCareData,93.61735537190083
147,Stanislaus,KindergartenData,94.3675675675675
148,Sutter,7thGradeData,96.1021739130435
149,Sutter,ChildCareData,94.72354838709676
150,Sutter,KindergartenData,94.39172413793105
151,Tehama,7thGradeData,96.09733333333334
152,Tehama,ChildCareData,95.85043478260869
153,Tehama,KindergartenData,94.55642857142855
154,Trinity,7thGradeData,87.21799999999999
155,Trinity,ChildCareData,92.46
156,Trinity,KindergartenData,83.775
157,Tulare,7thGradeData,97.86882352941174
158,Tulare,ChildCareData,97.68725490196078
159,Tulare,KindergartenData,95.76261682242988
160,Tuolumne,7thGradeData,90.97181818181818
161,Tuolumne,ChildCareData,87.96124999999999
162,Tuolumne,KindergartenData,81.35099999999998
163,Ventura,7thGradeData,92.53113924050635
164,Ventura,ChildCareData,93.02502439024391
165,Ventura,KindergartenData,89.77201183431954
166,Yolo,7thGradeData,97.305
167,Yolo,ChildCareData,95.9222033898305
168,Yolo,KindergartenData,92.75323529411764
169,Yuba,7thGradeData,96.17777777777776
170,Yuba,ChildCareData,91.328
171,Yuba,KindergartenData,95.47434782608696
