,county,city,vac_info_type,n
1554,San Diego,Warner Springs,KindergartenData,82
1555,San Francisco,San Francisco,7thGradeData,5417
1556,San Francisco,San Francisco,ChildCareData,11903
1557,San Francisco,San Francisco,KindergartenData,5954
1558,San Joaquin,Acampo,7thGradeData,79
1559,San Joaquin,Acampo,KindergartenData,57
1560,San Joaquin,Banta,ChildCareData,38
1561,San Joaquin,Escalon,7thGradeData,189
1562,San Joaquin,Escalon,ChildCareData,282
1563,San Joaquin,Escalon,KindergartenData,234
1564,San Joaquin,French Camp,7thGradeData,66
1565,San Joaquin,French Camp,ChildCareData,94
1566,San Joaquin,French Camp,KindergartenData,63
1567,San Joaquin,Lathrop,7thGradeData,424
1568,San Joaquin,Lathrop,ChildCareData,175
1569,San Joaquin,Lathrop,KindergartenData,430
1570,San Joaquin,Linden,KindergartenData,97
1571,San Joaquin,Lockeford,7thGradeData,49
1572,San Joaquin,Lockeford,KindergartenData,45
1573,San Joaquin,Lodi,7thGradeData,1087
1574,San Joaquin,Lodi,ChildCareData,1176
1575,San Joaquin,Lodi,KindergartenData,1156
1576,San Joaquin,Manteca,7thGradeData,1138
1577,San Joaquin,Manteca,ChildCareData,1169
1578,San Joaquin,Manteca,KindergartenData,997
1579,San Joaquin,Mountain House,7thGradeData,353
1580,San Joaquin,Mountain House,ChildCareData,123
1581,San Joaquin,Mountain House,KindergartenData,455
1582,San Joaquin,Ripon,7thGradeData,360
1583,San Joaquin,Ripon,ChildCareData,199
1584,San Joaquin,Ripon,KindergartenData,329
1585,San Joaquin,Simi Valley,7thGradeData,99
1586,San Joaquin,Simi Valley,KindergartenData,80
1587,San Joaquin,Stockton,7thGradeData,6056
1588,San Joaquin,Stockton,ChildCareData,4643
1589,San Joaquin,Stockton,KindergartenData,6438
1590,San Joaquin,Thornton,7thGradeData,22
1591,San Joaquin,Thornton,KindergartenData,21
1592,San Joaquin,Tracy,7thGradeData,1584
1593,San Joaquin,Tracy,ChildCareData,1182
1594,San Joaquin,Tracy,KindergartenData,1461
1595,San Joaquin,Victor,KindergartenData,23
1596,San Luis Obispo,Arroyo Grande,7thGradeData,866
1597,San Luis Obispo,Arroyo Grande,ChildCareData,261
1598,San Luis Obispo,Arroyo Grande,KindergartenData,216
1599,San Luis Obispo,Atascadero,7thGradeData,367
1600,San Luis Obispo,Atascadero,ChildCareData,325
1601,San Luis Obispo,Atascadero,KindergartenData,315
1602,San Luis Obispo,Cambria,7thGradeData,38
1603,San Luis Obispo,Cambria,ChildCareData,48
1604,San Luis Obispo,Cambria,KindergartenData,42
1605,San Luis Obispo,Cayucos,KindergartenData,19
1606,San Luis Obispo,El Paso de Robles (Paso Robles),7thGradeData,493
1607,San Luis Obispo,El Paso de Robles (Paso Robles),ChildCareData,446
1608,San Luis Obispo,El Paso de Robles (Paso Robles),KindergartenData,584
1609,San Luis Obispo,Grover Beach,ChildCareData,60
1610,San Luis Obispo,Grover Beach,KindergartenData,240
1611,San Luis Obispo,Los Osos,7thGradeData,194
1612,San Luis Obispo,Los Osos,ChildCareData,90
1613,San Luis Obispo,Los Osos,KindergartenData,104
1614,San Luis Obispo,Morro Bay,ChildCareData,71
1615,San Luis Obispo,Morro Bay,KindergartenData,58
1616,San Luis Obispo,Nipomo,ChildCareData,146
1617,San Luis Obispo,Nipomo,KindergartenData,215
1618,San Luis Obispo,Oceano,ChildCareData,100
1619,San Luis Obispo,Oceano,KindergartenData,83
1620,San Luis Obispo,Pismo Beach,7thGradeData,247
1621,San Luis Obispo,Pismo Beach,ChildCareData,126
1622,San Luis Obispo,Pismo Beach,KindergartenData,104
1623,San Luis Obispo,San Luis Obispo,7thGradeData,500
1624,San Luis Obispo,San Luis Obispo,ChildCareData,842
1625,San Luis Obispo,San Luis Obispo,KindergartenData,444
1626,San Luis Obispo,San Miguel (San Luis Obispo County),7thGradeData,58
1627,San Luis Obispo,San Miguel (San Luis Obispo County),ChildCareData,19
1628,San Luis Obispo,San Miguel (San Luis Obispo County),KindergartenData,112
1629,San Luis Obispo,Santa Margarita,KindergartenData,60
1630,San Luis Obispo,Shandon,7thGradeData,21
1631,San Luis Obispo,Shandon,KindergartenData,27
1632,San Luis Obispo,Templeton,7thGradeData,178
1633,San Luis Obispo,Templeton,ChildCareData,85
1634,San Luis Obispo,Templeton,KindergartenData,183
1635,San Mateo,Atherton,7thGradeData,213
1636,San Mateo,Atherton,ChildCareData,260
1637,San Mateo,Atherton,KindergartenData,473
1638,San Mateo,Belmont,7thGradeData,501
1639,San Mateo,Belmont,ChildCareData,391
1640,San Mateo,Belmont,KindergartenData,369
1641,San Mateo,Brisbane,7thGradeData,46
1642,San Mateo,Brisbane,ChildCareData,36
1643,San Mateo,Brisbane,KindergartenData,40
1644,San Mateo,Burlingame,7thGradeData,423
1645,San Mateo,Burlingame,ChildCareData,883
1646,San Mateo,Burlingame,KindergartenData,558
1647,San Mateo,Colma,7thGradeData,228
1648,San Mateo,Colma,ChildCareData,78
1649,San Mateo,Colma,KindergartenData,68
1650,San Mateo,Daly City,7thGradeData,570
1651,San Mateo,Daly City,ChildCareData,872
1652,San Mateo,Daly City,KindergartenData,883
1653,San Mateo,East Palo Alto,7thGradeData,257
1654,San Mateo,East Palo Alto,ChildCareData,588
1655,San Mateo,East Palo Alto,KindergartenData,346
1656,San Mateo,El Granada,ChildCareData,43
1657,San Mateo,Foster City,7thGradeData,357
1658,San Mateo,Foster City,ChildCareData,1038
1659,San Mateo,Foster City,KindergartenData,516
1660,San Mateo,Half Moon Bay,7thGradeData,298
1661,San Mateo,Half Moon Bay,ChildCareData,198
1662,San Mateo,Half Moon Bay,KindergartenData,203
1663,San Mateo,Hillsborough,7thGradeData,298
1664,San Mateo,Hillsborough,ChildCareData,96
1665,San Mateo,Hillsborough,KindergartenData,148
1666,San Mateo,Menlo Park,7thGradeData,717
1667,San Mateo,Menlo Park,ChildCareData,1159
1668,San Mateo,Menlo Park,KindergartenData,413
1669,San Mateo,Millbrae,7thGradeData,290
1670,San Mateo,Millbrae,ChildCareData,297
1671,San Mateo,Millbrae,KindergartenData,203
1672,San Mateo,Montara,KindergartenData,74
1673,San Mateo,Pacifica,7thGradeData,350
1674,San Mateo,Pacifica,ChildCareData,381
1675,San Mateo,Pacifica,KindergartenData,352
1676,San Mateo,Pescadero,7thGradeData,21
1677,San Mateo,Portola Valley,7thGradeData,124
1678,San Mateo,Portola Valley,ChildCareData,142
1679,San Mateo,Portola Valley,KindergartenData,90
1680,San Mateo,Redwood City,7thGradeData,813
1681,San Mateo,Redwood City,ChildCareData,1328
1682,San Mateo,Redwood City,KindergartenData,1061
1683,San Mateo,San Bruno,7thGradeData,325
1684,San Mateo,San Bruno,ChildCareData,824
1685,San Mateo,San Bruno,KindergartenData,596
1686,San Mateo,San Carlos,7thGradeData,431
1687,San Mateo,San Carlos,ChildCareData,677
1688,San Mateo,San Carlos,KindergartenData,506
1689,San Mateo,San Diego,ChildCareData,66
1690,San Mateo,San Mateo,7thGradeData,1043
1691,San Mateo,San Mateo,ChildCareData,2028
1692,San Mateo,San Mateo,KindergartenData,1279
1693,San Mateo,Simi Valley,7thGradeData,34
1694,San Mateo,Simi Valley,KindergartenData,33
1695,San Mateo,South San Francisco,7thGradeData,676
1696,San Mateo,South San Francisco,ChildCareData,1435
1697,San Mateo,South San Francisco,KindergartenData,469
1698,San Mateo,Woodside,7thGradeData,49
1699,San Mateo,Woodside,ChildCareData,100
1700,San Mateo,Woodside,KindergartenData,49
1701,Santa Barbara,Buellton,ChildCareData,73
1702,Santa Barbara,Buellton,KindergartenData,75
1703,Santa Barbara,Carpinteria,7thGradeData,167
1704,Santa Barbara,Carpinteria,ChildCareData,226
1705,Santa Barbara,Carpinteria,KindergartenData,165
1706,Santa Barbara,Goleta,7thGradeData,396
1707,Santa Barbara,Goleta,ChildCareData,593
1708,Santa Barbara,Goleta,KindergartenData,357
1709,Santa Barbara,Guadalupe,7thGradeData,141
1710,Santa Barbara,Guadalupe,ChildCareData,35
1711,Santa Barbara,Guadalupe,KindergartenData,192
1712,Santa Barbara,Lompoc,7thGradeData,836
1713,Santa Barbara,Lompoc,ChildCareData,544
1714,Santa Barbara,Lompoc,KindergartenData,764
1715,Santa Barbara,Los Alamos,7thGradeData,22
1716,Santa Barbara,Los Alamos,ChildCareData,20
1717,Santa Barbara,Los Alamos,KindergartenData,27
1718,Santa Barbara,Los Olivos,7thGradeData,22
1719,Santa Barbara,Los Olivos,ChildCareData,57
1720,Santa Barbara,New Cuyama,7thGradeData,24
1721,Santa Barbara,Orcutt,7thGradeData,21
1722,Santa Barbara,Orcutt,ChildCareData,99
1723,Santa Barbara,Orcutt,KindergartenData,22
1724,Santa Barbara,Santa Barbara,7thGradeData,1360
1725,Santa Barbara,Santa Barbara,ChildCareData,1950
1726,Santa Barbara,Santa Barbara,KindergartenData,1261
1727,Santa Barbara,Santa Maria,7thGradeData,2503
1728,Santa Barbara,Santa Maria,ChildCareData,1489
1729,Santa Barbara,Santa Maria,KindergartenData,2960
1730,Santa Barbara,Santa Ynez,7thGradeData,48
1731,Santa Barbara,Santa Ynez,ChildCareData,24
1732,Santa Barbara,Santa Ynez,KindergartenData,46
1733,Santa Barbara,Solvang,7thGradeData,65
1734,Santa Barbara,Solvang,ChildCareData,122
1735,Santa Barbara,Solvang,KindergartenData,66
1736,Santa Barbara,Vandenberg AFB,7thGradeData,309
1737,Santa Barbara,Vandenberg AFB,ChildCareData,44
1738,Santa Barbara,Vandenberg AFB,KindergartenData,180
1739,Santa Clara,Campbell,7thGradeData,261
1740,Santa Clara,Campbell,ChildCareData,1355
1741,Santa Clara,Campbell,KindergartenData,527
1742,Santa Clara,Cupertino,7thGradeData,1223
1743,Santa Clara,Cupertino,ChildCareData,1141
1744,Santa Clara,Cupertino,KindergartenData,778
1745,Santa Clara,Gilroy,7thGradeData,917
1746,Santa Clara,Gilroy,ChildCareData,661
1747,Santa Clara,Gilroy,KindergartenData,963
1748,Santa Clara,Los Altos,7thGradeData,715
1749,Santa Clara,Los Altos,ChildCareData,1191
1750,Santa Clara,Los Altos,KindergartenData,635
1751,Santa Clara,Los Altos Hills,7thGradeData,70
1752,Santa Clara,Los Altos Hills,ChildCareData,46
1753,Santa Clara,Los Altos Hills,KindergartenData,65
1754,Santa Clara,Los Gatos,7thGradeData,888
1755,Santa Clara,Los Gatos,ChildCareData,1064
1756,Santa Clara,Los Gatos,KindergartenData,637
1757,Santa Clara,Milpitas,7thGradeData,831
1758,Santa Clara,Milpitas,ChildCareData,2274
1759,Santa Clara,Milpitas,KindergartenData,934
1760,Santa Clara,Moffett Field,ChildCareData,56
1761,Santa Clara,Morgan Hill,7thGradeData,479
1762,Santa Clara,Morgan Hill,ChildCareData,767
1763,Santa Clara,Morgan Hill,KindergartenData,740
1764,Santa Clara,Mountain View,7thGradeData,599
1765,Santa Clara,Mountain View,ChildCareData,1662
1766,Santa Clara,Mountain View,KindergartenData,796
1767,Santa Clara,Palo Alto,7thGradeData,889
1768,Santa Clara,Palo Alto,ChildCareData,2098
1769,Santa Clara,Palo Alto,KindergartenData,956
1770,Santa Clara,San Jose,7thGradeData,12897
1771,Santa Clara,San Jose,ChildCareData,11706
1772,Santa Clara,San Jose,KindergartenData,13519
1773,Santa Clara,San Martin,7thGradeData,57
1774,Santa Clara,San Martin,KindergartenData,90
1775,Santa Clara,Santa Clara,7thGradeData,922
1776,Santa Clara,Santa Clara,ChildCareData,2037
1777,Santa Clara,Santa Clara,KindergartenData,1559
1778,Santa Clara,Saratoga,7thGradeData,374
1779,Santa Clara,Saratoga,ChildCareData,752
1780,Santa Clara,Saratoga,KindergartenData,398
1781,Santa Clara,Stanford,ChildCareData,678
1782,Santa Clara,Stanford,KindergartenData,153
1783,Santa Clara,Sunnyvale,7thGradeData,1851
1784,Santa Clara,Sunnyvale,ChildCareData,3563
1785,Santa Clara,Sunnyvale,KindergartenData,2117
1786,Santa Cruz,Aptos,7thGradeData,360
1787,Santa Cruz,Aptos,ChildCareData,302
1788,Santa Cruz,Aptos,KindergartenData,266
1789,Santa Cruz,Boulder Creek,7thGradeData,39
1790,Santa Cruz,Boulder Creek,ChildCareData,53
1791,Santa Cruz,Boulder Creek,KindergartenData,224
1792,Santa Cruz,Capitola,7thGradeData,220
1793,Santa Cruz,Capitola,ChildCareData,71
1794,Santa Cruz,Capitola,KindergartenData,45
1795,Santa Cruz,Davenport,KindergartenData,17
1796,Santa Cruz,Felton,7thGradeData,204
1797,Santa Cruz,Felton,ChildCareData,45
1798,Santa Cruz,Felton,KindergartenData,105
1799,Santa Cruz,Freedom,ChildCareData,157
1800,Santa Cruz,Freedom,KindergartenData,116
1801,Santa Cruz,La Selva Beach,ChildCareData,30
1802,Santa Cruz,Mount Hermon,ChildCareData,42
1803,Santa Cruz,Santa Cruz,7thGradeData,634
1804,Santa Cruz,Santa Cruz,ChildCareData,811
1805,Santa Cruz,Santa Cruz,KindergartenData,775
1806,Santa Cruz,Scotts Valley,7thGradeData,201
1807,Santa Cruz,Scotts Valley,ChildCareData,293
1808,Santa Cruz,Scotts Valley,KindergartenData,124
1809,Santa Cruz,Soquel,ChildCareData,186
1810,Santa Cruz,Soquel,KindergartenData,153
1811,Santa Cruz,Watsonville,7thGradeData,1356
1812,Santa Cruz,Watsonville,ChildCareData,883
1813,Santa Cruz,Watsonville,KindergartenData,1302
1814,Shasta,Anderson,7thGradeData,163
1815,Shasta,Anderson,ChildCareData,124
1816,Shasta,Anderson,KindergartenData,323
1817,Shasta,Bella Vista,7thGradeData,38
1818,Shasta,Bella Vista,ChildCareData,24
1819,Shasta,Bella Vista,KindergartenData,38
1820,Shasta,Burney,7thGradeData,54
1821,Shasta,Burney,ChildCareData,26
1822,Shasta,Burney,KindergartenData,60
1823,Shasta,Cottonwood,7thGradeData,105
1824,Shasta,Cottonwood,ChildCareData,69
1825,Shasta,Cottonwood,KindergartenData,162
1826,Shasta,Fall River Mills,KindergartenData,43
1827,Shasta,McArthur,7thGradeData,46
1828,Shasta,Millville,7thGradeData,21
1829,Shasta,Millville,ChildCareData,18
1830,Shasta,Millville,KindergartenData,39
1831,Shasta,Palo Cedro,7thGradeData,107
1832,Shasta,Palo Cedro,ChildCareData,55
1833,Shasta,Palo Cedro,KindergartenData,124
1834,Shasta,Redding,7thGradeData,1108
1835,Shasta,Redding,ChildCareData,1394
1836,Shasta,Redding,KindergartenData,1199
1837,Shasta,Shasta,KindergartenData,23
1838,Shasta,Shasta Lake,7thGradeData,110
1839,Shasta,Shasta Lake,ChildCareData,21
1840,Shasta,Shasta Lake,KindergartenData,114
1841,Shasta,Shingletown,7thGradeData,22
1842,Shasta,Shingletown,ChildCareData,22
1843,Shasta,Shingletown,KindergartenData,28
1844,Shasta,Whitmore,7thGradeData,17
1845,Shasta,Whitmore,KindergartenData,12
1846,Sierra,Loyalton,7thGradeData,25
1847,Sierra,Loyalton,ChildCareData,26
1848,Sierra,Loyalton,KindergartenData,29
1849,Siskiyou,Dorris,ChildCareData,40
1850,Siskiyou,Dorris,KindergartenData,25
1851,Siskiyou,Etna,ChildCareData,19
1852,Siskiyou,Etna,KindergartenData,38
1853,Siskiyou,Fort Jones,7thGradeData,58
1854,Siskiyou,Fort Jones,KindergartenData,18
1855,Siskiyou,Grenada,7thGradeData,21
1856,Siskiyou,Grenada,KindergartenData,35
1857,Siskiyou,Happy Camp,KindergartenData,19
1858,Siskiyou,Montague,7thGradeData,38
1859,Siskiyou,Montague,ChildCareData,25
1860,Siskiyou,Montague,KindergartenData,22
1861,Siskiyou,Mount Shasta,7thGradeData,79
1862,Siskiyou,Mount Shasta,ChildCareData,49
1863,Siskiyou,Mount Shasta,KindergartenData,78
1864,Siskiyou,Weed,7thGradeData,50
1865,Siskiyou,Weed,KindergartenData,65
1866,Siskiyou,Yreka,7thGradeData,98
1867,Siskiyou,Yreka,ChildCareData,143
1868,Siskiyou,Yreka,KindergartenData,145
1869,Solano,Benicia,7thGradeData,402
1870,Solano,Benicia,ChildCareData,467
1871,Solano,Benicia,KindergartenData,388
1872,Solano,Dixon,7thGradeData,250
1873,Solano,Dixon,ChildCareData,208
1874,Solano,Dixon,KindergartenData,301
1875,Solano,Fairfield,7thGradeData,1803
1876,Solano,Fairfield,ChildCareData,947
1877,Solano,Fairfield,KindergartenData,1793
1878,Solano,Suisun City,7thGradeData,343
1879,Solano,Suisun City,ChildCareData,41
1880,Solano,Suisun City,KindergartenData,360
1881,Solano,Vacaville,7thGradeData,1006
1882,Solano,Vacaville,ChildCareData,826
1883,Solano,Vacaville,KindergartenData,1259
1884,Solano,Vallejo,7thGradeData,1156
1885,Solano,Vallejo,ChildCareData,470
1886,Solano,Vallejo,KindergartenData,1209
1887,Sonoma,Boyes Hot Springs,ChildCareData,19
1888,Sonoma,Cloverdale,7thGradeData,113
1889,Sonoma,Cloverdale,ChildCareData,43
1890,Sonoma,Cloverdale,KindergartenData,129
1891,Sonoma,Cotati,7thGradeData,49
1892,Sonoma,Cotati,ChildCareData,159
1893,Sonoma,Cotati,KindergartenData,40
1894,Sonoma,Forestville,7thGradeData,27
1895,Sonoma,Forestville,KindergartenData,29
1896,Sonoma,Geyserville,7thGradeData,20
1897,Sonoma,Geyserville,KindergartenData,20
1898,Sonoma,Glen Ellen,KindergartenData,37
1899,Sonoma,Guerneville,7thGradeData,23
1900,Sonoma,Guerneville,ChildCareData,33
1901,Sonoma,Guerneville,KindergartenData,32
1902,Sonoma,Healdsburg,7thGradeData,185
1903,Sonoma,Healdsburg,ChildCareData,170
1904,Sonoma,Healdsburg,KindergartenData,192
1905,Sonoma,Kenwood,KindergartenData,19
1906,Sonoma,Occidental,7thGradeData,28
1907,Sonoma,Occidental,KindergartenData,42
1908,Sonoma,Penngrove,ChildCareData,30
1909,Sonoma,Penngrove,KindergartenData,60
1910,Sonoma,Petaluma,7thGradeData,856
1911,Sonoma,Petaluma,ChildCareData,903
1912,Sonoma,Petaluma,KindergartenData,1143
1913,Sonoma,Rohnert Park,7thGradeData,403
1914,Sonoma,Rohnert Park,ChildCareData,322
1915,Sonoma,Rohnert Park,KindergartenData,469
1916,Sonoma,Santa Rosa,7thGradeData,2487
1917,Sonoma,Santa Rosa,ChildCareData,2534
1918,Sonoma,Santa Rosa,KindergartenData,2887
1919,Sonoma,Sebastopol,7thGradeData,267
1920,Sonoma,Sebastopol,ChildCareData,139
1921,Sonoma,Sebastopol,KindergartenData,340
1922,Sonoma,Simi Valley,7thGradeData,36
1923,Sonoma,Simi Valley,KindergartenData,26
1924,Sonoma,Sonoma,7thGradeData,361
1925,Sonoma,Sonoma,ChildCareData,408
1926,Sonoma,Sonoma,KindergartenData,321
1927,Sonoma,Windsor,7thGradeData,365
1928,Sonoma,Windsor,ChildCareData,225
1929,Sonoma,Windsor,KindergartenData,142
1930,Stanislaus,Ceres,7thGradeData,1134
1931,Stanislaus,Ceres,ChildCareData,641
1932,Stanislaus,Ceres,KindergartenData,914
1933,Stanislaus,Denair,7thGradeData,76
1934,Stanislaus,Denair,KindergartenData,126
1935,Stanislaus,Empire,7thGradeData,76
1936,Stanislaus,Empire,ChildCareData,32
1937,Stanislaus,Empire,KindergartenData,34
1938,Stanislaus,Hickman,7thGradeData,99
1939,Stanislaus,Hickman,KindergartenData,81
1940,Stanislaus,Hughson,7thGradeData,230
1941,Stanislaus,Hughson,ChildCareData,155
1942,Stanislaus,Keyes,7thGradeData,29
1943,Stanislaus,Keyes,ChildCareData,38
1944,Stanislaus,Keyes,KindergartenData,133
1945,Stanislaus,Knights Ferry,KindergartenData,23
1946,Stanislaus,Modesto,7thGradeData,3755
1947,Stanislaus,Modesto,ChildCareData,3239
1948,Stanislaus,Modesto,KindergartenData,3900
1949,Stanislaus,Newman,7thGradeData,239
1950,Stanislaus,Newman,ChildCareData,107
1951,Stanislaus,Newman,KindergartenData,245
1952,Stanislaus,Oakdale,7thGradeData,404
1953,Stanislaus,Oakdale,ChildCareData,296
1954,Stanislaus,Oakdale,KindergartenData,480
1955,Stanislaus,Patterson,7thGradeData,496
1956,Stanislaus,Patterson,ChildCareData,388
1957,Stanislaus,Patterson,KindergartenData,469
1958,Stanislaus,Riverbank,7thGradeData,205
1959,Stanislaus,Riverbank,ChildCareData,63
1960,Stanislaus,Riverbank,KindergartenData,393
1961,Stanislaus,Salida,7thGradeData,259
1962,Stanislaus,Salida,ChildCareData,96
1963,Stanislaus,Salida,KindergartenData,151
1964,Stanislaus,Turlock,7thGradeData,1163
1965,Stanislaus,Turlock,ChildCareData,1162
1966,Stanislaus,Turlock,KindergartenData,995
1967,Stanislaus,Waterford,7thGradeData,231
1968,Stanislaus,Waterford,ChildCareData,60
1969,Stanislaus,Waterford,KindergartenData,296
1970,Stanislaus,Westley,ChildCareData,22
1971,Stanislaus,Westley,KindergartenData,49
1972,Sutter,East Nicolaus,7thGradeData,63
1973,Sutter,East Nicolaus,ChildCareData,22
1974,Sutter,East Nicolaus,KindergartenData,102
1975,Sutter,Live Oak,7thGradeData,151
1976,Sutter,Live Oak,ChildCareData,113
1977,Sutter,Live Oak,KindergartenData,145
1978,Sutter,Meridian,7thGradeData,13
1979,Sutter,Meridian,KindergartenData,126
1980,Sutter,Pleasant Grove,7thGradeData,24
1981,Sutter,Simi Valley,7thGradeData,49
1982,Sutter,Simi Valley,KindergartenData,43
1983,Sutter,Sutter,7thGradeData,62
1984,Sutter,Sutter,ChildCareData,28
1985,Sutter,Sutter,KindergartenData,54
1986,Sutter,Yuba City,7thGradeData,1179
1987,Sutter,Yuba City,ChildCareData,1240
1988,Sutter,Yuba City,KindergartenData,1188
1989,Tehama,Corning,7thGradeData,270
1990,Tehama,Corning,ChildCareData,125
1991,Tehama,Corning,KindergartenData,259
1992,Tehama,Cottonwood,7thGradeData,94
1993,Tehama,Cottonwood,ChildCareData,75
1994,Tehama,Cottonwood,KindergartenData,130
1995,Tehama,Gerber,7thGradeData,42
1996,Tehama,Gerber,KindergartenData,47
1997,Tehama,Los Molinos,7thGradeData,61
1998,Tehama,Los Molinos,KindergartenData,86
1999,Tehama,Orland,ChildCareData,22
2000,Tehama,Red Bluff,7thGradeData,318
2001,Tehama,Red Bluff,ChildCareData,293
2002,Tehama,Red Bluff,KindergartenData,394
2003,Tehama,Tehama,ChildCareData,44
2004,Trinity,Douglas City,7thGradeData,23
2005,Trinity,Douglas City,KindergartenData,19
2006,Trinity,Weaverville,7thGradeData,50
2007,Trinity,Weaverville,ChildCareData,22
2008,Tulare,Alpaugh,7thGradeData,52
2009,Tulare,Alpaugh,ChildCareData,24
2010,Tulare,Alpaugh,KindergartenData,36
2011,Tulare,Cutler,ChildCareData,125
2012,Tulare,Cutler,KindergartenData,126
2013,Tulare,Delano,KindergartenData,26
2014,Tulare,Dinuba,7thGradeData,531
2015,Tulare,Dinuba,ChildCareData,99
2016,Tulare,Dinuba,KindergartenData,606
2017,Tulare,Ducor,7thGradeData,31
2018,Tulare,Ducor,KindergartenData,19
2019,Tulare,Earlimart,7thGradeData,214
2020,Tulare,Earlimart,ChildCareData,101
2021,Tulare,Earlimart,KindergartenData,215
2022,Tulare,Exeter,7thGradeData,195
2023,Tulare,Exeter,ChildCareData,140
2024,Tulare,Exeter,KindergartenData,224
2025,Tulare,Farmersville,7thGradeData,211
2026,Tulare,Farmersville,ChildCareData,19
2027,Tulare,Farmersville,KindergartenData,184
2028,Tulare,Ivanhoe,7thGradeData,19
2029,Tulare,Ivanhoe,ChildCareData,77
2030,Tulare,Ivanhoe,KindergartenData,90
2031,Tulare,Kingsburg,7thGradeData,40
2032,Tulare,Kingsburg,KindergartenData,56
2033,Tulare,Lemon Cove,7thGradeData,30
2034,Tulare,Lemon Cove,KindergartenData,36
2035,Tulare,Lindsay,7thGradeData,291
2036,Tulare,Lindsay,ChildCareData,311
2037,Tulare,Lindsay,KindergartenData,370
2038,Tulare,Orosi,7thGradeData,311
2039,Tulare,Orosi,ChildCareData,173
2040,Tulare,Orosi,KindergartenData,289
2041,Tulare,Pixley,7thGradeData,107
2042,Tulare,Pixley,ChildCareData,19
2043,Tulare,Pixley,KindergartenData,135
2044,Tulare,Porterville,7thGradeData,1529
2045,Tulare,Porterville,ChildCareData,823
2046,Tulare,Porterville,KindergartenData,1625
2047,Tulare,Richgrove,7thGradeData,70
2048,Tulare,Richgrove,ChildCareData,50
2049,Tulare,Richgrove,KindergartenData,74
2050,Tulare,Springville,7thGradeData,42
2051,Tulare,Springville,KindergartenData,27
2052,Tulare,Strathmore,7thGradeData,125
2053,Tulare,Strathmore,ChildCareData,82
2054,Tulare,Strathmore,KindergartenData,146
2055,Tulare,Terra Bella,7thGradeData,97
2056,Tulare,Terra Bella,KindergartenData,116
2057,Tulare,Three Rivers,KindergartenData,19
2058,Tulare,Tipton,7thGradeData,60
2059,Tulare,Tipton,KindergartenData,75
2060,Tulare,Traver,7thGradeData,28
2061,Tulare,Traver,KindergartenData,31
2062,Tulare,Tulare,7thGradeData,1366
2063,Tulare,Tulare,ChildCareData,681
2064,Tulare,Tulare,KindergartenData,1635
2065,Tulare,Visalia,7thGradeData,2530
2066,Tulare,Visalia,ChildCareData,1368
2067,Tulare,Visalia,KindergartenData,2785
2068,Tulare,Woodlake,7thGradeData,166
2069,Tulare,Woodlake,ChildCareData,141
2070,Tulare,Woodlake,KindergartenData,175
2071,Tuolumne,Columbia,7thGradeData,58
2072,Tuolumne,Columbia,KindergartenData,56
2073,Tuolumne,Groveland,7thGradeData,21
2074,Tuolumne,Groveland,KindergartenData,18
2075,Tuolumne,Jamestown,7thGradeData,32
2076,Tuolumne,Jamestown,ChildCareData,34
2077,Tuolumne,Jamestown,KindergartenData,64
2078,Tuolumne,Sonora,7thGradeData,149
2079,Tuolumne,Sonora,ChildCareData,308
2080,Tuolumne,Sonora,KindergartenData,229
2081,Tuolumne,Soulsbyville,7thGradeData,50
2082,Tuolumne,Soulsbyville,ChildCareData,20
2083,Tuolumne,Soulsbyville,KindergartenData,67
2084,Tuolumne,Tuolumne City,7thGradeData,39
2085,Tuolumne,Tuolumne City,ChildCareData,38
2086,Tuolumne,Tuolumne City,KindergartenData,56
2087,Tuolumne,Twain Harte,7thGradeData,33
2088,Tuolumne,Twain Harte,KindergartenData,28
2089,Ventura,Camarillo,7thGradeData,967
2090,Ventura,Camarillo,ChildCareData,995
2091,Ventura,Camarillo,KindergartenData,1003
2092,Ventura,Fillmore,7thGradeData,288
2093,Ventura,Fillmore,ChildCareData,329
2094,Ventura,Fillmore,KindergartenData,255
2095,Ventura,Moorpark,7thGradeData,445
2096,Ventura,Moorpark,ChildCareData,417
2097,Ventura,Moorpark,KindergartenData,492
2098,Ventura,Oak Park,7thGradeData,362
2099,Ventura,Oak Park,ChildCareData,46
2100,Ventura,Oak Park,KindergartenData,281
2101,Ventura,Oak View,7thGradeData,31
2102,Ventura,Oak View,ChildCareData,19
2103,Ventura,Oak View,KindergartenData,41
2104,Ventura,Ojai,7thGradeData,203
2105,Ventura,Ojai,ChildCareData,317
2106,Ventura,Ojai,KindergartenData,173
2107,Ventura,Oxnard,7thGradeData,3719
2108,Ventura,Oxnard,ChildCareData,2612
2109,Ventura,Oxnard,KindergartenData,3625
2110,Ventura,Piru,ChildCareData,22
2111,Ventura,Piru,KindergartenData,50
2112,Ventura,Port Hueneme,ChildCareData,177
2113,Ventura,Port Hueneme,KindergartenData,367
2114,Ventura,San Buenaventura (Ventura),7thGradeData,1461
2115,Ventura,San Buenaventura (Ventura),ChildCareData,2054
2116,Ventura,San Buenaventura (Ventura),KindergartenData,1384
2117,Ventura,Santa Paula,7thGradeData,480
2118,Ventura,Santa Paula,ChildCareData,342
2119,Ventura,Santa Paula,KindergartenData,484
2120,Ventura,Simi Valley,7thGradeData,1353
