,COUNTY,CITY,vac_info_type,pct
1744,Santa Clara,Gilroy,childcare,92.78571428571429
1745,Santa Clara,Gilroy,kindergarten,96.36363636363636
1746,Santa Clara,Los Altos,7th grade,98.0
1747,Santa Clara,Los Altos,childcare,93.625
1748,Santa Clara,Los Altos,kindergarten,93.9
1749,Santa Clara,Los Altos Hills,7th grade,96.5
1750,Santa Clara,Los Altos Hills,childcare,96.5
1751,Santa Clara,Los Altos Hills,kindergarten,95.0
1752,Santa Clara,Los Gatos,7th grade,96.66666666666667
1753,Santa Clara,Los Gatos,childcare,95.53846153846153
1754,Santa Clara,Los Gatos,kindergarten,94.72727272727273
1755,Santa Clara,Milpitas,7th grade,97.75
1756,Santa Clara,Milpitas,childcare,96.70967741935483
1757,Santa Clara,Milpitas,kindergarten,97.0
1758,Santa Clara,Moffett Field,childcare,98.0
1759,Santa Clara,Morgan Hill,7th grade,96.8
1760,Santa Clara,Morgan Hill,childcare,96.14285714285714
1761,Santa Clara,Morgan Hill,kindergarten,93.81818181818181
1762,Santa Clara,Mountain View,7th grade,91.8
1763,Santa Clara,Mountain View,childcare,96.04166666666667
1764,Santa Clara,Mountain View,kindergarten,97.0
1765,Santa Clara,Palo Alto,7th grade,96.7
1766,Santa Clara,Palo Alto,childcare,95.8108108108108
1767,Santa Clara,Palo Alto,kindergarten,96.27777777777777
1768,Santa Clara,San Jose,7th grade,96.67857142857143
1769,Santa Clara,San Jose,childcare,95.595
1770,Santa Clara,San Jose,kindergarten,96.85795454545455
1771,Santa Clara,San Martin,kindergarten,98.0
1772,Santa Clara,Santa Clara,7th grade,96.5
1773,Santa Clara,Santa Clara,childcare,95.84375
1774,Santa Clara,Santa Clara,kindergarten,97.17391304347827
1775,Santa Clara,Saratoga,7th grade,96.5
1776,Santa Clara,Saratoga,childcare,96.5
1777,Santa Clara,Saratoga,kindergarten,96.375
1778,Santa Clara,Stanford,childcare,92.8
1779,Santa Clara,Stanford,kindergarten,98.0
1780,Santa Clara,Sunnyvale,7th grade,95.71428571428571
1781,Santa Clara,Sunnyvale,childcare,96.39024390243902
1782,Santa Clara,Sunnyvale,kindergarten,97.80952380952381
1783,Santa Cruz,Aptos,7th grade,97.0
1784,Santa Cruz,Aptos,childcare,92.57142857142857
1785,Santa Cruz,Aptos,kindergarten,92.33333333333333
1786,Santa Cruz,Ben Lomond,childcare,95.0
1787,Santa Cruz,Boulder Creek,7th grade,30.0
1788,Santa Cruz,Boulder Creek,childcare,86.0
1789,Santa Cruz,Boulder Creek,kindergarten,72.5
1790,Santa Cruz,Capitola,7th grade,99.0
1791,Santa Cruz,Capitola,childcare,94.0
1792,Santa Cruz,Capitola,kindergarten,94.0
1793,Santa Cruz,Felton,7th grade,89.0
1794,Santa Cruz,Felton,childcare,89.0
1795,Santa Cruz,Felton,kindergarten,98.0
1796,Santa Cruz,Freedom,childcare,95.75
1797,Santa Cruz,Freedom,kindergarten,99.0
1798,Santa Cruz,La Selva Beach,childcare,95.0
1799,Santa Cruz,Mount Hermon,childcare,95.0
1800,Santa Cruz,Santa Cruz,7th grade,94.71428571428571
1801,Santa Cruz,Santa Cruz,childcare,92.82142857142857
1802,Santa Cruz,Santa Cruz,kindergarten,91.57142857142857
1803,Santa Cruz,Scotts Valley,7th grade,96.5
1804,Santa Cruz,Scotts Valley,childcare,94.71428571428571
1805,Santa Cruz,Scotts Valley,kindergarten,89.5
1806,Santa Cruz,Soquel,childcare,83.5
1807,Santa Cruz,Soquel,kindergarten,92.0
1808,Santa Cruz,Watsonville,7th grade,97.25
1809,Santa Cruz,Watsonville,childcare,95.78947368421052
1810,Santa Cruz,Watsonville,kindergarten,97.8125
1811,Shasta,Anderson,7th grade,98.0
1812,Shasta,Anderson,childcare,95.5
1813,Shasta,Anderson,kindergarten,96.33333333333333
1814,Shasta,Bella Vista,7th grade,94.0
1815,Shasta,Bella Vista,childcare,95.0
1816,Shasta,Bella Vista,kindergarten,95.0
1817,Shasta,Burney,7th grade,95.0
1818,Shasta,Burney,childcare,91.0
1819,Shasta,Burney,kindergarten,96.0
1820,Shasta,Cottonwood,7th grade,83.0
1821,Shasta,Cottonwood,childcare,95.0
1822,Shasta,Cottonwood,kindergarten,85.5
1823,Shasta,Fall River Mills,kindergarten,98.0
1824,Shasta,McArthur,7th grade,95.0
1825,Shasta,Millville,7th grade,95.0
1826,Shasta,Millville,kindergarten,92.0
1827,Shasta,Palo Cedro,7th grade,91.5
1828,Shasta,Palo Cedro,childcare,95.0
1829,Shasta,Palo Cedro,kindergarten,94.0
1830,Shasta,Redding,7th grade,93.92857142857143
1831,Shasta,Redding,childcare,92.02857142857142
1832,Shasta,Redding,kindergarten,92.89473684210526
1833,Shasta,Shasta,kindergarten,92.0
1834,Shasta,Shasta Lake,7th grade,98.0
1835,Shasta,Shasta Lake,childcare,95.0
1836,Shasta,Shasta Lake,kindergarten,94.5
1837,Shasta,Shingletown,7th grade,95.0
1838,Shasta,Shingletown,kindergarten,95.0
1839,Sierra,Loyalton,7th grade,95.0
1840,Sierra,Loyalton,childcare,95.0
1841,Siskiyou,Dorris,7th grade,95.0
1842,Siskiyou,Dorris,childcare,95.0
1843,Siskiyou,Dorris,kindergarten,95.0
1844,Siskiyou,Etna,childcare,95.0
1845,Siskiyou,Etna,kindergarten,87.0
1846,Siskiyou,Fort Jones,7th grade,95.0
1847,Siskiyou,Fort Jones,childcare,92.0
1848,Siskiyou,Grenada,kindergarten,95.0
1849,Siskiyou,Happy Camp,kindergarten,95.0
1850,Siskiyou,Montague,childcare,95.0
1851,Siskiyou,Montague,kindergarten,95.0
1852,Siskiyou,Mount Shasta,7th grade,83.0
1853,Siskiyou,Mount Shasta,childcare,91.5
1854,Siskiyou,Mount Shasta,kindergarten,55.5
1855,Siskiyou,Weed,7th grade,95.0
1856,Siskiyou,Weed,childcare,95.0
1857,Siskiyou,Weed,kindergarten,93.0
1858,Siskiyou,Yreka,7th grade,98.0
1859,Siskiyou,Yreka,childcare,92.25
1860,Siskiyou,Yreka,kindergarten,99.0
1861,Solano,Benicia,7th grade,97.0
1862,Solano,Benicia,childcare,95.77777777777777
1863,Solano,Benicia,kindergarten,94.6
1864,Solano,Dixon,7th grade,97.0
1865,Solano,Dixon,childcare,90.85714285714286
1866,Solano,Dixon,kindergarten,98.0
1867,Solano,Fairfield,7th grade,97.25
1868,Solano,Fairfield,childcare,95.65
1869,Solano,Fairfield,kindergarten,96.78947368421052
1870,Solano,Rio Vista,childcare,95.0
1871,Solano,Suisun City,7th grade,99.0
1872,Solano,Suisun City,childcare,95.0
1873,Solano,Suisun City,kindergarten,97.0
1874,Solano,Vacaville,7th grade,97.8
1875,Solano,Vacaville,childcare,91.21428571428571
1876,Solano,Vacaville,kindergarten,96.625
1877,Solano,Vallejo,7th grade,96.72727272727273
1878,Solano,Vallejo,childcare,96.0
1879,Solano,Vallejo,kindergarten,96.42857142857143
1880,Sonoma,Boyes Hot Springs,childcare,95.0
1881,Sonoma,Cloverdale,7th grade,98.0
1882,Sonoma,Cloverdale,childcare,95.0
1883,Sonoma,Cloverdale,kindergarten,99.0
1884,Sonoma,Cotati,7th grade,95.0
1885,Sonoma,Cotati,childcare,94.0
1886,Sonoma,Cotati,kindergarten,95.0
1887,Sonoma,Forestville,7th grade,95.0
1888,Sonoma,Forestville,childcare,80.0
1889,Sonoma,Forestville,kindergarten,95.0
1890,Sonoma,Geyserville,kindergarten,90.0
1891,Sonoma,Glen Ellen,kindergarten,95.0
1892,Sonoma,Guerneville,7th grade,95.0
1893,Sonoma,Guerneville,childcare,83.0
1894,Sonoma,Guerneville,kindergarten,94.0
1895,Sonoma,Healdsburg,7th grade,97.0
1896,Sonoma,Healdsburg,childcare,94.0
1897,Sonoma,Healdsburg,kindergarten,94.83333333333333
1898,Sonoma,Kenwood,kindergarten,95.0
1899,Sonoma,Monte Rio,childcare,95.0
1900,Sonoma,Occidental,7th grade,74.0
1901,Sonoma,Occidental,kindergarten,84.0
1902,Sonoma,Penngrove,childcare,95.0
1903,Sonoma,Penngrove,kindergarten,97.0
1904,Sonoma,Petaluma,7th grade,92.28571428571429
1905,Sonoma,Petaluma,childcare,93.85714285714286
1906,Sonoma,Petaluma,kindergarten,90.80952380952381
1907,Sonoma,Rohnert Park,7th grade,90.33333333333333
1908,Sonoma,Rohnert Park,childcare,91.0
1909,Sonoma,Rohnert Park,kindergarten,90.0
1910,Sonoma,Santa Rosa,7th grade,96.0
1911,Sonoma,Santa Rosa,childcare,94.72413793103448
1912,Sonoma,Santa Rosa,kindergarten,95.95348837209302
1913,Sonoma,Sebastopol,7th grade,85.0
1914,Sonoma,Sebastopol,childcare,87.66666666666667
1915,Sonoma,Sebastopol,kindergarten,82.33333333333333
1916,Sonoma,Simi Valley,7th grade,78.0
1917,Sonoma,Simi Valley,kindergarten,74.0
1918,Sonoma,Sonoma,7th grade,95.8
1919,Sonoma,Sonoma,childcare,94.36363636363636
1920,Sonoma,Sonoma,kindergarten,96.14285714285714
1921,Sonoma,Windsor,7th grade,99.0
1922,Sonoma,Windsor,childcare,95.5
1923,Sonoma,Windsor,kindergarten,97.0
1924,Stanislaus,Ceres,7th grade,98.25
1925,Stanislaus,Ceres,childcare,96.0909090909091
1926,Stanislaus,Ceres,kindergarten,97.54545454545455
1927,Stanislaus,Crows Landing,kindergarten,90.0
1928,Stanislaus,Denair,7th grade,98.0
1929,Stanislaus,Denair,kindergarten,95.0
1930,Stanislaus,Empire,7th grade,98.0
1931,Stanislaus,Empire,childcare,95.0
1932,Stanislaus,Empire,kindergarten,96.0
1933,Stanislaus,Hickman,7th grade,88.5
1934,Stanislaus,Hickman,kindergarten,88.5
1935,Stanislaus,Hughson,7th grade,98.5
1936,Stanislaus,Hughson,childcare,95.0
1937,Stanislaus,Hughson,kindergarten,99.0
1938,Stanislaus,Keyes,7th grade,90.0
1939,Stanislaus,Keyes,childcare,96.5
1940,Stanislaus,Keyes,kindergarten,94.0
1941,Stanislaus,Knights Ferry,kindergarten,95.0
1942,Stanislaus,Modesto,7th grade,96.0
1943,Stanislaus,Modesto,childcare,95.82352941176471
1944,Stanislaus,Modesto,kindergarten,95.69811320754717
1945,Stanislaus,Newman,7th grade,99.0
1946,Stanislaus,Newman,childcare,95.75
1947,Stanislaus,Newman,kindergarten,98.0
1948,Stanislaus,Oakdale,7th grade,99.0
1949,Stanislaus,Oakdale,childcare,95.0
1950,Stanislaus,Oakdale,kindergarten,98.2
1951,Stanislaus,Patterson,7th grade,98.5
1952,Stanislaus,Patterson,childcare,96.5
1953,Stanislaus,Patterson,kindergarten,98.5
1954,Stanislaus,Riverbank,7th grade,98.5
1955,Stanislaus,Riverbank,childcare,96.5
1956,Stanislaus,Riverbank,kindergarten,97.66666666666667
1957,Stanislaus,Salida,childcare,94.25
1958,Stanislaus,Salida,kindergarten,97.66666666666667
1959,Stanislaus,Turlock,7th grade,97.33333333333333
1960,Stanislaus,Turlock,childcare,96.125
1961,Stanislaus,Turlock,kindergarten,96.2
1962,Stanislaus,Valley Home,kindergarten,95.0
1963,Stanislaus,Waterford,7th grade,70.0
1964,Stanislaus,Waterford,childcare,98.0
1965,Stanislaus,Waterford,kindergarten,98.5
1966,Stanislaus,Westley,childcare,95.0
1967,Stanislaus,Westley,kindergarten,95.0
1968,Sutter,East Nicolaus,7th grade,24.0
1969,Sutter,East Nicolaus,kindergarten,72.5
1970,Sutter,Live Oak,7th grade,65.0
1971,Sutter,Live Oak,childcare,96.5
1972,Sutter,Live Oak,kindergarten,82.66666666666667
1973,Sutter,Meridian,7th grade,49.5
1974,Sutter,Meridian,kindergarten,16.0
1975,Sutter,Pleasant Grove,7th grade,95.0
1976,Sutter,Pleasant Grove,kindergarten,95.0
1977,Sutter,Simi Valley,7th grade,69.0
1978,Sutter,Simi Valley,kindergarten,64.0
1979,Sutter,Sutter,7th grade,95.0
1980,Sutter,Sutter,childcare,95.0
1981,Sutter,Sutter,kindergarten,98.0
1982,Sutter,Yuba City,7th grade,94.58333333333333
1983,Sutter,Yuba City,childcare,93.14814814814815
1984,Sutter,Yuba City,kindergarten,97.1875
1985,Tehama,Corning,7th grade,96.33333333333333
1986,Tehama,Corning,childcare,93.2
1987,Tehama,Corning,kindergarten,96.5
1988,Tehama,Cottonwood,7th grade,96.0
1989,Tehama,Cottonwood,childcare,96.0
1990,Tehama,Cottonwood,kindergarten,97.0
1991,Tehama,Gerber,7th grade,95.0
1992,Tehama,Gerber,kindergarten,98.0
1993,Tehama,Los Molinos,7th grade,95.0
1994,Tehama,Los Molinos,kindergarten,96.5
1995,Tehama,Orland,childcare,88.0
1996,Tehama,Red Bluff,7th grade,97.33333333333333
1997,Tehama,Red Bluff,childcare,95.0909090909091
1998,Tehama,Red Bluff,kindergarten,96.5
1999,Tehama,Tehama,childcare,95.0
2000,Trinity,Douglas City,7th grade,86.0
2001,Trinity,Hayfork,7th grade,95.0
2002,Trinity,Hayfork,kindergarten,92.0
2003,Trinity,Weaverville,7th grade,89.0
2004,Trinity,Weaverville,childcare,95.0
2005,Trinity,Weaverville,kindergarten,95.0
2006,Tulare,Alpaugh,7th grade,80.0
2007,Tulare,Alpaugh,childcare,95.0
2008,Tulare,Alpaugh,kindergarten,81.0
2009,Tulare,Cutler,childcare,98.0
2010,Tulare,Cutler,kindergarten,98.0
2011,Tulare,Delano,7th grade,95.0
2012,Tulare,Delano,kindergarten,95.0
2013,Tulare,Dinuba,7th grade,98.5
2014,Tulare,Dinuba,childcare,98.0
2015,Tulare,Dinuba,kindergarten,98.0
2016,Tulare,Earlimart,7th grade,99.0
2017,Tulare,Earlimart,childcare,98.0
2018,Tulare,Earlimart,kindergarten,99.0
2019,Tulare,Exeter,7th grade,99.0
2020,Tulare,Exeter,childcare,95.0
2021,Tulare,Exeter,kindergarten,97.0
2022,Tulare,Farmersville,7th grade,99.0
2023,Tulare,Farmersville,childcare,95.0
2024,Tulare,Farmersville,kindergarten,99.0
2025,Tulare,Ivanhoe,7th grade,95.0
2026,Tulare,Ivanhoe,childcare,95.0
2027,Tulare,Ivanhoe,kindergarten,98.0
2028,Tulare,Kingsburg,7th grade,95.0
2029,Tulare,Kingsburg,kindergarten,98.0
2030,Tulare,Lemon Cove,7th grade,95.0
2031,Tulare,Lemon Cove,kindergarten,95.0
2032,Tulare,Lindsay,7th grade,96.5
2033,Tulare,Lindsay,childcare,95.75
2034,Tulare,Lindsay,kindergarten,96.16666666666667
2035,Tulare,Orosi,7th grade,99.0
2036,Tulare,Orosi,childcare,98.0
2037,Tulare,Orosi,kindergarten,98.5
2038,Tulare,Pixley,7th grade,99.0
2039,Tulare,Pixley,childcare,95.0
2040,Tulare,Pixley,kindergarten,99.0
2041,Tulare,Porterville,7th grade,97.3
2042,Tulare,Porterville,childcare,95.83333333333333
2043,Tulare,Porterville,kindergarten,97.63157894736842
2044,Tulare,Richgrove,7th grade,98.0
2045,Tulare,Richgrove,childcare,98.0
2046,Tulare,Richgrove,kindergarten,98.0
2047,Tulare,Springville,7th grade,95.0
2048,Tulare,Strathmore,7th grade,96.5
2049,Tulare,Strathmore,childcare,95.0
2050,Tulare,Strathmore,kindergarten,96.5
2051,Tulare,Terra Bella,7th grade,98.0
2052,Tulare,Terra Bella,kindergarten,99.0
2053,Tulare,Tipton,7th grade,93.0
2054,Tulare,Tipton,childcare,95.0
2055,Tulare,Tipton,kindergarten,98.0
2056,Tulare,Traver,7th grade,95.0
2057,Tulare,Traver,kindergarten,95.0
2058,Tulare,Tulare,7th grade,97.41666666666667
2059,Tulare,Tulare,childcare,96.6
2060,Tulare,Tulare,kindergarten,97.72222222222223
2061,Tulare,Tule Reservation,childcare,95.0
2062,Tulare,Visalia,7th grade,92.4
2063,Tulare,Visalia,childcare,95.6923076923077
2064,Tulare,Visalia,kindergarten,95.87096774193549
2065,Tulare,Woodlake,7th grade,99.0
2066,Tulare,Woodlake,childcare,96.0
2067,Tulare,Woodlake,kindergarten,99.0
2068,Tulare,Woodville,childcare,98.0
2069,Tuolumne,Columbia,7th grade,98.0
2070,Tuolumne,Columbia,kindergarten,97.0
2071,Tuolumne,Groveland,7th grade,95.0
2072,Tuolumne,Groveland,kindergarten,95.0
2073,Tuolumne,Jamestown,7th grade,95.0
2074,Tuolumne,Jamestown,childcare,59.0
2075,Tuolumne,Jamestown,kindergarten,72.0
2076,Tuolumne,Sonora,7th grade,78.66666666666667
2077,Tuolumne,Sonora,childcare,94.25
2078,Tuolumne,Sonora,kindergarten,91.6
2079,Tuolumne,Soulsbyville,7th grade,98.0
2080,Tuolumne,Soulsbyville,kindergarten,93.0
2081,Tuolumne,Tuolumne City,7th grade,95.0
2082,Tuolumne,Tuolumne City,childcare,86.0
2083,Tuolumne,Tuolumne City,kindergarten,95.0
2084,Tuolumne,Twain Harte,7th grade,95.0
2085,Tuolumne,Twain Harte,kindergarten,95.0
2086,Ventura,Camarillo,7th grade,96.08333333333333
2087,Ventura,Camarillo,childcare,94.77777777777777
2088,Ventura,Camarillo,kindergarten,94.875
2089,Ventura,Fillmore,7th grade,99.0
2090,Ventura,Fillmore,childcare,95.125
2091,Ventura,Fillmore,kindergarten,98.33333333333333
2092,Ventura,Moorpark,7th grade,97.66666666666667
2093,Ventura,Moorpark,childcare,96.66666666666667
2094,Ventura,Moorpark,kindergarten,97.83333333333333
2095,Ventura,Oak Park,7th grade,99.0
2096,Ventura,Oak Park,childcare,95.0
2097,Ventura,Oak Park,kindergarten,95.66666666666667
2098,Ventura,Oak View,7th grade,95.0
2099,Ventura,Oak View,childcare,95.0
2100,Ventura,Oak View,kindergarten,95.0
2101,Ventura,Ojai,7th grade,82.0
2102,Ventura,Ojai,childcare,84.14285714285714
2103,Ventura,Ojai,kindergarten,90.16666666666667
2104,Ventura,Oxnard,7th grade,98.375
2105,Ventura,Oxnard,childcare,96.15384615384616
2106,Ventura,Oxnard,kindergarten,98.19444444444444
2107,Ventura,Piru,kindergarten,98.0
2108,Ventura,Port Hueneme,childcare,95.5
2109,Ventura,Port Hueneme,kindergarten,98.0
2110,Ventura,San Buenaventura (Ventura),7th grade,94.33333333333333
2111,Ventura,San Buenaventura (Ventura),childcare,95.55882352941177
2112,Ventura,San Buenaventura (Ventura),kindergarten,94.23809523809524
2113,Ventura,Santa Paula,7th grade,97.33333333333333
2114,Ventura,Santa Paula,childcare,93.14285714285714
2115,Ventura,Santa Paula,kindergarten,97.125
2116,Ventura,Simi Valley,7th grade,80.85714285714286
2117,Ventura,Simi Valley,childcare,96.95
2118,Ventura,Simi Valley,kindergarten,96.04545454545455
2119,Ventura,Somis,7th grade,98.0
2120,Ventura,Somis,childcare,96.0
2121,Ventura,Somis,kindergarten,93.5
2122,Ventura,Thousand Oaks,7th grade,92.55555555555556
2123,Ventura,Thousand Oaks,childcare,94.71428571428571
2124,Ventura,Thousand Oaks,kindergarten,94.84210526315789
2125,Ventura,Westlake Village,7th grade,48.0
2126,Ventura,Westlake Village,childcare,97.125
2127,Ventura,Westlake Village,kindergarten,96.33333333333333
2128,Yolo,Davis,7th grade,98.2
2129,Yolo,Davis,childcare,94.70833333333333
2130,Yolo,Davis,kindergarten,95.3
2131,Yolo,Dixon,childcare,95.0
2132,Yolo,Esparto,7th grade,97.0
2133,Yolo,Esparto,childcare,95.0
2134,Yolo,Esparto,kindergarten,98.0
2135,Yolo,Knights Landing,kindergarten,95.0
2136,Yolo,Madison,childcare,98.0
2137,Yolo,West Sacramento,7th grade,97.71428571428571
2138,Yolo,West Sacramento,childcare,95.83333333333333
2139,Yolo,West Sacramento,kindergarten,95.9090909090909
2140,Yolo,Winters,7th grade,99.0
2141,Yolo,Winters,childcare,96.5
2142,Yolo,Winters,kindergarten,98.0
2143,Yolo,Woodland,7th grade,96.66666666666667
2144,Yolo,Woodland,childcare,95.89473684210526
2145,Yolo,Woodland,kindergarten,97.72727272727273
2146,Yuba,Beale AFB,childcare,98.0
2147,Yuba,Beale AFB,kindergarten,96.5
2148,Yuba,Browns Valley,kindergarten,95.0
2149,Yuba,Challenge,kindergarten,95.0
2150,Yuba,Marysville,7th grade,95.5
2151,Yuba,Marysville,childcare,95.0
2152,Yuba,Marysville,kindergarten,93.28571428571429
2153,Yuba,Olivehurst,7th grade,99.0
2154,Yuba,Olivehurst,childcare,96.5
2155,Yuba,Olivehurst,kindergarten,97.4
2156,Yuba,Plumas Lake,7th grade,99.0
2157,Yuba,Plumas Lake,childcare,98.0
2158,Yuba,Plumas Lake,kindergarten,97.0
2159,Yuba,Wheatland,7th grade,99.0
2160,Yuba,Wheatland,childcare,96.0
2161,Yuba,Wheatland,kindergarten,98.0
