,county,city,vac_info_type,n
620,Los Angeles,La Habra,KindergartenData,225
621,Los Angeles,La Habra Heights,ChildCareData,104
622,Los Angeles,La Mirada,7thGradeData,686
623,Los Angeles,La Mirada,ChildCareData,253
624,Los Angeles,La Mirada,KindergartenData,562
625,Los Angeles,La Puente,7thGradeData,609
626,Los Angeles,La Puente,ChildCareData,1485
627,Los Angeles,La Puente,KindergartenData,1406
628,Los Angeles,La Verne,ChildCareData,178
629,Los Angeles,La Verne,KindergartenData,354
630,Los Angeles,Lake Hughes,KindergartenData,32
631,Los Angeles,Lakewood,7thGradeData,871
632,Los Angeles,Lakewood,ChildCareData,389
633,Los Angeles,Lakewood,KindergartenData,1115
634,Los Angeles,Lancaster,7thGradeData,2743
635,Los Angeles,Lancaster,ChildCareData,1623
636,Los Angeles,Lancaster,KindergartenData,2850
637,Los Angeles,Lawndale,7thGradeData,652
638,Los Angeles,Lawndale,ChildCareData,495
639,Los Angeles,Lawndale,KindergartenData,535
640,Los Angeles,Lennox,ChildCareData,690
641,Los Angeles,Lennox,KindergartenData,694
642,Los Angeles,Littlerock,7thGradeData,150
643,Los Angeles,Littlerock,ChildCareData,79
644,Los Angeles,Littlerock,KindergartenData,101
645,Los Angeles,Lomita,7thGradeData,522
646,Los Angeles,Lomita,ChildCareData,566
647,Los Angeles,Lomita,KindergartenData,247
648,Los Angeles,Long Beach,7thGradeData,4826
649,Los Angeles,Long Beach,ChildCareData,5844
650,Los Angeles,Long Beach,KindergartenData,6081
651,Los Angeles,Los Angeles,7thGradeData,40653
652,Los Angeles,Los Angeles,ChildCareData,40348
653,Los Angeles,Los Angeles,KindergartenData,52802
654,Los Angeles,Lynwood,7thGradeData,1092
655,Los Angeles,Lynwood,ChildCareData,963
656,Los Angeles,Lynwood,KindergartenData,1154
657,Los Angeles,Malibu,ChildCareData,100
658,Los Angeles,Malibu,KindergartenData,123
659,Los Angeles,Manhattan Beach,7thGradeData,533
660,Los Angeles,Manhattan Beach,ChildCareData,1528
661,Los Angeles,Manhattan Beach,KindergartenData,552
662,Los Angeles,Marina del Rey,ChildCareData,55
663,Los Angeles,Maywood,7thGradeData,22
664,Los Angeles,Maywood,ChildCareData,328
665,Los Angeles,Maywood,KindergartenData,622
666,Los Angeles,Mission Hills,ChildCareData,62
667,Los Angeles,Mission Hills,KindergartenData,156
668,Los Angeles,Monrovia,7thGradeData,397
669,Los Angeles,Monrovia,ChildCareData,711
670,Los Angeles,Monrovia,KindergartenData,417
671,Los Angeles,Montebello,7thGradeData,1080
672,Los Angeles,Montebello,ChildCareData,381
673,Los Angeles,Montebello,KindergartenData,839
674,Los Angeles,Monterey Park,7thGradeData,749
675,Los Angeles,Monterey Park,ChildCareData,599
676,Los Angeles,Monterey Park,KindergartenData,689
677,Los Angeles,Norwalk,7thGradeData,807
678,Los Angeles,Norwalk,ChildCareData,1121
679,Los Angeles,Norwalk,KindergartenData,1293
680,Los Angeles,Palmdale,7thGradeData,2612
681,Los Angeles,Palmdale,ChildCareData,1380
682,Los Angeles,Palmdale,KindergartenData,3488
683,Los Angeles,Palos Verdes Estates,7thGradeData,274
684,Los Angeles,Palos Verdes Estates,ChildCareData,327
685,Los Angeles,Palos Verdes Estates,KindergartenData,161
686,Los Angeles,Paramount,7thGradeData,297
687,Los Angeles,Paramount,ChildCareData,545
688,Los Angeles,Paramount,KindergartenData,864
689,Los Angeles,Pasadena,7thGradeData,1644
690,Los Angeles,Pasadena,ChildCareData,2926
691,Los Angeles,Pasadena,KindergartenData,1607
692,Los Angeles,Pearblossom,7thGradeData,36
693,Los Angeles,Pearblossom,KindergartenData,49
694,Los Angeles,Pico Rivera,7thGradeData,725
695,Los Angeles,Pico Rivera,ChildCareData,734
696,Los Angeles,Pico Rivera,KindergartenData,863
697,Los Angeles,Pomona,7thGradeData,1558
698,Los Angeles,Pomona,ChildCareData,1557
699,Los Angeles,Pomona,KindergartenData,1768
700,Los Angeles,Quartz Hill,7thGradeData,207
701,Los Angeles,Quartz Hill,ChildCareData,55
702,Los Angeles,Quartz Hill,KindergartenData,135
703,Los Angeles,Rancho Dominguez,7thGradeData,25
704,Los Angeles,Rancho Dominguez,KindergartenData,19
705,Los Angeles,Rancho Palos Verdes,7thGradeData,1212
706,Los Angeles,Rancho Palos Verdes,ChildCareData,481
707,Los Angeles,Rancho Palos Verdes,KindergartenData,567
708,Los Angeles,Redlands,7thGradeData,90
709,Los Angeles,Redlands,KindergartenData,116
710,Los Angeles,Redondo Beach,7thGradeData,780
711,Los Angeles,Redondo Beach,ChildCareData,1198
712,Los Angeles,Redondo Beach,KindergartenData,890
713,Los Angeles,Rolling Hills Estates,7thGradeData,46
714,Los Angeles,Rolling Hills Estates,ChildCareData,453
715,Los Angeles,Rolling Hills Estates,KindergartenData,236
716,Los Angeles,Rosemead,7thGradeData,891
717,Los Angeles,Rosemead,ChildCareData,991
718,Los Angeles,Rosemead,KindergartenData,580
719,Los Angeles,Rowland Heights,7thGradeData,368
720,Los Angeles,Rowland Heights,ChildCareData,498
721,Los Angeles,Rowland Heights,KindergartenData,458
722,Los Angeles,San Dimas,7thGradeData,754
723,Los Angeles,San Dimas,ChildCareData,461
724,Los Angeles,San Dimas,KindergartenData,389
725,Los Angeles,San Fernando,7thGradeData,639
726,Los Angeles,San Fernando,ChildCareData,585
727,Los Angeles,San Fernando,KindergartenData,899
728,Los Angeles,San Gabriel,7thGradeData,571
729,Los Angeles,San Gabriel,ChildCareData,770
730,Los Angeles,San Gabriel,KindergartenData,568
731,Los Angeles,San Marino,7thGradeData,292
732,Los Angeles,San Marino,ChildCareData,145
733,Los Angeles,San Marino,KindergartenData,201
734,Los Angeles,Santa Clarita,7thGradeData,3000
735,Los Angeles,Santa Clarita,ChildCareData,2776
736,Los Angeles,Santa Clarita,KindergartenData,2956
737,Los Angeles,Santa Fe Springs,7thGradeData,307
738,Los Angeles,Santa Fe Springs,ChildCareData,364
739,Los Angeles,Santa Fe Springs,KindergartenData,267
740,Los Angeles,Santa Monica,7thGradeData,922
741,Los Angeles,Santa Monica,ChildCareData,1850
742,Los Angeles,Santa Monica,KindergartenData,942
743,Los Angeles,Sierra Madre,7thGradeData,188
744,Los Angeles,Sierra Madre,ChildCareData,238
745,Los Angeles,Sierra Madre,KindergartenData,148
746,Los Angeles,Signal Hill,7thGradeData,278
747,Los Angeles,Signal Hill,ChildCareData,214
748,Los Angeles,Signal Hill,KindergartenData,210
749,Los Angeles,Simi Valley,7thGradeData,215
750,Los Angeles,Simi Valley,KindergartenData,91
751,Los Angeles,South El Monte,7thGradeData,120
752,Los Angeles,South El Monte,ChildCareData,115
753,Los Angeles,South El Monte,KindergartenData,119
754,Los Angeles,South Gate,7thGradeData,1292
755,Los Angeles,South Gate,ChildCareData,610
756,Los Angeles,South Gate,KindergartenData,2029
757,Los Angeles,South Pasadena,7thGradeData,407
758,Los Angeles,South Pasadena,ChildCareData,367
759,Los Angeles,South Pasadena,KindergartenData,381
760,Los Angeles,South San Gabriel,KindergartenData,75
761,Los Angeles,South Whittier,ChildCareData,150
762,Los Angeles,Stevenson Ranch,7thGradeData,480
763,Los Angeles,Stevenson Ranch,ChildCareData,152
764,Los Angeles,Stevenson Ranch,KindergartenData,238
765,Los Angeles,Sunnyvale,7thGradeData,93
766,Los Angeles,Temple City,ChildCareData,247
767,Los Angeles,Temple City,KindergartenData,280
768,Los Angeles,Topanga,ChildCareData,20
769,Los Angeles,Topanga,KindergartenData,68
770,Los Angeles,Torrance,7thGradeData,1961
771,Los Angeles,Torrance,ChildCareData,2109
772,Los Angeles,Torrance,KindergartenData,2455
773,Los Angeles,Valinda,7thGradeData,206
774,Los Angeles,Valinda,ChildCareData,71
775,Los Angeles,Valinda,KindergartenData,195
776,Los Angeles,Walnut,7thGradeData,912
777,Los Angeles,Walnut,ChildCareData,712
778,Los Angeles,Walnut,KindergartenData,670
779,Los Angeles,Walnut Park,7thGradeData,388
780,Los Angeles,Walnut Park,ChildCareData,57
781,Los Angeles,Walnut Park,KindergartenData,79
782,Los Angeles,West Covina,7thGradeData,1654
783,Los Angeles,West Covina,ChildCareData,838
784,Los Angeles,West Covina,KindergartenData,1466
785,Los Angeles,West Hollywood,ChildCareData,60
786,Los Angeles,West Hollywood,KindergartenData,149
787,Los Angeles,West Whittier-Los Nietos,7thGradeData,152
788,Los Angeles,Westlake Village,7thGradeData,137
789,Los Angeles,Westlake Village,ChildCareData,184
790,Los Angeles,Westlake Village,KindergartenData,80
791,Los Angeles,Whittier,7thGradeData,2421
792,Los Angeles,Whittier,ChildCareData,1391
793,Los Angeles,Whittier,KindergartenData,2484
794,Madera,Ahwahnee,7thGradeData,28
795,Madera,Ahwahnee,KindergartenData,35
796,Madera,Chowchilla,7thGradeData,273
797,Madera,Chowchilla,ChildCareData,188
798,Madera,Chowchilla,KindergartenData,298
799,Madera,Coarsegold,7thGradeData,106
800,Madera,Coarsegold,ChildCareData,22
801,Madera,Coarsegold,KindergartenData,112
802,Madera,Madera,7thGradeData,1783
803,Madera,Madera,ChildCareData,1123
804,Madera,Madera,KindergartenData,2096
805,Madera,North Fork,7thGradeData,25
806,Madera,North Fork,KindergartenData,29
807,Madera,O'Neals,7thGradeData,19
808,Madera,O'Neals,KindergartenData,21
809,Madera,Oakhurst,7thGradeData,84
810,Madera,Oakhurst,ChildCareData,98
811,Madera,Oakhurst,KindergartenData,95
812,Marin,Belvedere,ChildCareData,54
813,Marin,Bolinas,ChildCareData,17
814,Marin,Corte Madera,7thGradeData,104
815,Marin,Corte Madera,ChildCareData,479
816,Marin,Corte Madera,KindergartenData,257
817,Marin,Fairfax,7thGradeData,266
818,Marin,Fairfax,ChildCareData,100
819,Marin,Fairfax,KindergartenData,37
820,Marin,Inverness,KindergartenData,19
821,Marin,Kentfield,7thGradeData,147
822,Marin,Kentfield,ChildCareData,99
823,Marin,Kentfield,KindergartenData,162
824,Marin,Larkspur,7thGradeData,231
825,Marin,Larkspur,ChildCareData,109
826,Marin,Larkspur,KindergartenData,54
827,Marin,Marin City,ChildCareData,25
828,Marin,Mill Valley,7thGradeData,419
829,Marin,Mill Valley,ChildCareData,588
830,Marin,Mill Valley,KindergartenData,316
831,Marin,Novato,7thGradeData,651
832,Marin,Novato,ChildCareData,883
833,Marin,Novato,KindergartenData,638
834,Marin,Point Reyes Station,ChildCareData,24
835,Marin,Ross,7thGradeData,38
836,Marin,Ross,ChildCareData,53
837,Marin,Ross,KindergartenData,25
838,Marin,San Anselmo,7thGradeData,111
839,Marin,San Anselmo,ChildCareData,329
840,Marin,San Anselmo,KindergartenData,211
841,Marin,San Geronimo,7thGradeData,30
842,Marin,San Rafael,7thGradeData,772
843,Marin,San Rafael,ChildCareData,1355
844,Marin,San Rafael,KindergartenData,900
845,Marin,Sausalito,7thGradeData,42
846,Marin,Sausalito,ChildCareData,123
847,Marin,Sausalito,KindergartenData,95
848,Marin,Tiburon,7thGradeData,235
849,Marin,Tiburon,ChildCareData,260
850,Marin,Tiburon,KindergartenData,154
851,Marin,Tomales,7thGradeData,24
852,Marin,Tomales,KindergartenData,19
853,Mariposa,Mariposa,ChildCareData,28
854,Mendocino,Boonville,7thGradeData,28
855,Mendocino,Boonville,ChildCareData,32
856,Mendocino,Boonville,KindergartenData,36
857,Mendocino,Covelo,7thGradeData,38
858,Mendocino,Covelo,ChildCareData,43
859,Mendocino,Covelo,KindergartenData,33
860,Mendocino,Fort Bragg,7thGradeData,120
861,Mendocino,Fort Bragg,ChildCareData,92
862,Mendocino,Fort Bragg,KindergartenData,86
863,Mendocino,Laytonville,7thGradeData,27
864,Mendocino,Laytonville,KindergartenData,27
865,Mendocino,Mendocino,7thGradeData,25
866,Mendocino,Mendocino,ChildCareData,21
867,Mendocino,Mendocino,KindergartenData,25
868,Mendocino,Point Arena,7thGradeData,30
869,Mendocino,Point Arena,ChildCareData,30
870,Mendocino,Point Arena,KindergartenData,20
871,Mendocino,Potter Valley,7thGradeData,30
872,Mendocino,Potter Valley,ChildCareData,50
873,Mendocino,Potter Valley,KindergartenData,19
874,Mendocino,Redwood Valley,7thGradeData,107
875,Mendocino,Ukiah,7thGradeData,389
876,Mendocino,Ukiah,ChildCareData,477
877,Mendocino,Ukiah,KindergartenData,623
878,Mendocino,Willits,7thGradeData,117
879,Mendocino,Willits,ChildCareData,133
880,Mendocino,Willits,KindergartenData,162
881,Merced,Atwater,7thGradeData,518
882,Merced,Atwater,ChildCareData,284
883,Merced,Atwater,KindergartenData,629
884,Merced,Ballico,7thGradeData,40
885,Merced,Cressey,KindergartenData,40
886,Merced,Delhi,7thGradeData,194
887,Merced,Delhi,ChildCareData,42
888,Merced,Delhi,KindergartenData,222
889,Merced,Dos Palos,7thGradeData,167
890,Merced,Dos Palos,ChildCareData,116
891,Merced,Dos Palos,KindergartenData,216
892,Merced,El Nido,KindergartenData,22
893,Merced,Gustine,7thGradeData,119
894,Merced,Gustine,ChildCareData,20
895,Merced,Gustine,KindergartenData,102
896,Merced,Hilmar-Irwin,7thGradeData,187
897,Merced,Hilmar-Irwin,ChildCareData,87
898,Merced,Hilmar-Irwin,KindergartenData,245
899,Merced,Le Grand,7thGradeData,45
900,Merced,Le Grand,KindergartenData,53
901,Merced,Livingston,7thGradeData,278
902,Merced,Livingston,ChildCareData,159
903,Merced,Livingston,KindergartenData,328
904,Merced,Los Banos,7thGradeData,800
905,Merced,Los Banos,ChildCareData,288
906,Merced,Los Banos,KindergartenData,937
907,Merced,Merced,7thGradeData,1570
908,Merced,Merced,ChildCareData,1274
909,Merced,Merced,KindergartenData,1881
910,Merced,Planada,7thGradeData,74
911,Merced,Planada,ChildCareData,77
912,Merced,Planada,KindergartenData,115
913,Merced,Santa Nella,KindergartenData,264
914,Merced,Stevinson,KindergartenData,37
915,Merced,Winton,7thGradeData,221
916,Merced,Winton,ChildCareData,124
917,Merced,Winton,KindergartenData,282
918,Modoc,Alturas,7thGradeData,72
919,Modoc,Alturas,ChildCareData,20
920,Modoc,Alturas,KindergartenData,40
921,Modoc,Tulelake,7thGradeData,33
922,Modoc,Tulelake,ChildCareData,21
923,Modoc,Tulelake,KindergartenData,49
924,Mono,Mammoth Lakes,7thGradeData,88
925,Mono,Mammoth Lakes,ChildCareData,74
926,Mono,Mammoth Lakes,KindergartenData,95
927,Monterey,Carmel Valley Village,7thGradeData,229
928,Monterey,Carmel Valley Village,ChildCareData,168
929,Monterey,Carmel Valley Village,KindergartenData,155
930,Monterey,Castroville,7thGradeData,335
931,Monterey,Castroville,ChildCareData,178
932,Monterey,Castroville,KindergartenData,208
933,Monterey,Chualar,7thGradeData,43
934,Monterey,Chualar,ChildCareData,22
935,Monterey,Chualar,KindergartenData,38
936,Monterey,Del Rey Oaks,ChildCareData,19
937,Monterey,Gonzales,7thGradeData,183
938,Monterey,Gonzales,ChildCareData,99
939,Monterey,Gonzales,KindergartenData,190
940,Monterey,Greenfield,7thGradeData,346
941,Monterey,Greenfield,ChildCareData,243
942,Monterey,Greenfield,KindergartenData,390
943,Monterey,King City,7thGradeData,261
944,Monterey,King City,ChildCareData,231
945,Monterey,King City,KindergartenData,362
946,Monterey,Lockwood,KindergartenData,19
947,Monterey,Marina,7thGradeData,198
948,Monterey,Marina,ChildCareData,159
949,Monterey,Marina,KindergartenData,272
950,Monterey,Monterey,7thGradeData,262
951,Monterey,Monterey,ChildCareData,396
952,Monterey,Monterey,KindergartenData,335
953,Monterey,Pacific Grove,7thGradeData,213
954,Monterey,Pacific Grove,ChildCareData,65
955,Monterey,Pacific Grove,KindergartenData,250
956,Monterey,Salinas,7thGradeData,650
957,Monterey,Salinas,ChildCareData,2383
958,Monterey,Salinas,KindergartenData,3483
959,Monterey,Seaside,7thGradeData,293
960,Monterey,Seaside,ChildCareData,477
961,Monterey,Seaside,KindergartenData,581
962,Monterey,Soledad,7thGradeData,393
963,Monterey,Soledad,ChildCareData,222
964,Monterey,Soledad,KindergartenData,422
965,Monterey,Spreckels,ChildCareData,21
966,Monterey,Spreckels,KindergartenData,114
967,Monterey,Watsonville,ChildCareData,49
968,Napa,American Canyon,7thGradeData,346
969,Napa,American Canyon,ChildCareData,169
970,Napa,American Canyon,KindergartenData,269
971,Napa,Calistoga,7thGradeData,51
972,Napa,Calistoga,ChildCareData,72
973,Napa,Calistoga,KindergartenData,85
974,Napa,Napa,7thGradeData,1130
975,Napa,Napa,ChildCareData,1236
976,Napa,Napa,KindergartenData,1031
977,Napa,Rutherford,ChildCareData,52
978,Napa,St. Helena,7thGradeData,102
979,Napa,St. Helena,ChildCareData,94
980,Napa,St. Helena,KindergartenData,96
981,Napa,Yountville,ChildCareData,30
982,Napa,Yountville,KindergartenData,22
983,Nevada,Auburn,7thGradeData,26
984,Nevada,Auburn,KindergartenData,21
985,Nevada,Grass Valley,7thGradeData,375
986,Nevada,Grass Valley,ChildCareData,386
987,Nevada,Grass Valley,KindergartenData,463
988,Nevada,Nevada City,7thGradeData,179
989,Nevada,Nevada City,ChildCareData,178
990,Nevada,Nevada City,KindergartenData,196
991,Nevada,Penn Valley,7thGradeData,46
992,Nevada,Penn Valley,KindergartenData,62
993,Nevada,Truckee,ChildCareData,192
994,Orange,Aliso Viejo,7thGradeData,699
995,Orange,Aliso Viejo,ChildCareData,533
996,Orange,Aliso Viejo,KindergartenData,614
997,Orange,Anaheim,7thGradeData,4443
998,Orange,Anaheim,ChildCareData,4288
999,Orange,Anaheim,KindergartenData,5214
1000,Orange,Brea,7thGradeData,500
1001,Orange,Brea,ChildCareData,496
1002,Orange,Brea,KindergartenData,637
1003,Orange,Buena Park,7thGradeData,521
1004,Orange,Buena Park,ChildCareData,795
1005,Orange,Buena Park,KindergartenData,1164
1006,Orange,Costa Mesa,7thGradeData,1082
1007,Orange,Costa Mesa,ChildCareData,1858
1008,Orange,Costa Mesa,KindergartenData,1289
1009,Orange,Coto de Caza,KindergartenData,62
1010,Orange,Cypress,7thGradeData,911
1011,Orange,Cypress,ChildCareData,832
1012,Orange,Cypress,KindergartenData,607
1013,Orange,Dana Point,7thGradeData,85
1014,Orange,Dana Point,ChildCareData,490
1015,Orange,Dana Point,KindergartenData,206
1016,Orange,Fountain Valley,7thGradeData,787
1017,Orange,Fountain Valley,ChildCareData,1026
1018,Orange,Fountain Valley,KindergartenData,675
1019,Orange,Fullerton,7thGradeData,1583
1020,Orange,Fullerton,ChildCareData,2110
1021,Orange,Fullerton,KindergartenData,1698
1022,Orange,Garden Grove,7thGradeData,2685
1023,Orange,Garden Grove,ChildCareData,1984
1024,Orange,Garden Grove,KindergartenData,2763
1025,Orange,Huntington Beach,7thGradeData,2419
1026,Orange,Huntington Beach,ChildCareData,2785
1027,Orange,Huntington Beach,KindergartenData,2091
1028,Orange,Irvine,7thGradeData,2962
1029,Orange,Irvine,ChildCareData,4930
1030,Orange,Irvine,KindergartenData,2853
1031,Orange,La Habra,7thGradeData,571
1032,Orange,La Habra,ChildCareData,715
1033,Orange,La Habra,KindergartenData,573
1034,Orange,La Palma,7thGradeData,585
1035,Orange,La Palma,ChildCareData,263
1036,Orange,La Palma,KindergartenData,229
1037,Orange,Ladera Ranch,7thGradeData,516
1038,Orange,Ladera Ranch,ChildCareData,545
1039,Orange,Ladera Ranch,KindergartenData,387
1040,Orange,Laguna Beach,7thGradeData,263
1041,Orange,Laguna Beach,ChildCareData,434
1042,Orange,Laguna Beach,KindergartenData,169
1043,Orange,Laguna Hills,ChildCareData,258
1044,Orange,Laguna Hills,KindergartenData,241
1045,Orange,Laguna Niguel,7thGradeData,437
1046,Orange,Laguna Niguel,ChildCareData,998
1047,Orange,Laguna Niguel,KindergartenData,690
1048,Orange,Laguna Woods,ChildCareData,59
1049,Orange,Lake Forest,7thGradeData,610
1050,Orange,Lake Forest,ChildCareData,1287
1051,Orange,Lake Forest,KindergartenData,904
1052,Orange,Las Flores (Orange County),7thGradeData,312
1053,Orange,Los Alamitos,7thGradeData,837
1054,Orange,Los Alamitos,ChildCareData,515
1055,Orange,Los Alamitos,KindergartenData,567
1056,Orange,Midway City,ChildCareData,81
1057,Orange,Midway City,KindergartenData,290
1058,Orange,Mission Viejo,7thGradeData,1483
1059,Orange,Mission Viejo,ChildCareData,1757
1060,Orange,Mission Viejo,KindergartenData,1078
1061,Orange,Newport Beach,7thGradeData,1131
1062,Orange,Newport Beach,ChildCareData,1273
1063,Orange,Newport Beach,KindergartenData,685
1064,Orange,North Tustin,7thGradeData,45
1065,Orange,North Tustin,KindergartenData,57
1066,Orange,Orange,7thGradeData,1316
1067,Orange,Orange,ChildCareData,2033
1068,Orange,Orange,KindergartenData,1479
1069,Orange,Placentia,7thGradeData,1073
1070,Orange,Placentia,ChildCareData,497
1071,Orange,Placentia,KindergartenData,838
1072,Orange,Rancho Santa Margarita,7thGradeData,998
1073,Orange,Rancho Santa Margarita,ChildCareData,940
1074,Orange,Rancho Santa Margarita,KindergartenData,752
1075,Orange,Rossmoor,ChildCareData,25
1076,Orange,San Clemente,7thGradeData,755
1077,Orange,San Clemente,ChildCareData,879
1078,Orange,San Clemente,KindergartenData,640
1079,Orange,San Juan Capistrano,7thGradeData,889
1080,Orange,San Juan Capistrano,ChildCareData,636
1081,Orange,San Juan Capistrano,KindergartenData,620
1082,Orange,Santa Ana,7thGradeData,5051
1083,Orange,Santa Ana,ChildCareData,4927
1084,Orange,Santa Ana,KindergartenData,5836
1085,Orange,Seal Beach,ChildCareData,133
1086,Orange,Seal Beach,KindergartenData,160
1087,Orange,Silverado,ChildCareData,71
1088,Orange,Stanton,ChildCareData,249
1089,Orange,Stanton,KindergartenData,138
1090,Orange,Trabuco Canyon,ChildCareData,28
1091,Orange,Trabuco Canyon,KindergartenData,137
1092,Orange,Tustin,7thGradeData,1421
1093,Orange,Tustin,ChildCareData,1524
1094,Orange,Tustin,KindergartenData,1137
1095,Orange,Villa Park,7thGradeData,552
1096,Orange,Villa Park,KindergartenData,162
1097,Orange,Westminster,7thGradeData,1093
1098,Orange,Westminster,ChildCareData,1106
1099,Orange,Westminster,KindergartenData,783
1100,Orange,Yorba Linda,7thGradeData,1139
1101,Orange,Yorba Linda,ChildCareData,1624
1102,Orange,Yorba Linda,KindergartenData,1178
1103,Placer,Antelope,7thGradeData,341
1104,Placer,Antelope,KindergartenData,353
1105,Placer,Auburn,7thGradeData,283
1106,Placer,Auburn,ChildCareData,224
1107,Placer,Auburn,KindergartenData,300
1108,Placer,Colfax,7thGradeData,44
1109,Placer,Colfax,KindergartenData,48
1110,Placer,Foresthill,7thGradeData,38
1111,Placer,Foresthill,ChildCareData,19
1112,Placer,Foresthill,KindergartenData,46
1113,Placer,Granite Bay,7thGradeData,213
1114,Placer,Granite Bay,ChildCareData,242
1115,Placer,Granite Bay,KindergartenData,246
1116,Placer,Kings Beach,ChildCareData,47
1117,Placer,Kings Beach,KindergartenData,84
1118,Placer,Lincoln,7thGradeData,638
1119,Placer,Lincoln,ChildCareData,297
1120,Placer,Lincoln,KindergartenData,536
1121,Placer,Loomis,7thGradeData,265
1122,Placer,Loomis,ChildCareData,213
1123,Placer,Loomis,KindergartenData,269
1124,Placer,Meadow Vista,ChildCareData,71
1125,Placer,Meadow Vista,KindergartenData,91
1126,Placer,Newcastle,7thGradeData,91
1127,Placer,Newcastle,KindergartenData,129
1128,Placer,Penryn,7thGradeData,27
1129,Placer,Rocklin,7thGradeData,1236
1130,Placer,Rocklin,ChildCareData,984
1131,Placer,Rocklin,KindergartenData,994
1132,Placer,Roseville,7thGradeData,1956
1133,Placer,Roseville,ChildCareData,1571
1134,Placer,Roseville,KindergartenData,1978
1135,Placer,Sunnyside-Tahoe City,7thGradeData,99
1136,Placer,Sunnyside-Tahoe City,ChildCareData,116
1137,Placer,Sunnyside-Tahoe City,KindergartenData,64
1138,Placer,Truckee,7thGradeData,187
1139,Placer,Truckee,KindergartenData,210
1140,Placer,Weimar,7thGradeData,83
1141,Plumas,Chester,7thGradeData,26
1142,Plumas,Chester,KindergartenData,25
1143,Plumas,Greenville,KindergartenData,20
1144,Plumas,Portola,ChildCareData,50
1145,Plumas,Portola,KindergartenData,28
1146,Plumas,Quincy,7thGradeData,83
1147,Plumas,Quincy,ChildCareData,19
1148,Plumas,Quincy,KindergartenData,68
1149,Riverside,Aguanga,7thGradeData,38
1150,Riverside,Aguanga,KindergartenData,18
1151,Riverside,Anza,7thGradeData,56
1152,Riverside,Anza,KindergartenData,49
1153,Riverside,Banning,7thGradeData,311
1154,Riverside,Banning,ChildCareData,393
1155,Riverside,Banning,KindergartenData,383
1156,Riverside,Beaumont,7thGradeData,767
1157,Riverside,Beaumont,ChildCareData,191
1158,Riverside,Beaumont,KindergartenData,844
1159,Riverside,Bermuda Dunes,7thGradeData,35
1160,Riverside,Bermuda Dunes,ChildCareData,254
1161,Riverside,Bermuda Dunes,KindergartenData,183
1162,Riverside,Blythe,7thGradeData,232
1163,Riverside,Blythe,ChildCareData,254
1164,Riverside,Blythe,KindergartenData,255
1165,Riverside,Cabazon,ChildCareData,62
1166,Riverside,Cabazon,KindergartenData,52
1167,Riverside,Calimesa,ChildCareData,158
1168,Riverside,Canyon Lake,ChildCareData,71
1169,Riverside,Cathedral City,7thGradeData,832
1170,Riverside,Cathedral City,ChildCareData,242
1171,Riverside,Cathedral City,KindergartenData,509
1172,Riverside,Cherry Valley,ChildCareData,94
1173,Riverside,Coachella,7thGradeData,869
1174,Riverside,Coachella,ChildCareData,205
1175,Riverside,Coachella,KindergartenData,808
1176,Riverside,Corona,7thGradeData,2669
1177,Riverside,Corona,ChildCareData,1687
1178,Riverside,Corona,KindergartenData,2977
1179,Riverside,Desert Hot Springs,7thGradeData,575
1180,Riverside,Desert Hot Springs,ChildCareData,282
1181,Riverside,Desert Hot Springs,KindergartenData,577
1182,Riverside,Eastvale,7thGradeData,1144
1183,Riverside,Eastvale,ChildCareData,151
1184,Riverside,Eastvale,KindergartenData,804
1185,Riverside,Hemet,7thGradeData,1596
1186,Riverside,Hemet,ChildCareData,1009
1187,Riverside,Hemet,KindergartenData,1562
1188,Riverside,Idyllwild-Pine Cove,7thGradeData,39
1189,Riverside,Idyllwild-Pine Cove,KindergartenData,39
1190,Riverside,Indian Wells,KindergartenData,132
1191,Riverside,Indio,7thGradeData,1574
1192,Riverside,Indio,ChildCareData,463
1193,Riverside,Indio,KindergartenData,1761
1194,Riverside,Jurupa Valley,7thGradeData,1434
1195,Riverside,Jurupa Valley,ChildCareData,685
1196,Riverside,Jurupa Valley,KindergartenData,1553
1197,Riverside,La Quinta,7thGradeData,350
1198,Riverside,La Quinta,ChildCareData,284
1199,Riverside,La Quinta,KindergartenData,247
1200,Riverside,Lake Elsinore,7thGradeData,1178
1201,Riverside,Lake Elsinore,ChildCareData,500
1202,Riverside,Lake Elsinore,KindergartenData,1372
1203,Riverside,Lake Mathews,KindergartenData,1
1204,Riverside,Mecca,ChildCareData,109
1205,Riverside,Mecca,KindergartenData,281
1206,Riverside,Menifee,7thGradeData,1583
1207,Riverside,Menifee,ChildCareData,511
1208,Riverside,Menifee,KindergartenData,973
1209,Riverside,Moreno Valley,7thGradeData,3164
1210,Riverside,Moreno Valley,ChildCareData,1714
1211,Riverside,Moreno Valley,KindergartenData,3209
1212,Riverside,Murrieta,7thGradeData,2189
1213,Riverside,Murrieta,ChildCareData,1372
1214,Riverside,Murrieta,KindergartenData,1664
1215,Riverside,Norco,7thGradeData,353
1216,Riverside,Norco,ChildCareData,471
1217,Riverside,Norco,KindergartenData,392
1218,Riverside,North Shore,ChildCareData,27
1219,Riverside,Nuevo,7thGradeData,162
1220,Riverside,Nuevo,ChildCareData,153
1221,Riverside,Nuevo,KindergartenData,197
1222,Riverside,Palm Desert,7thGradeData,542
1223,Riverside,Palm Desert,ChildCareData,569
