,county,vac_info_type,pct
57,Marin,7thGradeData,95.61290322580645
58,Marin,ChildCareData,95.05102040816327
59,Marin,KindergartenData,93.83018867924528
60,Mariposa,7thGradeData,95.0
61,Mariposa,KindergartenData,89.66666666666667
62,Mendocino,7thGradeData,94.63636363636364
63,Mendocino,ChildCareData,92.83333333333333
64,Mendocino,KindergartenData,89.25
65,Merced,7thGradeData,96.85714285714286
66,Merced,ChildCareData,95.11764705882354
67,Merced,KindergartenData,96.34615384615384
68,Modoc,7thGradeData,96.5
69,Modoc,ChildCareData,95.0
70,Modoc,KindergartenData,96.5
71,Mono,7thGradeData,97.0
72,Mono,ChildCareData,95.0
73,Mono,KindergartenData,92.5
74,Monterey,7thGradeData,96.70967741935483
75,Monterey,ChildCareData,94.76470588235294
76,Monterey,KindergartenData,97.32
77,Napa,7thGradeData,91.25
78,Napa,ChildCareData,95.15384615384616
79,Napa,KindergartenData,95.29166666666667
80,Nevada,7thGradeData,87.6
81,Nevada,ChildCareData,90.65217391304348
82,Nevada,KindergartenData,79.46153846153847
83,Orange,7thGradeData,95.57065217391305
84,Orange,ChildCareData,95.46897546897547
85,Orange,KindergartenData,95.79959100204499
86,Placer,7thGradeData,92.51162790697674
87,Placer,ChildCareData,93.35
88,Placer,KindergartenData,92.3875
89,Plumas,7thGradeData,89.8
90,Plumas,ChildCareData,90.0
91,Plumas,KindergartenData,92.5
92,Riverside,7thGradeData,97.4047619047619
93,Riverside,ChildCareData,95.1981981981982
94,Riverside,KindergartenData,97.07006369426752
95,Sacramento,7thGradeData,94.86842105263158
96,Sacramento,ChildCareData,94.07932011331445
97,Sacramento,KindergartenData,94.64750957854406
98,San Benito,7thGradeData,96.55555555555556
99,San Benito,ChildCareData,89.35714285714286
100,San Benito,KindergartenData,97.25
101,San Bernardino,7thGradeData,95.55639097744361
102,San Bernardino,ChildCareData,95.36623376623376
103,San Bernardino,KindergartenData,96.38397790055248
104,San Diego,7thGradeData,93.86938775510204
105,San Diego,ChildCareData,94.86774628879893
106,San Diego,KindergartenData,95.07212475633528
107,San Francisco,7thGradeData,93.38356164383562
108,San Francisco,ChildCareData,95.02074688796681
109,San Francisco,KindergartenData,94.32478632478633
110,San Joaquin,7thGradeData,96.26153846153846
111,San Joaquin,ChildCareData,94.86813186813187
112,San Joaquin,KindergartenData,95.50295857988165
113,San Luis Obispo,7thGradeData,94.94736842105263
114,San Luis Obispo,ChildCareData,95.07042253521126
115,San Luis Obispo,KindergartenData,94.91111111111111
116,San Mateo,7thGradeData,95.98780487804878
117,San Mateo,ChildCareData,96.02868852459017
118,San Mateo,KindergartenData,96.04347826086956
119,Santa Barbara,7thGradeData,94.82352941176471
120,Santa Barbara,ChildCareData,95.33043478260869
121,Santa Barbara,KindergartenData,95.98666666666666
122,Santa Clara,7thGradeData,96.80891719745223
123,Santa Clara,ChildCareData,95.64143426294821
124,Santa Clara,KindergartenData,96.44011976047904
125,Santa Cruz,7thGradeData,93.03703703703704
126,Santa Cruz,ChildCareData,93.48051948051948
127,Santa Cruz,KindergartenData,93.06521739130434
128,Shasta,7thGradeData,92.3103448275862
129,Shasta,ChildCareData,94.38297872340425
130,Shasta,KindergartenData,90.42105263157895
131,Sierra,7thGradeData,95.0
132,Sierra,ChildCareData,84.0
133,Sierra,KindergartenData,95.0
134,Siskiyou,7thGradeData,89.22222222222223
135,Siskiyou,ChildCareData,93.0
136,Siskiyou,KindergartenData,90.18181818181819
137,Solano,7thGradeData,97.11764705882354
138,Solano,ChildCareData,93.61666666666666
139,Solano,KindergartenData,96.7910447761194
140,Sonoma,7thGradeData,91.1
141,Sonoma,ChildCareData,92.36363636363636
142,Sonoma,KindergartenData,92.23
143,Stanislaus,7thGradeData,95.51162790697674
144,Stanislaus,ChildCareData,95.28448275862068
145,Stanislaus,KindergartenData,95.81372549019608
146,Sutter,7thGradeData,84.28571428571429
147,Sutter,ChildCareData,95.6875
148,Sutter,KindergartenData,87.04
149,Tehama,7thGradeData,96.7
150,Tehama,ChildCareData,94.6875
151,Tehama,KindergartenData,95.42857142857143
152,Trinity,7thGradeData,95.0
153,Trinity,ChildCareData,92.0
154,Trinity,KindergartenData,95.0
155,Tulare,7thGradeData,94.81818181818181
156,Tulare,ChildCareData,96.11842105263158
157,Tulare,KindergartenData,96.71818181818182
158,Tuolumne,7thGradeData,90.77777777777777
159,Tuolumne,ChildCareData,90.2
160,Tuolumne,KindergartenData,87.41666666666667
161,Ventura,7thGradeData,92.68571428571428
162,Ventura,ChildCareData,95.3160621761658
163,Ventura,KindergartenData,95.06122448979592
164,Yolo,7thGradeData,95.6842105263158
165,Yolo,ChildCareData,96.01754385964912
166,Yolo,KindergartenData,93.68571428571428
167,Yuba,7thGradeData,94.375
168,Yuba,ChildCareData,95.0
169,Yuba,KindergartenData,92.29411764705883
