"013421976","ALAMEDA","PRIVATE","FREMONT","GENIUS KIDS - MOWRY CAMPUS","58.0","--*","≥98%","Y","ChildCareData"
"013422417","ALAMEDA","PRIVATE","PLEASANTON","GENIUS KIDS - PLEASANTON BERNAL","23.0","20","87","Y","ChildCareData"
"013422010","ALAMEDA","PUBLIC","PLEASANTON","GENIUS KIDS - PLEASANTON CAMPUS","90.0","--*","≥98%","Y","ChildCareData"
"013412010","ALAMEDA","PRIVATE","OAKLAND","GIGGLES","27.0","--*","≥95%","Y","ChildCareData"
"013420951","ALAMEDA","PRIVATE","BERKELEY","GLOBAL MONTESSORI INTERNATIONAL SCHOOL","59.0","3","5","Y","ChildCareData"
"013422436","ALAMEDA","PRIVATE","PLEASANTON","GLOBAL VILLAGE MONTESSORI","46.0","--*","≥95%","Y","ChildCareData"
"013422461","ALAMEDA","PRIVATE","BERKELEY","GOLDEN GATE KIDS","21.0","--*","≥95%","Y","ChildCareData"
"010210313","ALAMEDA","PRIVATE","OAKLAND","GRACE CHILDREN'S ACADEMY","24.0","--*","≥95%","Y","ChildCareData"
"010210354","ALAMEDA","PRIVATE","OAKLAND","GRAND LAKE MONTESSORI","148.0","--*","≥99%","Y","ChildCareData"
"013416443","ALAMEDA","PRIVATE","BERKELEY","GRIFFIN NURSERY SCHOOL","33.0","31","94","Y","ChildCareData"
"013415884","ALAMEDA","PRIVATE","OAKLAND","GROWING LIGHT MONTESSORI SCHOOL OF OAKLAND","72.0","--*","≥98%","Y","ChildCareData"
"010211854","ALAMEDA","PRIVATE","CASTRO VALLEY","GROWING YEARS PRESCHOOL","61.0","--*","≥98%","Y","ChildCareData"
"010213410","ALAMEDA","PRIVATE","PLEASANTON","HACIENDA CHILD DEVELOPMENT CENTER","57.0","--*","≥98%","Y","ChildCareData"
"010200263","ALAMEDA","PRIVATE","CASTRO VALLEY","HAPPINESS HILL PRESCHOOL AND DAY CARE","147.0","--*","≥99%","Y","ChildCareData"
"013420896","ALAMEDA","PRIVATE","ALAMEDA","HAPPY LITTLE WORLD","20.0","--*","≥95%","Y","ChildCareData"
"013416767","ALAMEDA","PRIVATE","FREMONT","HARVEST CHRISTIAN PRESCHOOL/DAYCARE","64.0","--*","≥98%","Y","ChildCareData"
"000122986","ALAMEDA","PUBLIC","PLEASANTON","HARVEST PARK PRESCHOOL CENTER","94.0","--*","≥98%","Y","ChildCareData"
"013419480","ALAMEDA","PRIVATE","FREMONT","HEARTS AND HANDS CHRISTIAN CHILDCARE & PRESCHOOL","82.0","--*","≥98%","Y","ChildCareData"
"013416236","ALAMEDA","PRIVATE","BERKELEY","HEARTS LEAP ICRI PRESCHOOL","75.0","--*","≥98%","Y","ChildCareData"
"013419427","ALAMEDA","PRIVATE","BERKELEY","HEARTS LEAP NORTH","36.0","34","94","Y","ChildCareData"
"010211775","ALAMEDA","PRIVATE","CASTRO VALLEY","HIS GROWING GROVE","110.0","--*","≥99%","Y","ChildCareData"
"013422406","ALAMEDA","PRIVATE","HAYWARD","HIS KIDS CHILDRENS CENTER","27.0","--*","≥95%","Y","ChildCareData"
"010200306","ALAMEDA","PRIVATE","LIVERMORE","HOLY CROSS LUTHERAN NURSERY SCHOOL","131.0","--*","≥99%","Y","ChildCareData"
"010215763","ALAMEDA","PRIVATE","FREMONT","HOLY SPIRIT PRESCHOOL","36.0","--*","≥95%","Y","ChildCareData"
"013420954","ALAMEDA","PUBLIC","HAYWARD","HUSD - FAIRVIEW STATE PRESCHOOL","41.0","--*","≥95%","Y","ChildCareData"
"013420955","ALAMEDA","PUBLIC","HAYWARD","HUSD - HARDER STATE PRESCHOOL","38.0","--*","≥95%","Y","ChildCareData"
"013421426","ALAMEDA","PUBLIC","HAYWARD","HUSD - PARK STATE PRESCHOOL","41.0","--*","≥95%","Y","ChildCareData"
"010214552","ALAMEDA","PUBLIC","HAYWARD","HUSD CHILD DEV. PROGRAM - BOWMAN","41.0","--*","≥95%","Y","ChildCareData"
"010214554","ALAMEDA","PUBLIC","HAYWARD","HUSD CHILD DEV. PROGRAM - CHERRYLAND","42.0","--*","≥95%","Y","ChildCareData"
"010206034","ALAMEDA","PUBLIC","HAYWARD","HUSD CHILD DEV. PROGRAM - HELEN TURNER","252.0","--*","≥99%","Y","ChildCareData"
"010214550","ALAMEDA","PUBLIC","HAYWARD","HUSD CHILD DEV. PROGRAM - MUIR","84.0","--*","≥98%","Y","ChildCareData"
"010214551","ALAMEDA","PUBLIC","HAYWARD","HUSD CHILD DEV. PROGRAM - SHEPHERD","41.0","--*","≥95%","Y","ChildCareData"
"013414055","ALAMEDA","PUBLIC","HAYWARD","HUSD CHILD DEVELOPMENT CTR. - PALMA CEIA","39.0","--*","≥95%","Y","ChildCareData"
"010216208","ALAMEDA","PRIVATE","OAKLAND","ILE OMODE SCHOOL","20.0","--*","≥95%","Y","ChildCareData"
"000121210","ALAMEDA","UNKNOWN","OAKLAND","INFANT AND PRESCHOOL PROGRAM","",".",".","N","ChildCareData"
"013418198","ALAMEDA","PRIVATE","BERKELEY","JEWISH COMMUNITY CTR OF THE EAST BAY-BERKELEY","75.0","71","95","Y","ChildCareData"
"010200334","ALAMEDA","PRIVATE","DUBLIN","JOHN KNOX CO-OP PRESCHOOL","72.0","--*","≥98%","Y","ChildCareData"
"010205609","ALAMEDA","PRIVATE","DUBLIN","JOY PRESCHOOL AND DAY CARE CENTER","32.0","30","94","Y","ChildCareData"
"013422000","ALAMEDA","PRIVATE","DUBLIN","JOYFUL KIDS ACADEMY","55.0","--*","≥98%","Y","ChildCareData"
"013421397","ALAMEDA","UNKNOWN","ALAMEDA","JUMPSTART DISCOVERIES LEARNING CENTER","",".",".","N","ChildCareData"
"013422443","ALAMEDA","PRIVATE","FREMONT","KEEN LEARNERS LLC","47.0","--*","≥95%","Y","ChildCareData"
"013419486","ALAMEDA","PRIVATE","HAYWARD","KIDANGO - AMADOR","80.0","--*","≥98%","Y","ChildCareData"
"013420603","ALAMEDA","PRIVATE","SAN LORENZO","KIDANGO - BAY","44.0","--*","≥95%","Y","ChildCareData"
"013416835","ALAMEDA","PRIVATE","FREMONT","KIDANGO - CARLSON CENTER","32.0","--*","≥95%","Y","ChildCareData"
"013420905","ALAMEDA","PUBLIC","HAYWARD","KIDANGO - COLONIAL ACRES","40.0","--*","≥95%","Y","ChildCareData"
"013420560","ALAMEDA","PUBLIC","SAN LEANDRO","KIDANGO - CORVALIS","48.0","--*","≥95%","Y","ChildCareData"
"013422442","ALAMEDA","PRIVATE","OAKLAND","KIDANGO - COX ACADEMY","48.0","--*","≥95%","Y","ChildCareData"
"013420602","ALAMEDA","PRIVATE","SAN LEANDRO","KIDANGO - DAYTON","46.0","--*","≥95%","Y","ChildCareData"
"013420562","ALAMEDA","PRIVATE","SAN LORENZO","KIDANGO - DEL REY","39.0","--*","≥95%","Y","ChildCareData"
