FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
198003765,LOS ANGELES,PRIVATE,LA PUENTE,"NEW MONTESSORI SCHOOL, THE",,.,.,childcare,N
197417338,LOS ANGELES,UNKNOWN,SHERMAN OAKS,NEW SCHOOL FOR CD-YOUNG LEARNERS P/S & EARLY INT.,,.,.,childcare,N
191602960,LOS ANGELES,PRIVATE,LOS ANGELES,"NEW SCHOOL-WEST, INC., THE",69,62,90,childcare,Y
191601500,LOS ANGELES,PRIVATE,LOS ANGELES,NEW WORLD MONTESSORI SCHOOL,81,.,98,childcare,Y
197403257,LOS ANGELES,PUBLIC,NEWHALL,NEWHALL DISTRICT STATE PRESCHOOL,39,.,95,childcare,Y
197411844,LOS ANGELES,PUBLIC,NEWHALL,NEWHALL DISTRICT STATE PRESCHOOL-MCGRATH SITE,38,.,95,childcare,Y
197412850,LOS ANGELES,PUBLIC,VALENCIA,NEWHALL DISTRICT STATE PRESCHOOL-OAK HILLS SITE,24,.,95,childcare,Y
197402982,LOS ANGELES,PUBLIC,NEWHALL,NEWHALL ELEMENTARY PRESCHOOL,72,.,98,childcare,Y
198014072,LOS ANGELES,PRIVATE,LOS ANGELES,NEWTON ACADEMY,,.,.,childcare,N
191599976,LOS ANGELES,HEAD START,ARTESIA,NIEMES HEADSTART/STATE PRESCHOOL,35,.,95,childcare,Y
191870893,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY FIFTH STREET EARLY EDUCATION CENTER,97,94,97,childcare,Y
191870890,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY SEVENTH STREET EARLY EDUCATION CENTER,102,93,91,childcare,Y
191890253,LOS ANGELES,PRIVATE,LOS ANGELES,NISHI HONGWANJI CHILD DEVELOPMENT CENTER,44,.,95,childcare,Y
197416396,LOS ANGELES,PRIVATE,LOMITA,NISHIYAMATO ACADEMY-PRESCHOOL,53,.,98,childcare,Y
198015222,LOS ANGELES,PUBLIC,NORWALK,NLMUSD HEAD START/STATE PS-NEW RIVER ELEMENTARY,24,.,95,childcare,Y
198018010,LOS ANGELES,HEAD START,DOWNEY,NLMUSD PRESCHOOL PROGRAMS-GALLATIN CENTER,142,.,99,childcare,Y
198018086,LOS ANGELES,HEAD START,NORWALK,NLMUSD PRESCHOOL PROGRAMS-PADDISON ELEMENTARY,72,70,97,childcare,Y
191602130,LOS ANGELES,PRIVATE,TORRANCE,NOAH'S ARK,48,.,95,childcare,Y
197407546,LOS ANGELES,PRIVATE,LANCASTER,NOAH'S ARK PRESCHOOL-QUARTZ HILL FOURSQUARE CHURCH,88,82,93,childcare,Y
197417908,LOS ANGELES,PRIVATE,VALENCIA,NOAH'S PARK PRESCHOOL,74,70,95,childcare,Y
191890444,LOS ANGELES,PUBLIC,SEPULVEDA,NOBLE AVENUE EARLY EDUCTION CENTER,152,.,99,childcare,Y
117663,LOS ANGELES,UNKNOWN,CASTAIC,NON-RIS PRESCHOOL CMS,,.,.,childcare,N
191593584,LOS ANGELES,UNKNOWN,LA PUENTE,NOOR MONTESSORI CHILD CARE CENTER,,.,.,childcare,N
198016559,LOS ANGELES,PUBLIC,PASADENA,NORMA COOMBS PRESCHOOL,36,.,95,childcare,Y
191870887,LOS ANGELES,PUBLIC,LOS ANGELES,NORMANDIE AVENUE EARLY EDUCATION CENTER,104,.,99,childcare,Y
198017014,LOS ANGELES,PUBLIC,LOS ANGELES,NORMANDIE AVENUE ELEMENTARY SCHOOL CSPP,35,26,74,childcare,Y
197418267,LOS ANGELES,UNKNOWN,LOS ANGELES,NORMANDIE CHRISTIAN PRESCHOOL,,.,.,childcare,N
191870891,LOS ANGELES,PUBLIC,HARBOR CITY,NORMONT EARLY EDUCATION CENTER,175,149,85,childcare,Y
191201977,LOS ANGELES,PRIVATE,GRANADA HILLS,"NORTH HILLS COOPERATIVE NURSERY SCHOOL, INC",24,.,95,childcare,Y
197405776,LOS ANGELES,PUBLIC,NORTH HOLLYWOOD,NORTH HOLLYWOOD ADULT LEARNING CTR/STATE PRESCHOOL,28,24,86,childcare,Y
197408675,LOS ANGELES,PUBLIC,VALENCIA,NORTH PARK FUN FOR FOURS,32,30,94,childcare,Y
191598778,LOS ANGELES,PUBLIC,PICO RIVERA,NORTH RANCHITO ELEMENTARY SCHOOL SITE,40,.,95,childcare,Y
191601503,LOS ANGELES,UNKNOWN,TORRANCE,NORTH TORRANCE DAY CARE CENTER,,.,.,childcare,N
197419733,LOS ANGELES,UNKNOWN,NORTH HILLS,NORTH VALLEY CARING SERVICES,,.,.,childcare,N
197412640,LOS ANGELES,PUBLIC,CASTAIC,NORTHLAKE HILL COMMUNITY PRESCHOOL,44,41,93,childcare,Y
197411229,LOS ANGELES,PUBLIC,NORTHRIDGE,NORTHRIDGE EARLY EDUCATION CENTER,112,110,98,childcare,Y
197402526,LOS ANGELES,PRIVATE,RESEDA,NORTHRIDGE HOSPITAL CHILDREN'S CENTER,46,43,93,childcare,Y
197419430,LOS ANGELES,UNKNOWN,NORTHRIDGE,NORTHRIDGE NEIGHBORHOOD PRESCHOOL& INFANT CTR.,,.,.,childcare,N
198018701,LOS ANGELES,HEAD START,ALHAMBRA,NORTHRUP,52,.,98,childcare,Y
198017173,LOS ANGELES,PRIVATE,NORWALK,NORWALK CHILD DEVELOPMENT CENTER,42,.,95,childcare,Y
191500784,LOS ANGELES,HEAD START,NORWALK,NORWALK- LA MIRADA USD -SANCHEZ SCHOOL,106,104,98,childcare,Y
198015619,LOS ANGELES,HEAD START,NORWALK,NORWALK-LA MIRADA USD HEAD START/STATE PS-CHAVEZ,36,.,95,childcare,Y
198017258,LOS ANGELES,HEAD START,LOS ANGELES,NORWOOD CENTER (HEAD START),66,64,97,childcare,Y
197409136,LOS ANGELES,PRIVATE,SAUGUS,NOTRE DAME PRESCHOOL,43,.,95,childcare,Y
197416279,LOS ANGELES,PRIVATE,LOS ANGELES,NU BUILDING BLOCKS DAY CARE CENTER,,.,.,childcare,N
198002801,LOS ANGELES,PRIVATE,LOS ANGELES,NUEVA MARAVILLA CHILD DEVELOPMENT CENTER,63,.,98,childcare,Y
198013724,LOS ANGELES,PUBLIC,NORWALK,NUFFER ELEMENTARY,48,.,95,childcare,Y
197402484,LOS ANGELES,PRIVATE,LOS ANGELES,"NURSERY SCHOOL ENTER., INC. DBA A CHILD'S PLACE",,.,.,childcare,N
191200671,LOS ANGELES,PRIVATE,SHERMAN OAKS,"NURTURY, THE",34,.,95,childcare,Y
197416595,LOS ANGELES,PUBLIC,SAN FERNANDO,O'MELVENY ELEMENTARY CSPP,42,.,95,childcare,Y
191607272,LOS ANGELES,PRIVATE,HERMOSA BEACH,O. K. CORRAL CHILD CARE,38,.,95,childcare,Y
198006504,LOS ANGELES,PRIVATE,PASADENA,OAK KNOLL KINDERHAUS MONTESSORI SCHOOL,35,32,91,childcare,Y
191601050,LOS ANGELES,PRIVATE,LONG BEACH,OAK TREE ACADEMY,37,.,95,childcare,Y
198015483,LOS ANGELES,PRIVATE,POMONA,OAK TREE DAY SCHOOL,26,.,95,childcare,Y
197493017,LOS ANGELES,UNKNOWN,VALLEY VILLAGE,OAKDALE SCHOOL,,.,.,childcare,N
197418636,LOS ANGELES,PRIVATE,CHATSWORTH,OAKRIDGE PRESCHOOL AND INFANT CENTER (P).,34,.,95,childcare,Y
198011608,LOS ANGELES,PRIVATE,LONG BEACH,OAKWOOD ACADEMY,114,.,99,childcare,Y
191232470,LOS ANGELES,PRIVATE,ARLETA,OBECK CHILDCARE,27,.,95,childcare,Y
191806462,LOS ANGELES,PRIVATE,LOS ANGELES,OCCIDENTAL COLLEGE CHILD CARE CENTER,35,.,95,childcare,Y
197418623,LOS ANGELES,PRIVATE,HERMOSA BEACH,OCEAN VIEW ACADEMY,59,.,98,childcare,Y
191670411,LOS ANGELES,PRIVATE,SAN PEDRO,OCEAN VIEW PRE-SCHOOL,63,.,98,childcare,Y
197417347,LOS ANGELES,PRIVATE,LOS ANGELES,OHR ELIYAHU ACADEMY,79,72,91,childcare,Y
198018366,LOS ANGELES,UNKNOWN,ALHAMBRA,OLIVE CHRISTIAN PRESCHOOL & KINDERGARTEN,,.,.,childcare,N
198018797,LOS ANGELES,UNKNOWN,LOS ANGELES,OLIVE TREE LEARNING ACADEMY,,.,.,childcare,N
197493079,LOS ANGELES,PRIVATE,SYLMAR,OLIVE VIEW INFANT-CHILD DEVELOPMENT CENTER,32,.,95,childcare,Y
197416021,LOS ANGELES,PRIVATE,SYLMAR,OLIVE VIEW UCLA CHILD DEVELOPMENT CENTER,,.,.,childcare,N
191870758,LOS ANGELES,PUBLIC,LOS ANGELES,ONE HUNDRED SECOND STREET EARLY EDUCATION CENTER,94,83,88,childcare,Y
191800316,LOS ANGELES,PUBLIC,LOS ANGELES,ONE HUNDRED TWELFTH STREET EARLY EDUCATION,103,101,98,childcare,Y
197402403,LOS ANGELES,UNKNOWN,VAN NUYS,ONEGENERATION,,.,.,childcare,N
191598042,LOS ANGELES,PRIVATE,ALHAMBRA,ONEONTA MONTESSORI SCHOOL,97,.,98,childcare,Y
191500522,LOS ANGELES,PRIVATE,SOUTH PASADENA,ONEONTA NURSERY SCHOOL,51,49,96,childcare,Y
191671703,LOS ANGELES,PRIVATE,COMPTON,OPTIMAL CHILD DEVELOPMENT CENTER,75,.,98,childcare,Y
198010180,LOS ANGELES,HEAD START,AZUSA,OPTIONS - CDC VALLEYDALE,73,.,98,childcare,Y
198013254,LOS ANGELES,HEAD START,WALNUT,OPTIONS - EARLY LEARNING CENTER - YBARRA,46,.,95,childcare,Y
198017671,LOS ANGELES,HEAD START,ALTADENA,OPTIONS - HEAD START/CDC - ARROYO,86,.,98,childcare,Y
191890743,LOS ANGELES,HEAD START,LOS ANGELES,OPTIONS - ST. BARNABAS HEAD START,34,.,95,childcare,Y
198012950,LOS ANGELES,HEAD START,WHITTIER,OPTIONS - STATE PRESCHOOL - CERES,23,.,95,childcare,Y
191592586,LOS ANGELES,HEAD START,MONTEREY PARK,OPTIONS - STATE PRESCHOOL YNEZ,44,40,91,childcare,Y
198007099,LOS ANGELES,HEAD START,WEST COVINA,OPTIONS - WILLOWOOD,34,.,95,childcare,Y
198014553,LOS ANGELES,HEAD START,SAN GABRIEL,OPTIONS CDC - ROOSEVELT,48,.,95,childcare,Y
191598056,LOS ANGELES,HEAD START,MONROVIA,OPTIONS CDC - ROTARY PARK,25,.,95,childcare,Y
198017726,LOS ANGELES,HEAD START,COVINA,OPTIONS CDC ELLINGTON,24,.,95,childcare,Y
198016364,LOS ANGELES,HEAD START,WHITTIER,OPTIONS CDC FRANKLIN,148,.,99,childcare,Y
198017117,LOS ANGELES,HEAD START,PASADENA,OPTIONS CDC WESTMINSTER,39,.,95,childcare,Y
198017645,LOS ANGELES,HEAD START,PASADENA,OPTIONS CDC-COVENANT,35,.,95,childcare,Y
198004995,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS CHILD DEVELOPMENT /CHILD START-YORBITA,36,.,95,childcare,Y
198003887,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS EARLY LEARNING CENTER-HURLEY,63,.,98,childcare,Y
198014328,LOS ANGELES,HEAD START,POMONA,OPTIONS EARLY LEARNING CENTER-POMONA,48,.,95,childcare,Y
198018210,LOS ANGELES,HEAD START,DUARTE,OPTIONS FDP BEARDSLEE,30,.,95,childcare,Y
191593520,LOS ANGELES,HEAD START,SOUTH EL MONTE,OPTIONS HEAD START - NEW TEMPLE,40,.,95,childcare,Y
191593518,LOS ANGELES,HEAD START,SOUTH EL MONTE,OPTIONS HEAD START - SHIVELY,39,.,95,childcare,Y
198017652,LOS ANGELES,HEAD START,PASADENA,OPTIONS HEAD START VILLA PARKE,72,69,96,childcare,Y
198017737,LOS ANGELES,HEAD START,LA VERNE,OPTIONS HEAD START- RAMONA CHURCH,60,57,95,childcare,Y
191800066,LOS ANGELES,HEAD START,LOS ANGELES,OPTIONS HEAD START-HIGHLAND PARK RECRATIONAL CTR,31,.,95,childcare,Y
191591830,LOS ANGELES,HEAD START,SAN GABRIEL,OPTIONS HEAD START-MCKINLEY,101,.,99,childcare,Y
198000351,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS HEAD START-VILLACORTA,33,31,94,childcare,Y
191599338,LOS ANGELES,HEAD START,GLENDORA,OPTIONS HEAD START-WHITCOMB,37,.,95,childcare,Y
191599350,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS HEAD START-YORBITA,37,.,95,childcare,Y
198017794,LOS ANGELES,HEAD START,AZUSA,OPTIONS HEAD START/CDC - MEMORIAL PARK,183,180,98,childcare,Y
198000580,LOS ANGELES,HEAD START,WEST COVINA,OPTIONS HEADSTART-WALNUT/DIAMOND BAR/HOLLINGWORTH,37,.,95,childcare,Y
191597763,LOS ANGELES,HEAD START,WEST COVINA,OPTIONS STATE HEADSTART-WILLOWOOD,43,.,95,childcare,Y
198016245,LOS ANGELES,HEAD START,WHITTIER,OPTIONS STATE PRESCHOOL - ORCHARD DALE,25,22,88,childcare,Y
198015783,LOS ANGELES,HEAD START,WHITTIER,OPTIONS STATE PRESCHOOL - SCOTT,24,22,92,childcare,Y
198001730,LOS ANGELES,HEAD START,WEST COVINA,OPTIONS STATE PRESCHOOL ROWLAND AVENUE,48,.,95,childcare,Y
198007911,LOS ANGELES,HEAD START,ROWLAND HEIGHTS,OPTIONS STATE PRESCHOOL- SHELYN,35,32,91,childcare,Y
198011184,LOS ANGELES,HEAD START,WHITTIER,OPTIONS STATE PRESCHOOL-LA COLIMA,44,38,86,childcare,Y
198011947,LOS ANGELES,HEAD START,WHITTIER,OPTIONS STATE PRESCHOOL-MULBERRY,45,38,84,childcare,Y
198014765,LOS ANGELES,HEAD START,SAN GABRIEL,OPTIONS STATE PRESCHOOL-ROOSEVELT,57,54,95,childcare,Y
198008321,LOS ANGELES,HEAD START,ROWLAND HEIGHTS,OPTIONS- CDC JELLICK,45,.,95,childcare,Y
198007654,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS- CDC/LA SEDA,,.,.,childcare,N
198003517,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS-CDC- VILLACORTA,36,.,95,childcare,Y
198012105,LOS ANGELES,HEAD START,PASADENA,OPTIONS-EARLY LEARNING CENTER-PASADENA,55,.,98,childcare,Y
198012955,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS-EARLY LEARNING CENTER-RORIMER,23,.,95,childcare,Y
191596338,LOS ANGELES,HEAD START,COVINA,OPTIONS-HEAD START - FAIR VALLEY,35,33,94,childcare,Y
191599772,LOS ANGELES,HEAD START,COVINA,OPTIONS-HEAD START-CHARTER OAK,55,53,96,childcare,Y
191597778,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS-HEAD START-NORTHAM,36,34,94,childcare,Y
191596102,LOS ANGELES,HEAD START,MONROVIA,OPTIONS-HEAD START-RECREATION PARK,35,33,94,childcare,Y
198017688,LOS ANGELES,HEAD START,PASADENA,OPTIONS-HEAD START/CDC-ORANGE GROVE,158,150,95,childcare,Y
198017643,LOS ANGELES,HEAD START,PASADENA,OPTIONS-HEAD START/CDC-SCOTT,149,141,95,childcare,Y
198017734,LOS ANGELES,HEAD START,LAVERNE,OPTIONS-HEADSTART-BRETHREN,88,80,91,childcare,Y
198017763,LOS ANGELES,HEAD START,SAN DIMAS,OPTIONS-HEADSTART/CDC-EKSTRAND,38,.,95,childcare,Y
198017640,LOS ANGELES,HEAD START,AZUSA,OPTIONS-STATE PRESCHOOL-AZUSA HIGH,53,48,91,childcare,Y
198000649,LOS ANGELES,HEAD START,ALHAMBRA,OPTIONS-STATE PRESCHOOL-BALDWIN,50,48,96,childcare,Y
198006483,LOS ANGELES,HEAD START,ROWLAND HEIGHTS,OPTIONS-STATE PRESCHOOL-BLANDFORD,50,46,92,childcare,Y
198005301,LOS ANGELES,HEAD START,WEST COVINA,OPTIONS-STATE PRESCHOOL-CALIFORNIA,91,85,93,childcare,Y
198005079,LOS ANGELES,HEAD START,SOUTH WHITTIER,OPTIONS-STATE PRESCHOOL-CARMELLA,98,90,92,childcare,Y
198001734,LOS ANGELES,HEAD START,COVINA,OPTIONS-STATE PRESCHOOL-CYPRESS,49,44,90,childcare,Y
198000028,LOS ANGELES,HEAD START,ALHAMBRA,OPTIONS-STATE PRESCHOOL-EMERY PARK,50,47,94,childcare,Y
198010785,LOS ANGELES,HEAD START,E. WHITTIER,OPTIONS-STATE PRESCHOOL-EVERGREEN,44,38,86,childcare,Y
191500924,LOS ANGELES,HEAD START,ALHAMBRA,OPTIONS-STATE PRESCHOOL-FREMONT,49,44,90,childcare,Y
198004436,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS-STATE PRESCHOOL-HURLEY,38,35,92,childcare,Y
191500936,LOS ANGELES,HEAD START,ROWLAND HEIGHTS,OPTIONS-STATE PRESCHOOL-JELLICK,37,.,95,childcare,Y
198006849,LOS ANGELES,HEAD START,ROWLAND HEIGHTS,OPTIONS-STATE PRESCHOOL-KILLIAN,24,21,88,childcare,Y
191500870,LOS ANGELES,HEAD START,LAPUENTE,OPTIONS-STATE PRESCHOOL-LA SEDA,,.,.,childcare,N
198006051,LOS ANGELES,HEAD START,COVINA,OPTIONS-STATE PRESCHOOL-LARK ELLEN,49,45,92,childcare,Y
198010813,LOS ANGELES,HEAD START,WHITTIER,OPTIONS-STATE PRESCHOOL-LAUREL,49,.,95,childcare,Y
198001139,LOS ANGELES,HEAD START,SOUTH WHITTIER,OPTIONS-STATE PRESCHOOL-LOS ALTOS,64,60,94,childcare,Y
191500466,LOS ANGELES,HEAD START,MONTEREY PARK,OPTIONS-STATE PRESCHOOL-MONTEREY HIGHLANDS,41,36,88,childcare,Y
191500340,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS-STATE PRESCHOOL-NORTHAM,36,33,92,childcare,Y
198017672,LOS ANGELES,HEAD START,AZUSA,OPTIONS-STATE PRESCHOOL-PARAMOUNT,23,.,95,childcare,Y
198008138,LOS ANGELES,HEAD START,ALHAMBRA,OPTIONS-STATE PRESCHOOL-PARK,48,44,92,childcare,Y
191597530,LOS ANGELES,HEAD START,ALHAMBRA,OPTIONS-STATE PRESCHOOL-RAMONA,24,.,95,childcare,Y
191500920,LOS ANGELES,HEAD START,MONTEREY PARK,OPTIONS-STATE PRESCHOOL-REPETTO,24,.,95,childcare,Y
191501114,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS-STATE PRESCHOOL-RORIMER,44,41,93,childcare,Y
198000227,LOS ANGELES,HEAD START,ROWLAND HEIGHTS,OPTIONS-STATE PRESCHOOL-ROWLAND,47,42,89,childcare,Y
198006189,LOS ANGELES,HEAD START,WALNUT,OPTIONS-STATE PRESCHOOL-YBARRA,40,.,95,childcare,Y
198017747,LOS ANGELES,HEAD START,LA PUENTE,OPTIONS/HEADSTART - CDC- HURLEY,47,.,95,childcare,Y
192006491,LOS ANGELES,PRIVATE,NORTH HOLLYWOOD,OR HACHAIM ACADEMY,39,35,90,childcare,Y
191801470,LOS ANGELES,PRIVATE,LOS ANGELES,ORIENTAL MISSION CHURCH NURSERY SCH00L,,.,.,childcare,N
197419935,LOS ANGELES,PUBLIC,SYLMAR,OSCEOLA ELEMENTARY SCHOOL CSPP,,.,.,childcare,N
197418298,LOS ANGELES,UNKNOWN,HERMOSA BEACH,OUR LADY OF GUADALUPE SCHOOL,,.,.,childcare,N
197413678,LOS ANGELES,UNKNOWN,NORTHRIDGE,OUR LADY OF LOURDES EARLY-FIVES,,.,.,childcare,N
197407691,LOS ANGELES,PRIVATE,NORTH HILLS,OUR LADY OF PEACE PRE-K PROGRAM,24,.,95,childcare,Y
198015496,LOS ANGELES,UNKNOWN,SUN VALLEY,OUR LADY OF THE HOLY ROSARY SCHOOL,,.,.,childcare,N
191290164,LOS ANGELES,PRIVATE,CANOGA PARK,OUR REDEEMER'S LUTHERAN CHURCH CHILD CARE CTR.,,.,.,childcare,N
191602147,LOS ANGELES,PRIVATE,LONG BEACH,OUR SAVIOUR'S LUTHERAN PRESCHOOL,37,30,81,childcare,Y
191203005,LOS ANGELES,PRIVATE,PASADENA,OUR SCHOOL,52,.,98,childcare,Y
197418541,LOS ANGELES,PRIVATE,LOS ANGELES,OVERLAND STAR PRE-K,21,.,95,childcare,Y
197408362,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,P.V. PENINSULA MONTESSORI SCHOOL,84,.,98,childcare,Y
197411203,LOS ANGELES,HEAD START,LAWNDALE,PACE - ANDERSON HEAD START,35,.,95,childcare,Y
197411204,LOS ANGELES,HEAD START,LAWNDALE,PACE - GREEN HEAD START,38,.,95,childcare,Y
198018424,LOS ANGELES,HEAD START,LOS ANGELES,PACE - RISING STARS,53,.,98,childcare,Y
197410785,LOS ANGELES,HEAD START,GARDENA,PACE - ST. JOHN HEAD START CENTER,69,.,98,childcare,Y
197404132,LOS ANGELES,HEAD START,LOS ANGELES,PACE HEAD START - WEST BOULEVARD,141,138,98,childcare,Y
197404133,LOS ANGELES,HEAD START,LOS ANGELES,PACE HEAD START-CHRISTIAN FELLOWSHIP,72,.,98,childcare,Y
198011088,LOS ANGELES,HEAD START,LOS ANGELES,PACE HEAD START/EVEN START CENTER,91,87,96,childcare,Y
197419707,LOS ANGELES,HEAD START,GARDENA,PACE-BRIGHT STARTS,120,.,99,childcare,Y
197419605,LOS ANGELES,HEAD START,LOS ANGELES,PACE-EARLY EXPLORERS HEAD START,82,.,98,childcare,Y
197419606,LOS ANGELES,HEAD START,LOS ANGELES,PACE-YOUNG INNOVATORS HEAD START,45,.,95,childcare,Y
197419639,LOS ANGELES,HEAD START,TORRANCE,PACE-YOUNG SCHOLARS HEAD START,78,.,98,childcare,Y
116145,LOS ANGELES,PUBLIC,GLENDALE,PACIFIC AVENUE - EARLY BIRD PRESCHOOL,38,.,95,childcare,Y
198012408,LOS ANGELES,PUBLIC,GLENDALE,PACIFIC AVENUE EDUCATION CENTER,71,.,98,childcare,Y
198017597,LOS ANGELES,HEAD START,GLENDALE,PACIFIC CLINICS GLENDALE AVENUE HEAD START,99,.,98,childcare,Y
198017599,LOS ANGELES,HEAD START,GLENDALE,PACIFIC CLINICS LEXINGTON HEAD START,140,137,98,childcare,Y
198017600,LOS ANGELES,HEAD START,GLENDALE,PACIFIC CLINICS VERDUGO HEAD START,61,.,98,childcare,Y
197419230,LOS ANGELES,PRIVATE,TORRANCE,PACIFIC EXPLORER MONTESSORI,28,25,89,childcare,Y
191591710,LOS ANGELES,PRIVATE,TEMPLE CITY,PACIFIC FRIENDS SCHOOL,41,.,95,childcare,Y
198001552,LOS ANGELES,UNKNOWN,PASADENA,PACIFIC OAKS CHILDREN'S SCHOOL,,.,.,childcare,N
197420014,LOS ANGELES,UNKNOWN,RANCHO PALOS VERDES,PACIFIC SAGE PRESCHOOL,,.,.,childcare,N
191604893,LOS ANGELES,PRIVATE,CULVER CITY,PACIFICA MONTESSORI INC.,48,.,95,childcare,Y
197418481,LOS ANGELES,PUBLIC,LOS ANGELES,PACOIMA CHARTER SCHOOL,86,.,98,childcare,Y
191890481,LOS ANGELES,PUBLIC,PACOIMA,PACOIMA EARLY EDUCATION CENTER,100,.,99,childcare,Y
197412032,LOS ANGELES,PRIVATE,INGLEWOOD,PAGE LEARNING ACADEMY II,25,.,95,childcare,Y
198002602,LOS ANGELES,PRIVATE,LOS ANGELES,"PAGE LEARNING ACADEMY, INC.",47,.,95,childcare,Y
197416531,LOS ANGELES,PRIVATE,LOS ANGELES,"PAGE LEARNING ACADEMY, INC. III",24,.,95,childcare,Y
191803168,LOS ANGELES,PRIVATE,LOS ANGELES,PAGE PRE-SCHOOL OF HANCOCK PARK,52,47,90,childcare,Y
191600529,LOS ANGELES,PRIVATE,BEVERLY HILLS,PAGE SCHOOL OF BEVERLY HILLS,,.,.,childcare,N
197417887,LOS ANGELES,PUBLIC,PACIFIC PALISADES,PALISADES JEWISH EARLY CHILDHOOD CENTER,40,34,85,childcare,Y
191602708,LOS ANGELES,PRIVATE,PACIFIC PALISADES,PALISADES LUTHERAN PRESCHOOL,,.,.,childcare,N
197401846,LOS ANGELES,PRIVATE,PACIFIC PALISADES,PALISADES MONTESSORI CENTER,52,47,90,childcare,Y
191600528,LOS ANGELES,PRIVATE,PACIFIC PALISADES,PALISADES PRESBYTERIAN PRESCHOOL,83,77,93,childcare,Y
197407108,LOS ANGELES,PRIVATE,SANTA MONICA,"PALISADES PRESHOOL, THE",59,52,88,childcare,Y
198013498,LOS ANGELES,PUBLIC,HACIENDA HEIGHTS,PALM ELEMENTARY SCHOOL,34,.,95,childcare,Y
198016526,LOS ANGELES,PUBLIC,WEST COVINA,PALM VIEW CENTER,27,.,95,childcare,Y
197414538,LOS ANGELES,HEAD START,PALMDALE,PALMDALE S.D./SITE 18-HEAD START YUCCA ANNEX-LAUP,266,258,97,childcare,Y
197408048,LOS ANGELES,HEAD START,PALMDALE,PALMDALE SCH. DIST.-CHAPARRAL HEAD START/STATE PRE,218,.,99,childcare,Y
197408240,LOS ANGELES,HEAD START,LANCASTER,PALMDALE SCH. DIST.-TIERRA BONITA (NO.) HEAD START,40,.,95,childcare,Y
197407519,LOS ANGELES,HEAD START,PALMDALE,PALMDALE SCHOOL DIST-HIGHLAND HEAD START,20,18,90,childcare,Y
197407723,LOS ANGELES,HEAD START,PALMDALE,PALMDALE SCHOOL DISTRICT - PALM TREE HEAD START,80,.,98,childcare,Y
197419467,LOS ANGELES,HEAD START,LITTLEROCK,PALMDALE SCHOOL DISTRICT-ANTELOPE ECE (KEPPEL),81,.,98,childcare,Y
197404676,LOS ANGELES,HEAD START,PALMDALE,PALMDALE SCHOOL DISTRICT-MESQUITE SCHOOL HEAD STAR,82,.,98,childcare,Y
197406879,LOS ANGELES,HEAD START,PALMDALE,PALMDALE SCHOOL DISTRICT-OCOTILLO HEAD START,121,119,98,childcare,Y
197409079,LOS ANGELES,HEAD START,PALMDALE,PALMDALE SCHOOL DISTRICT-TUMBLEWEED HEAD START,122,120,98,childcare,Y
197404084,LOS ANGELES,HEAD START,LANCASTER,PALMDALE U.S.D.-FIRST CHRISTIAN HEADSTART,72,.,98,childcare,Y
197404055,LOS ANGELES,HEAD START,PALMDALE,PALMDALE U.S.D.-MANZANITA HEADSTART,,.,.,childcare,N
197404104,LOS ANGELES,HEAD START,PALMDALE,PALMDALE U.S.D.-TAMARISK HEAD START/STATE PRESCH.,108,106,98,childcare,Y
191230246,LOS ANGELES,HEAD START,PALMDALE,PALMDALE U.S.D./YUCCA ELEMENTARY,134,.,99,childcare,Y
197418465,LOS ANGELES,HEAD START,LANCASTER,PALMDALE USD-WILSONA H.S.,72,.,98,childcare,Y
192006209,LOS ANGELES,PUBLIC,LAKEWOOD,PALMS STATE PRESCHOOL,28,.,95,childcare,Y
191600539,LOS ANGELES,PRIVATE,LONG BEACH,PALO VERDE CHRISTIAN CHURCH NURSERY SCHOOL,85,.,98,childcare,Y
191600541,LOS ANGELES,PRIVATE,ROLLING HILLS ESTATE,"PALOS VERDES HILLS COOPERATIVE NURSERY SCHOOL, IN",48,.,95,childcare,Y
197419681,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,PALOS VERDES MONTESSORI ACADEMY,,.,.,childcare,N
197417351,LOS ANGELES,PUBLIC,PANORAM CITY,PANORAMA CITY ELEMENTARY SCHOOL CSPP,98,.,98,childcare,Y
191870872,LOS ANGELES,PUBLIC,LOS ANGELES,PARA LOS NINOS,,.,.,childcare,N
198018225,LOS ANGELES,HEAD START,LOS ANGELES,PARA LOS NINOS HEAD START - HOLLYWOOD,78,.,98,childcare,Y
