facility_num,county,is_public,city,facility_name,enrollment,n,pct,reported,vac_info_type
6031496.0,Riverside,PUBLIC,Riverside,ORRENMAA (ALLAN) ELEM.,105.0,100.0,95.23809523809523,Y,KindergartenData
733002.0,Riverside,PUBLIC,Riverside,PHILLIP M. STOKOE ELEM.,116.0,116.0,100.0,Y,KindergartenData
6116339.0,Riverside,PUBLIC,Riverside,ROSEMARY KENNEDY ELEM.,109.0,109.0,100.0,Y,KindergartenData
6031579.0,Riverside,PUBLIC,Riverside,TERRACE ELEM.,127.0,125.0,98.42519685039369,Y,KindergartenData
6031587.0,Riverside,PUBLIC,Riverside,TWINHILL ELEM.,109.0,99.0,90.82568807339449,Y,KindergartenData
6108104.0,Riverside,PUBLIC,Riverside,VALLEY VIEW ELEM.,50.0,48.0,96.0,Y,KindergartenData
6031611.0,Riverside,PUBLIC,Banning,CENTRAL ELEM.,141.0,140.0,99.29078014184395,Y,KindergartenData
6031629.0,Riverside,PUBLIC,Banning,HEMMERLING ELEM.,87.0,86.0,98.85057471264368,Y,KindergartenData
6031637.0,Riverside,PUBLIC,Banning,HOFFER ELEM.,139.0,134.0,96.40287769784172,Y,KindergartenData
6031603.0,Riverside,PUBLIC,Cabazon,CABAZON ELEM.,42.0,40.0,95.23809523809523,Y,KindergartenData
116947.0,Riverside,PUBLIC,Beaumont,ANNA HAUSE ELEMENTARY SCHOOL,122.0,121.0,99.18032786885244,Y,KindergartenData
102749.0,Riverside,PUBLIC,Beaumont,BROOKSIDE ELEMENTARY,76.0,62.0,81.57894736842105,Y,KindergartenData
6031660.0,Riverside,PUBLIC,Beaumont,PALM ELEM,117.0,115.0,98.29059829059828,Y,KindergartenData
101006.0,Riverside,PUBLIC,Beaumont,SUNDANCE ELEM.,93.0,80.0,86.02150537634407,Y,KindergartenData
3331089.0,Riverside,PUBLIC,Beaumont,THREE RINGS RANCH ELEM,116.0,110.0,94.82758620689656,Y,KindergartenData
113936.0,Riverside,PUBLIC,Beaumont,TOURNAMENT HILLS,113.0,113.0,100.0,Y,KindergartenData
3330834.0,Riverside,PUBLIC,Riverside,CALIFORNIA SCH.  FOR THE DEAF,12.0,12.0,100.0,Y,KindergartenData
6108906.0,Riverside,PUBLIC,Coachella,CHAVEZ (CESAR) ELEM.,130.0,129.0,99.23076923076924,Y,KindergartenData
112649.0,Riverside,PUBLIC,Coachella,CORAL MOUNTAIN ACADEMY,152.0,150.0,98.68421052631578,Y,KindergartenData
6031702.0,Riverside,PUBLIC,Coachella,PALM VIEW ELEM.,90.0,90.0,100.0,Y,KindergartenData
6031710.0,Riverside,PUBLIC,Coachella,PENDLETON (PETER) ELEM.,101.0,98.0,97.029702970297,Y,KindergartenData
6031694.0,Riverside,PUBLIC,Coachella,VALLE DEL SOL,121.0,121.0,100.0,Y,KindergartenData
6031728.0,Riverside,PUBLIC,Coachella,VALLEY VIEW ELEM.,126.0,123.0,97.61904761904762,Y,KindergartenData
6117774.0,Riverside,PUBLIC,Indio,MOUNTAIN VISTA ELEM.,110.0,109.0,99.0909090909091,Y,KindergartenData
6114789.0,Riverside,PUBLIC,Mecca,MARTINEZ (SAUL) ELEMENTARY,177.0,177.0,100.0,Y,KindergartenData
6032254.0,Riverside,PUBLIC,Mecca,MECCA ELEMENTARY,113.0,112.0,99.1150442477876,Y,KindergartenData
6032379.0,Riverside,PUBLIC,Salton City,SEA VIEW ELEM.,82.0,81.0,98.78048780487805,Y,KindergartenData
6032833.0,Riverside,PUBLIC,Thermal,KELLEY (JOHN) ELEM.,86.0,83.0,96.51162790697676,Y,KindergartenData
100248.0,Riverside,PUBLIC,Thermal,LAS PALMITAS ELEM,91.0,91.0,100.0,Y,KindergartenData
6032361.0,Riverside,PUBLIC,Thermal,OASIS ELEM.,109.0,106.0,97.24770642201835,Y,KindergartenData
6032841.0,Riverside,PUBLIC,Thermal,WESTSIDE ELEM.,77.0,76.0,98.7012987012987,Y,KindergartenData
6031736.0,Riverside,PUBLIC,Corona,ADAMS (JOHN) ELEMENTARY,105.0,105.0,100.0,Y,KindergartenData
6112957.0,Riverside,PUBLIC,Corona,ANTHONY (SUSAN B.) ELEM.,122.0,112.0,91.80327868852459,Y,KindergartenData
6116404.0,Riverside,PUBLIC,Corona,BENJAMIN FRANKLIN,98.0,98.0,100.0,Y,KindergartenData
113647.0,Riverside,PUBLIC,Corona,BERNICE JAMESON TODD ELEM.,105.0,97.0,92.38095238095238,Y,KindergartenData
6114151.0,Riverside,PUBLIC,Corona,CESAR CHAVEZ,57.0,56.0,98.24561403508771,Y,KindergartenData
100974.0,Riverside,PUBLIC,Corona,CLARA BARTON ELEMENTARY,208.0,200.0,96.15384615384615,Y,KindergartenData
6120364.0,Riverside,PUBLIC,Corona,CORONA RANCH,129.0,126.0,97.67441860465117,Y,KindergartenData
6031751.0,Riverside,PUBLIC,Corona,CORONITA ELEM.,116.0,114.0,98.27586206896551,Y,KindergartenData
110643.0,Riverside,PUBLIC,Corona,EASTVALE ELEMENTARY,203.0,194.0,95.56650246305419,Y,KindergartenData
105791.0,Riverside,PUBLIC,Corona,EISENHOWER ELEMENTARY,115.0,107.0,93.04347826086956,Y,KindergartenData
6107668.0,Riverside,PUBLIC,Corona,FOOTHILL ELEM.,140.0,134.0,95.71428571428572,Y,KindergartenData
6031785.0,Riverside,PUBLIC,Corona,GARRETSON ELEM.,128.0,125.0,97.65625,Y,KindergartenData
105809.0,Riverside,PUBLIC,Corona,HARADA ELEMANTARY SCHOOL,165.0,153.0,92.72727272727272,Y,KindergartenData
6031819.0,Riverside,PUBLIC,Corona,HOME GARDENS ELEM.,118.0,118.0,100.0,Y,KindergartenData
6031827.0,Riverside,PUBLIC,Corona,JEFFERSON ELEMENTARY,121.0,121.0,100.0,Y,KindergartenData
6031835.0,Riverside,PUBLIC,Corona,LINCOLN ALTERNATIVE,137.0,131.0,95.62043795620436,Y,KindergartenData
6110589.0,Riverside,PUBLIC,Corona,MCKINLEY ELEM.,117.0,111.0,94.87179487179485,Y,KindergartenData
6120372.0,Riverside,PUBLIC,Corona,ORANGE ELEM.,106.0,94.0,88.67924528301887,Y,KindergartenData
6031850.0,Riverside,PUBLIC,Corona,PARKRIDGE SCHOOL FOR THE ARTS,142.0,141.0,99.2957746478873,Y,KindergartenData
6107676.0,Riverside,PUBLIC,Corona,PRADO VIEW ELEM.,93.0,93.0,100.0,Y,KindergartenData
113654.0,Riverside,PUBLIC,Corona,ROSA PARKS ELEM.,202.0,200.0,99.009900990099,Y,KindergartenData
6084669.0,Riverside,PUBLIC,Corona,STALLINGS (JOHN) ELEM.,99.0,96.0,96.96969696969695,Y,KindergartenData
100982.0,Riverside,PUBLIC,Corona,TEMESCAL VALLEY ELEMENTARY,125.0,123.0,98.4,Y,KindergartenData
6031884.0,Riverside,PUBLIC,Corona,VICENTIA ELEM.,84.0,81.0,96.42857142857143,Y,KindergartenData
6117998.0,Riverside,PUBLIC,Corona,WILSON (WOODROW) ELEMENTARY,108.0,104.0,96.29629629629628,Y,KindergartenData
119321.0,Riverside,PUBLIC,Jurupa Valley,LOUIS VANDERMOLEN FUNDAMENTAL ELEMENTARY,156.0,156.0,100.0,Y,KindergartenData
6031801.0,Riverside,PUBLIC,Norco,HIGHLAND ELEM.,89.0,83.0,93.25842696629213,Y,KindergartenData
6031843.0,Riverside,PUBLIC,Norco,NORCO ELEM.,92.0,88.0,95.65217391304348,Y,KindergartenData
6031868.0,Riverside,PUBLIC,Norco,RIVERVIEW ELEM.,61.0,58.0,95.08196721311475,Y,KindergartenData
6031876.0,Riverside,PUBLIC,Norco,SIERRA VISTA ELEM.,73.0,69.0,94.52054794520548,Y,KindergartenData
6031793.0,Riverside,PUBLIC,Norco,WASHINGTON (GEORGE) ELEM.,119.0,119.0,100.0,Y,KindergartenData
6109045.0,Riverside,PUBLIC,Bermuda Dunes,MONROE (JAMES) ELEM.,88.0,83.0,94.31818181818184,Y,KindergartenData
6109789.0,Riverside,PUBLIC,Indian Wells,FORD (GERALD) ELEM.,105.0,103.0,98.09523809523807,Y,KindergartenData
108464.0,Riverside,PUBLIC,Indio,CARILLO RANCH,99.0,98.0,98.989898989899,Y,KindergartenData
100164.0,Riverside,PUBLIC,Indio,"DR. REYNOLDO J. CARREON JR., ACADEMY",105.0,103.0,98.09523809523807,Y,KindergartenData
6118863.0,Riverside,PUBLIC,Indio,EARHART (AMELIA) ELEM. SCH. OF I,127.0,123.0,96.85039370078741,Y,KindergartenData
6031942.0,Riverside,PUBLIC,Indio,EISENHOWER (DWIGHT D.) ELEM.,78.0,75.0,96.15384615384615,Y,KindergartenData
6031967.0,Riverside,PUBLIC,Indio,HOOVER (HERBERT) ELEM.,99.0,98.0,98.989898989899,Y,KindergartenData
6031934.0,Riverside,PUBLIC,Indio,JACKSON (ANDREW) ELEM.,129.0,113.0,87.5968992248062,Y,KindergartenData
6116636.0,Riverside,PUBLIC,Indio,JOHNSON (LYNDON B.) ELEM.,75.0,73.0,97.33333333333334,Y,KindergartenData
6031975.0,Riverside,PUBLIC,Indio,KENNEDY (JOHN F.) ELEM.,101.0,98.0,97.029702970297,Y,KindergartenData
6108955.0,Riverside,PUBLIC,Indio,MADISON (JAMES) ELEM.,91.0,90.0,98.9010989010989,Y,KindergartenData
6032007.0,Riverside,PUBLIC,Indio,ROOSEVELT (THEODORE) ELEM.,95.0,95.0,100.0,Y,KindergartenData
6031983.0,Riverside,PUBLIC,Indio,VAN BUREN (MARTIN) ELEM.,109.0,107.0,98.1651376146789,Y,KindergartenData
107961.0,Riverside,PUBLIC,La Quinta,BENJAMIN FRANKLIN ELEMENTARY,100.0,98.0,98.0,Y,KindergartenData
6113898.0,Riverside,PUBLIC,La Quinta,JOHN ADAMS ELEMENTARY,67.0,65.0,97.01492537313429,Y,KindergartenData
6106082.0,Riverside,PUBLIC,La Quinta,TRUMAN (HARRY) ELEM.,79.0,77.0,97.46835443037978,Y,KindergartenData
6113880.0,Riverside,PUBLIC,Palm Desert,CARTER (JAMES EARL) ELEM.,84.0,81.0,96.42857142857143,Y,KindergartenData
6031926.0,Riverside,PUBLIC,Palm Desert,LINCOLN (ABRAHAM) ELEM.,99.0,96.0,96.96969696969695,Y,KindergartenData
110791.0,Riverside,PUBLIC,Palm Desert,RONALD REAGAN ELEMENTARY,134.0,129.0,96.26865671641792,Y,KindergartenData
6031959.0,Riverside,PUBLIC,Palm Desert,WASHINGTON (GEORGE) CHARTER,126.0,120.0,95.23809523809523,Y,KindergartenData
6032080.0,Riverside,PUBLIC,Aguanga,COTTONWOOD ELEM.,21.0,19.0,90.4761904761905,Y,KindergartenData
107359.0,Riverside,PUBLIC,Anza,HAMILTON ELEMENTARY,54.0,50.0,92.5925925925926,Y,KindergartenData
6110415.0,Riverside,PUBLIC,Hemet,BAUTISTA CREEK ELEM.,124.0,121.0,97.58064516129032,Y,KindergartenData
102772.0,Riverside,PUBLIC,Hemet,CAWSTON ELEMENTARY SCHOOL,148.0,145.0,97.97297297297294,Y,KindergartenData
6109805.0,Riverside,PUBLIC,Hemet,FRUITVALE ELEM.,150.0,147.0,98.0,Y,KindergartenData
101139.0,Riverside,PUBLIC,Hemet,HARMONY ELEMENTARY,122.0,120.0,98.36065573770493,Y,KindergartenData
6118731.0,Riverside,PUBLIC,Hemet,JACOB WIENS ELEMENTARY,132.0,127.0,96.21212121212122,Y,KindergartenData
6032122.0,Riverside,PUBLIC,Hemet,LITTLE LAKE ELEM.,140.0,136.0,97.14285714285714,Y,KindergartenData
101121.0,Riverside,PUBLIC,Hemet,MCSWEENY ELEM,136.0,135.0,99.26470588235294,Y,KindergartenData
6032130.0,Riverside,PUBLIC,Hemet,RAMONA ELEM.,128.0,126.0,98.4375,Y,KindergartenData
6106728.0,Riverside,PUBLIC,Hemet,VALLE VISTA ELEM.,127.0,126.0,99.21259842519686,Y,KindergartenData
6032148.0,Riverside,PUBLIC,Hemet,WHITTIER ELEM.,193.0,184.0,95.33678756476685,Y,KindergartenData
6032114.0,Riverside,PUBLIC,Idyllwild-Pine Cove,IDYLLWILD ELEM.,38.0,32.0,84.21052631578947,Y,KindergartenData
6032155.0,Riverside,PUBLIC,Winchester,WINCHESTER ELEM.,103.0,99.0,96.11650485436894,Y,KindergartenData
6104491.0,Riverside,PUBLIC,Jurupa Valley,SKY COUNTRY ELEM.,75.0,71.0,94.66666666666669,Y,KindergartenData
6032221.0,Riverside,PUBLIC,Jurupa Valley,TROTH ST. ELEM.,136.0,125.0,91.91176470588236,Y,KindergartenData
6106835.0,Riverside,PUBLIC,Riverside,CAMINO REAL ELEM.,113.0,111.0,98.23008849557522,Y,KindergartenData
6032163.0,Riverside,PUBLIC,Riverside,GLEN AVON ELEM.,98.0,98.0,100.0,Y,KindergartenData
6110548.0,Riverside,PUBLIC,Riverside,GRANITE HILLS ELEM.,96.0,96.0,100.0,Y,KindergartenData
6032171.0,Riverside,PUBLIC,Riverside,INA ARBUCKLE ELEM.,77.0,75.0,97.40259740259741,Y,KindergartenData
6105837.0,Riverside,PUBLIC,Riverside,INDIAN HILLS ELEM.,100.0,99.0,99.0,Y,KindergartenData
6032189.0,Riverside,PUBLIC,Riverside,MISSION BELL ELEM.,68.0,68.0,100.0,Y,KindergartenData
6032197.0,Riverside,PUBLIC,Riverside,PACIFIC AVE. ELEM.,73.0,73.0,100.0,Y,KindergartenData
6032205.0,Riverside,PUBLIC,Riverside,PEDLEY ELEM.,95.0,95.0,100.0,Y,KindergartenData
6113518.0,Riverside,PUBLIC,Riverside,PERALTA ELEM.,83.0,80.0,96.3855421686747,Y,KindergartenData
6032213.0,Riverside,PUBLIC,Riverside,RUSTIC LANE ELEM.,95.0,94.0,98.94736842105264,Y,KindergartenData
6111280.0,Riverside,PUBLIC,Riverside,STONE AVE. ELEM.,124.0,123.0,99.19354838709677,Y,KindergartenData
6106843.0,Riverside,PUBLIC,Riverside,SUNNYSLOPE ELEM.,107.0,105.0,98.13084112149531,Y,KindergartenData
6032239.0,Riverside,PUBLIC,Riverside,VAN BUREN ELEM.,94.0,92.0,97.87234042553192,Y,KindergartenData
6032247.0,Riverside,PUBLIC,Riverside,WEST RIVERSIDE ELEM.,112.0,112.0,100.0,Y,KindergartenData
6109938.0,Riverside,PUBLIC,Corona,LUISENO ELEM.,106.0,105.0,99.05660377358492,Y,KindergartenData
6120455.0,Riverside,PUBLIC,Lake Elsinore,COTTONWOOD CANYON ELEM.,148.0,145.0,97.97297297297294,Y,KindergartenData
113100.0,Riverside,PUBLIC,Lake Elsinore,EARL WARREN ELEMENTARY,171.0,169.0,98.83040935672514,Y,KindergartenData
6032031.0,Riverside,PUBLIC,Lake Elsinore,ELSINORE ELEM.,95.0,93.0,97.89473684210527,Y,KindergartenData
122960.0,Riverside,PUBLIC,Lake Elsinore,LAKELAND VILLAGE SCHOOL,94.0,93.0,98.93617021276596,Y,KindergartenData
6032056.0,Riverside,PUBLIC,Lake Elsinore,MACHADO ELEM.,121.0,119.0,98.34710743801656,Y,KindergartenData
6107189.0,Riverside,PUBLIC,Lake Elsinore,RAILROAD CANYON,117.0,115.0,98.29059829059828,Y,KindergartenData
6118442.0,Riverside,PUBLIC,Lake Elsinore,RICE CANYON ELEMENTARY,118.0,113.0,95.76271186440678,Y,KindergartenData
124859.0,Riverside,PUBLIC,Lake Elsinore,SOUTHERN CALIFORNIA ONLINE ACADEMY,18.0,14.0,77.7777777777778,Y,KindergartenData
6111082.0,Riverside,PUBLIC,Lake Elsinore,TUSCANY HILLS ELEM.,118.0,109.0,92.3728813559322,Y,KindergartenData
6108278.0,Riverside,PUBLIC,Lake Elsinore,WITHROW ELEM.,119.0,117.0,98.31932773109243,Y,KindergartenData
6111090.0,Riverside,PUBLIC,Wildomar,GRAHAM (DONALD) ELEM.,92.0,88.0,95.65217391304348,Y,KindergartenData
108241.0,Riverside,PUBLIC,Wildomar,REAGAN (RONALD) ELEMENTARY,124.0,115.0,92.74193548387095,Y,KindergartenData
120204.0,Riverside,PUBLIC,Wildomar,SYCAMORE ACADEMY OF SCIENCE AND CULTURAL ARTS,51.0,42.0,82.35294117647058,Y,KindergartenData
6032064.0,Riverside,PUBLIC,Wildomar,WILDOMAR ELEM.,130.0,122.0,93.84615384615385,Y,KindergartenData
6115174.0,Riverside,PUBLIC,Wildomar,WM. COLLIER ELEM.,111.0,106.0,95.49549549549549,Y,KindergartenData
110601.0,Riverside,PUBLIC,Menifee,EVANS RANCH ELEMENTARY,139.0,132.0,94.9640287769784,Y,KindergartenData
100503.0,Riverside,PUBLIC,Menifee,FREEDOM CREST ELEMENTARY,111.0,111.0,100.0,Y,KindergartenData
6110365.0,Riverside,PUBLIC,Menifee,KIRKPATRICK (CALLIE) ELEM.,91.0,88.0,96.7032967032967,Y,KindergartenData
6108229.0,Riverside,PUBLIC,Menifee,MORRISON (CHESTER W.) ELEM.,107.0,104.0,97.196261682243,Y,KindergartenData
116749.0,Riverside,PUBLIC,Menifee,SOUTHSHORE ELEMENTARY,116.0,111.0,95.6896551724138,Y,KindergartenData
109843.0,Riverside,PUBLIC,Menifee,SANTA ROSA ACADEMY,71.0,64.0,90.14084507042256,Y,KindergartenData
108639.0,Riverside,PUBLIC,Murrieta,OAK MEADOWS ELEMENTARY,165.0,161.0,97.57575757575758,Y,KindergartenData
116756.0,Riverside,PUBLIC,Menifee,QUAIL VALLEY ELEMENTARY,103.0,102.0,99.02912621359225,Y,KindergartenData
6113864.0,Riverside,PUBLIC,Menifee,RIDGEMOOR ELEM.,120.0,120.0,100.0,Y,KindergartenData
6032288.0,Riverside,PUBLIC,Moreno Valley,ARMADA ELEM.,125.0,122.0,97.6,Y,KindergartenData
6107890.0,Riverside,PUBLIC,Moreno Valley,BEAR VALLEY ELEM.,116.0,106.0,91.3793103448276,Y,KindergartenData
6108716.0,Riverside,PUBLIC,Moreno Valley,BOX SPRINGS ELEM.,81.0,75.0,92.5925925925926,Y,KindergartenData
6103501.0,Riverside,PUBLIC,Moreno Valley,BUTTERFIELD ELEM.,139.0,130.0,93.52517985611507,Y,KindergartenData
6106967.0,Riverside,PUBLIC,Moreno Valley,CHAPARRAL HILLS ELEMENTARY,120.0,118.0,98.33333333333331,Y,KindergartenData
6107080.0,Riverside,PUBLIC,Moreno Valley,CLOVERDALE ELEM.,114.0,110.0,96.49122807017544,Y,KindergartenData
6106942.0,Riverside,PUBLIC,Moreno Valley,CREEKSIDE ELEM.,120.0,113.0,94.16666666666669,Y,KindergartenData
6032304.0,Riverside,PUBLIC,Moreno Valley,EDGEMONT ELEM.,120.0,120.0,100.0,Y,KindergartenData
6108724.0,Riverside,PUBLIC,Moreno Valley,HENDRICK RANCH,116.0,112.0,96.55172413793105,Y,KindergartenData
6108732.0,Riverside,PUBLIC,Moreno Valley,HIDDEN SPRINGS ELEM.,90.0,87.0,96.66666666666669,Y,KindergartenData
6105514.0,Riverside,PUBLIC,Moreno Valley,HONEY HOLLOW,120.0,112.0,93.33333333333331,Y,KindergartenData
108134.0,Riverside,PUBLIC,Moreno Valley,LA JOLLA ELEM.,120.0,120.0,100.0,Y,KindergartenData
6032312.0,Riverside,PUBLIC,Moreno Valley,MIDLAND ELEM.,120.0,119.0,99.16666666666669,Y,KindergartenData
6032320.0,Riverside,PUBLIC,Moreno Valley,MORENO ELEM.,99.0,93.0,93.93939393939394,Y,KindergartenData
6109110.0,Riverside,PUBLIC,Moreno Valley,NORTH RIDGE ELEM.,119.0,118.0,99.15966386554622,Y,KindergartenData
6104582.0,Riverside,PUBLIC,Moreno Valley,RAMONA ELEM,128.0,127.0,99.21875,Y,KindergartenData
6109508.0,Riverside,PUBLIC,Moreno Valley,RIDGE CREST ELEM.,81.0,80.0,98.76543209876543,Y,KindergartenData
6110928.0,Riverside,PUBLIC,Moreno Valley,SENECA ELEM.,84.0,83.0,98.8095238095238,Y,KindergartenData
6106041.0,Riverside,PUBLIC,Moreno Valley,SERRANO ELEM.,79.0,69.0,87.34177215189872,Y,KindergartenData
6106066.0,Riverside,PUBLIC,Moreno Valley,SUGAR HILL ELEM.,89.0,89.0,100.0,Y,KindergartenData
6032338.0,Riverside,PUBLIC,Moreno Valley,SUNNYMEAD ELEM.,140.0,140.0,100.0,Y,KindergartenData
6103519.0,Riverside,PUBLIC,Moreno Valley,SUNNYMEADOWS ELEM.,145.0,141.0,97.24137931034485,Y,KindergartenData
102731.0,Riverside,PUBLIC,Moreno Valley,TOWNGATE ELEM.,145.0,139.0,95.86206896551724,Y,KindergartenData
6107841.0,Riverside,PUBLIC,Murrieta,ALTA MURRIETA ELEM.,87.0,81.0,93.10344827586206,Y,KindergartenData
108530.0,Riverside,PUBLIC,Murrieta,ANTELOPE HILLS ELEMENTARY,133.0,125.0,93.98496240601507,Y,KindergartenData
6106868.0,Riverside,PUBLIC,Murrieta,AVAXAT ELEM.,123.0,112.0,91.05691056910568,Y,KindergartenData
6117659.0,Riverside,PUBLIC,Murrieta,COLE CANYON ELEM.,160.0,145.0,90.625,Y,KindergartenData
6107858.0,Riverside,PUBLIC,Murrieta,CURRAN (E. HALE) ELEM.,102.0,100.0,98.0392156862745,Y,KindergartenData
6118558.0,Riverside,PUBLIC,Murrieta,DANIEL N. BUCHANAN ELEMENTARY,165.0,156.0,94.54545454545456,Y,KindergartenData
114058.0,Riverside,PUBLIC,Murrieta,LISA J. MAILS ELEM,135.0,128.0,94.8148148148148,Y,KindergartenData
100412.0,Riverside,PUBLIC,Murrieta,MONTE VISTA ELEMENTARY,150.0,143.0,95.33333333333334,Y,KindergartenData
6032346.0,Riverside,PUBLIC,Murrieta,MURRIETA ELEM.,146.0,144.0,98.63013698630137,Y,KindergartenData
6108153.0,Riverside,PUBLIC,Murrieta,RAIL RANCH ELEM.,117.0,112.0,95.72649572649573,Y,KindergartenData
6113625.0,Riverside,PUBLIC,Murrieta,TOVASHAL ELEM.,119.0,117.0,98.31932773109243,Y,KindergartenData
6032353.0,Riverside,PUBLIC,Nuevo,NUVIEW ELEM.,108.0,105.0,97.2222222222222,Y,KindergartenData
6111488.0,Riverside,PUBLIC,Nuevo,VALLEY VIEW ELEM.,110.0,107.0,97.27272727272728,Y,KindergartenData
120279.0,Riverside,PUBLIC,Wildomar,MERCURY ON-LINE ACADEMY OF SOUTHERN CALIFORNIA,74.0,64.0,86.4864864864865,Y,KindergartenData
6032387.0,Riverside,PUBLIC,Cathedral City,AGUA CALIENTE ELEM.,122.0,120.0,98.36065573770493,Y,KindergartenData
6032403.0,Riverside,PUBLIC,Cathedral City,CATHEDRAL CITY ELEM.,133.0,131.0,98.49624060150377,Y,KindergartenData
6107601.0,Riverside,PUBLIC,Cathedral City,LANDAU ELEM.,111.0,106.0,95.49549549549549,Y,KindergartenData
105767.0,Riverside,PUBLIC,Cathedral City,RIO VISTA ELEMENTARY SCHOOL,108.0,104.0,96.29629629629628,Y,KindergartenData
6108450.0,Riverside,PUBLIC,Cathedral City,SUNNY SANDS ELEM.,158.0,152.0,96.20253164556965,Y,KindergartenData
6111025.0,Riverside,PUBLIC,Desert Hot Springs,BUBBLING WELLS,126.0,121.0,96.03174603174604,Y,KindergartenData
118943.0,Riverside,PUBLIC,Desert Hot Springs,CABOT YERXA ELEMENTARY,158.0,140.0,88.60759493670885,Y,KindergartenData
6032429.0,Riverside,PUBLIC,Desert Hot Springs,EDWARD L. WENZLAFF ELEM.,117.0,67.0,57.264957264957246,Y,KindergartenData
6102560.0,Riverside,PUBLIC,Desert Hot Springs,JULIUS CORSINI ELEM.,81.0,74.0,91.35802469135805,Y,KindergartenData
6115448.0,Riverside,PUBLIC,Desert Hot Springs,TWO BUNCH PALMS ELEM.,141.0,135.0,95.74468085106385,Y,KindergartenData
6032395.0,Riverside,PUBLIC,Palm Springs,CAHUILLA ELEM.,101.0,96.0,95.04950495049505,Y,KindergartenData
6032411.0,Riverside,PUBLIC,Palm Springs,CIELO VISTA ELEM.,123.0,74.0,60.16260162601628,Y,KindergartenData
6032437.0,Riverside,PUBLIC,Palm Springs,KATHERINE FINCHY ELEM.,87.0,85.0,97.70114942528735,Y,KindergartenData
6032452.0,Riverside,PUBLIC,Palm Springs,VISTA DEL MONTE ELEM.,75.0,63.0,84.0,Y,KindergartenData
6032445.0,Riverside,PUBLIC,Rancho Mirage,RANCHO MIRAGE ELEM.,73.0,72.0,98.63013698630137,Y,KindergartenData
6106207.0,Riverside,PUBLIC,Thousand Palms,DELLA S. LINDLEY ELEM.,95.0,92.0,96.84210526315788,Y,KindergartenData
6032460.0,Riverside,PUBLIC,Blythe,APPLEBY (FELIX J.) ELEM.,79.0,64.0,81.01265822784809,Y,KindergartenData
6032494.0,Riverside,PUBLIC,Blythe,BROWN (RUTH) ELEM.,110.0,89.0,80.9090909090909,Y,KindergartenData
6032478.0,Riverside,PUBLIC,Blythe,WHITE (MARGARET),96.0,80.0,83.33333333333334,Y,KindergartenData
6120547.0,Riverside,PUBLIC,Perris,ENCHANTED HILLS,92.0,91.0,98.91304347826086,Y,KindergartenData
6032502.0,Riverside,PUBLIC,Perris,GOOD HOPE ELEM.,111.0,109.0,98.1981981981982,Y,KindergartenData
6105571.0,Riverside,PUBLIC,Perris,INNOVATIVE HORIZONS,100.0,99.0,99.0,Y,KindergartenData
6111843.0,Riverside,PUBLIC,Perris,PALMS ELEM.,135.0,128.0,94.8148148148148,Y,KindergartenData
6109037.0,Riverside,PUBLIC,Perris,PARK AVE. ELEM.,79.0,76.0,96.20253164556965,Y,KindergartenData
6032510.0,Riverside,PUBLIC,Perris,PERRIS ELEM.,73.0,72.0,98.63013698630137,Y,KindergartenData
110577.0,Riverside,PUBLIC,Perris,RAILWAY ELEMENTARY,121.0,120.0,99.17355371900827,Y,KindergartenData
110585.0,Riverside,PUBLIC,Perris,SKY VIEW ELEMENTARY,162.0,159.0,98.14814814814815,Y,KindergartenData
6069207.0,Riverside,PUBLIC,Riverside,SPECIAL ED. (CO. SUPT),33.0,27.0,81.81818181818183,Y,KindergartenData
110833.0,Riverside,PUBLIC,Temecula,RIVER SPRINGS CHARTER,450.0,308.0,68.44444444444444,Y,KindergartenData
6032528.0,Riverside,PUBLIC,Riverside,ADAMS ELEMENTARY,64.0,59.0,92.1875,Y,KindergartenData
6032536.0,Riverside,PUBLIC,Riverside,ALCOTT ELEM.,114.0,99.0,86.8421052631579,Y,KindergartenData
6032544.0,Riverside,PUBLIC,Riverside,BRYANT ELEM.,83.0,71.0,85.5421686746988,Y,KindergartenData
6032569.0,Riverside,PUBLIC,Riverside,CASTLE VIEW ELEM.,87.0,81.0,93.10344827586206,Y,KindergartenData
6032577.0,Riverside,PUBLIC,Riverside,EMERSON ELEM.,108.0,93.0,86.11111111111109,Y,KindergartenData
6109011.0,Riverside,PUBLIC,Riverside,FRANKLIN ELEM.,113.0,108.0,95.57522123893808,Y,KindergartenData
6032585.0,Riverside,PUBLIC,Riverside,FREMONT ELEM.,87.0,76.0,87.35632183908045,Y,KindergartenData
6032601.0,Riverside,PUBLIC,Riverside,HARRISON ELEM.,76.0,75.0,98.68421052631578,Y,KindergartenData
6032619.0,Riverside,PUBLIC,Riverside,HAWTHORNE ELEM.,101.0,97.0,96.03960396039604,Y,KindergartenData
6032627.0,Riverside,PUBLIC,Riverside,HIGHGROVE ELEM.,85.0,76.0,89.41176470588236,Y,KindergartenData
6032635.0,Riverside,PUBLIC,Riverside,HIGHLAND ELEM.,119.0,102.0,85.71428571428571,Y,KindergartenData
6032643.0,Riverside,PUBLIC,Riverside,HYATT ELEM.,63.0,52.0,82.53968253968253,Y,KindergartenData
6032650.0,Riverside,PUBLIC,Riverside,JACKSON ELEM.,132.0,126.0,95.45454545454544,Y,KindergartenData
